x,mean,std_deviation,significant_digits
5.1e-38,1.6319999999999994e-36,6.764920073161467e-52,15.382457484598758
5.2e-38,1.6640000000000004e-36,3.659833806553128e-52,15.657691957471677
5.3e-38,1.6960000000000004e-36,4.023043630429193e-52,15.624871105343992
5.4e-38,1.7279999999999994e-36,7.008048192554062e-52,15.391946658440565
5.5e-38,1.7600000000000004e-36,3.423461049163626e-52,15.711047276819965
5.6e-38,1.792e-36,2.1130060334027413e-52,15.92843726820291
5.7e-38,1.8240000000000003e-36,3.953072316589636e-52,15.664090074694062
5.8e-38,1.856e-36,2.5878933026294922e-52,15.855631605231807
5.9e-38,1.8879999999999993e-36,6.927953582758847e-52,15.435397020713042
6e-38,1.92e-36,1.976536158294818e-52,15.954589770191001
6.1e-38,1.9519999999999996e-36,3.504024096277031e-52,15.745912729292344
6.2e-38,1.9839999999999992e-36,5.689442864171658e-52,15.542471927409466
6.3e-38,2.0160000000000002e-36,3.659833806553128e-52,15.74102916329046
6.4e-38,2.048e-36,1.4941208949071669e-52,15.954589770191001
6.5e-38,2.0800000000000005e-36,6.205550139860191e-52,15.525283045966908
6.6e-38,2.112e-36,1.976536158294818e-52,15.954589770191001
6.7e-38,2.1439999999999998e-36,4.482362684721501e-52,15.679717787009864
6.8e-38,2.1760000000000005e-36,3.659833806553128e-52,15.774197526543114
6.9e-38,2.208e-36,2.2411813423607504e-52,15.954589770191001
7e-38,2.2399999999999994e-36,6.382887261022008e-52,15.54523084464671
7.1e-38,2.272e-36,2.6935647491649666e-52,15.926080907258338
7.2e-38,2.3039999999999997e-36,4.226012066805483e-52,15.736551741963996
7.3e-38,2.3360000000000004e-36,4.66539099903024e-52,15.699584791299888
7.4e-38,2.368e-36,1.829916903276564e-52,15.954589770191001
7.5e-38,2.3999999999999997e-36,4.482362684721501e-52,15.728704247700737
7.6e-38,2.4320000000000003e-36,3.7353022372679175e-52,15.813637822637453
7.7e-38,2.464e-36,1.976536158294818e-52,15.954589770191001
7.8e-38,2.496e-36,1.976536158294818e-52,15.954589770191001
7.9e-38,2.528e-36,1.4941208949071669e-52,15.954589770191001
8e-38,2.5599999999999996e-36,4.482362684721501e-52,15.75673297130098
8.1e-38,2.5920000000000002e-36,4.023043630429193e-52,15.809080254621852
8.2e-38,2.6239999999999992e-36,6.6400184984542265e-52,15.596794541431176
8.3e-38,2.6559999999999995e-36,4.291535541147841e-52,15.79161535712981
8.4e-38,2.688e-36,2.2411813423607504e-52,15.954589770191001
8.5e-38,2.72e-36,2.2411813423607504e-52,15.954589770191001
8.6e-38,2.7520000000000005e-36,3.953072316589636e-52,15.84271367026514
8.7e-38,2.7839999999999998e-36,4.023043630429193e-52,15.840114488361822
8.8e-38,2.8160000000000004e-36,3.8092757993991796e-52,15.86879023285744
8.9e-38,2.847999999999999e-36,9.994987587524516e-52,15.454757725847648
9e-38,2.8799999999999997e-36,3.7353022372679175e-52,15.887066739795987
9.1e-38,2.9120000000000004e-36,4.419669209933498e-52,15.818801604838637
9.2e-38,2.943999999999999e-36,1.0050670400479176e-51,15.466742774603643
9.3e-38,2.976e-36,1.2939466513147461e-52,15.954589770191001
9.4e-38,3.0080000000000007e-36,6.723544027082251e-52,15.650679578853055
9.5e-38,3.04e-36,3.953072316589636e-52,15.885938824310418
9.6e-38,3.072e-36,2.9882417898143338e-52,15.954589770191001
9.7e-38,3.104e-36,4.482362684721501e-52,15.840414718575282
9.8e-38,3.136000000000001e-36,8.452024133610965e-52,15.569415325561241
9.9e-38,3.1679999999999996e-36,8.046087260858387e-52,15.595200434676771
1e-37,3.200000000000001e-36,7.470604474535835e-52,15.63179423469268
