x,mean,std_dev,significant_digits,ulp_error
-1.0,-32.0,2.305305047382867e-15,16.142421577171447,0.0
-0.9,-28.8,1.6300968317080004e-15,16.247179084442763,0.0
-0.8,-25.600000000000005,2.9386988553472945e-15,15.940084881505943,0.0
-0.7,-22.399999999999995,3.4579575710743e-15,15.811428358130021,0.0
-0.6,-19.199999999999996,3.3605307085583907e-15,15.756893360361925,0.0
-0.5,-16.0,2.077973888481217e-15,15.886479896682008,0.0
-0.4,-12.800000000000002,2.5774093974107316e-15,15.69602656199538,0.0
-0.3,-9.599999999999998,1.8225036628030615e-15,15.72160282321907,0.0
-0.2,-6.400000000000001,8.881784197001252e-16,15.857679757182947,0.0
-0.1,-3.2000000000000006,4.075242079270001e-16,15.894996566331399,0.0
0.0,0.0,0.0,inf,0.0
0.1,3.2000000000000006,3.9458361761941e-16,15.90901092813152,1.0
0.2,6.400000000000001,8.64489392768575e-16,15.869420305107708,1.0
0.3,9.599999999999998,1.8225036628030615e-15,15.72160282321907,1.0
0.4,12.800000000000002,3.234623122240258e-15,15.59738628293257,1.0
0.5,16.0,1.411705266887655e-15,16.054375947643607,0.0
0.6,19.199999999999996,3.552713678800501e-15,15.732741020574647,1.0
0.7,22.399999999999995,3.552713678800501e-15,15.79968781020526,1.0
0.8,25.600000000000005,3.2601936634160008e-15,15.894996566331399,1.0
0.9,28.8,2.1564154148268384e-15,16.125660060099616,0.0
1.0,32.0,2.82341053377531e-15,16.054375947643607,0.0
1.1,35.20000000000001,9.364193369669767e-15,15.575072290222717,1.0
1.2,38.39999999999999,6.721061417116781e-15,15.756893360361925,1.0
1.3,41.60000000000001,6.9159151421486e-15,15.77924367475862,1.0
1.4,44.79999999999999,6.5203873268320016e-15,15.837004619353712,1.0
1.5,48.0,5.154818794821463e-15,15.969027834059117,0.0
1.6,51.20000000000001,5.64682106755062e-15,15.957465934635549,1.0
1.7,54.4,4.890290495124001e-15,16.046264241662048,0.0
1.8,57.6,1.6300968317080004e-15,16.548209080106744,0.0
1.9,60.79999999999999,7.105427357601002e-15,15.93231337547985,1.0
2.0,64.0,5.877397710694589e-15,16.036994894514,0.0
2.1,67.20000000000002,2.0875425064943986e-14,15.507733945713507,1.0
2.2,70.40000000000002,2.0359902902424065e-14,15.538796956648412,1.0
2.3,73.59999999999998,4.610610094765734e-15,16.20311941752506,1.0
2.4,76.79999999999998,1.3040774653664003e-14,15.770057829723099,1.0
2.5,80.0,1.0812839125445097e-14,15.86915024543238,0.0
2.6,83.20000000000002,1.3040774653664003e-14,15.80481993598231,1.0
2.7,86.40000000000002,2.3509590842778356e-14,15.565268671681043,1.0
2.8,89.59999999999998,5.64682106755062e-15,16.200503983321845,1.0
2.9,92.79999999999998,1.3040774653664003e-14,15.85224458591045,1.0
3.0,96.0,8.625661659307354e-15,16.04647881405199,0.0
3.1,99.20000000000002,1.4580029302424492e-14,15.832753275341737,1.0
3.2,102.40000000000002,1.2198527703034075e-14,15.923992539820242,1.0
3.3,105.59999999999998,1.4210854715202004e-14,15.871043718740928,1.0
3.4,108.8,6.5203873268320016e-15,16.22235550071773,0.0
3.5,112.0,7.985810938024206e-15,16.14689899849791,0.0
3.6,115.19999999999997,2.6884245668467125e-14,15.631954623753625,2.0
3.7,118.40000000000002,1.3442122834233563e-14,15.944883842717314,1.0
3.8,121.59999999999998,1.38318302842972e-14,15.944053923404612,1.0
3.9,124.80000000000003,3.4193199609389624e-14,15.562274843786842,2.0
4.0,128.0,1.4940084242819207e-14,15.932856923300458,0.0
4.1,131.19999999999996,2.439705540606815e-14,15.73059642255609,1.0
4.2,134.4,2.6884245668467125e-14,15.698901413384238,0.0
4.3,137.59999999999997,2.9880168485638414e-14,15.6632353918881,1.0
4.4,140.80000000000004,3.571363222576697e-14,15.59576863280183,1.0
4.5,144.0,1.8442440379062935e-14,15.892544103954846,0.0
4.6,147.19999999999996,2.525335152764224e-14,15.765588785829207,1.0
4.7,150.40000000000003,4.1238550358571706e-14,15.56194444594721,1.0
4.8,153.59999999999997,2.76636605685944e-14,15.744481568499408,1.0
4.9,156.80000000000004,3.2601936634160006e-14,15.682102659367969,1.0
5.0,160.0,1.129364213510124e-14,16.151285960651663,0.0
5.1,163.19999999999996,2.525335152764224e-14,15.81040113024557,1.0
5.2,166.40000000000003,3.2601936634160006e-14,15.707909922974254,1.0
5.3,169.59999999999997,3.2601936634160006e-14,15.716182448940245,1.0
5.4,172.80000000000004,3.571363222576697e-14,15.684709716138611,1.0
5.5,176.0,1.9561161980496004e-14,15.954118018450055,0.0
5.6,179.19999999999996,2.525335152764224e-14,15.851018981153834,1.0
5.7,182.40000000000003,2.76636605685944e-14,15.819115186796314,1.0
5.8,185.59999999999997,2.9160058604848984e-14,15.803789579406422,1.0
5.9,188.80000000000004,2.76636605685944e-14,15.834092342765965,1.0
6.0,192.0,0.0,inf,0.0
6.1,195.19999999999996,2.9160058604848984e-14,15.82569142085425,1.0
6.2,198.40000000000003,2.6081549307328006e-14,15.881208281845765,1.0
6.3,201.59999999999997,2.9160058604848984e-14,15.839702135297065,1.0
6.4,204.80000000000004,2.76636605685944e-14,15.869420305107708,1.0
6.5,208.0,0.0,inf,0.0
6.6,211.19999999999996,2.9160058604848984e-14,15.859905521385352,1.0
6.7,214.40000000000003,2.6081549307328006e-14,15.914891395048338,1.0
6.8,217.6,0.0,inf,0.0
6.9,220.80000000000004,2.6884245668467125e-14,15.914501213723593,1.0
7.0,224.0,0.0,inf,0.0
7.1,227.19999999999996,2.9160058604848984e-14,15.89161993456256,1.0
7.2,230.4,1.597162187604841e-14,16.159133454914922,0.0
7.3,233.60000000000005,5.832011720969797e-14,15.602654450299958,2.0
7.4,236.80000000000004,2.258728427020248e-14,16.02051768038264,1.0
7.5,240.0,0.0,inf,0.0
7.6,243.19999999999996,2.9160058604848984e-14,15.921175178124274,1.0
7.7,246.39999999999995,6.355287432313019e-14,15.588505506203532,2.0
7.8,249.60000000000005,5.832011720969797e-14,15.631426192869982,2.0
7.9,252.80000000000004,2.6081549307328006e-14,15.986443683637953,1.0
8.0,256.0,1.8442440379062935e-14,16.142421577171447,0.0
8.1,259.19999999999993,5.53273211371888e-14,15.67069535433849,1.0
8.2,262.3999999999999,7.142726445153394e-14,15.565099813035378,1.0
8.3,265.6000000000001,4.87941108121363e-14,15.735860662548449,1.0
8.4,268.8,3.688488075812587e-14,15.862580880577402,0.0
8.5,272.0,3.4502646637229414e-14,15.896716493718657,0.0
8.6,275.19999999999993,6.254135817245933e-14,15.643481121246264,1.0
8.7,278.3999999999999,6.900529327445883e-14,15.605786824959003,1.0
8.8,281.6000000000001,6.388648750419365e-14,15.644223639305858,1.0
8.9,284.80000000000007,6.520387326832001e-14,15.640266590320387,1.0
9.0,288.0,3.912232396099201e-14,15.866967842731155,0.0
9.1,291.2,3.912232396099201e-14,15.871766725612924,0.0
9.2,294.3999999999999,6.900529327445883e-14,15.630055399685938,1.0
9.3,297.6000000000001,5.050670305528448e-14,15.770283907037587,1.0
9.4,300.80000000000007,5.832011720969797e-14,15.712459443779201,1.0
9.5,304.0,3.688488075812587e-14,15.91602519980437,0.0
9.6,307.19999999999993,5.684341886080802e-14,15.732741020574647,1.0
9.7,310.3999999999999,6.116665495585157e-14,15.705406981866634,1.0
9.8,313.6000000000001,5.376849133693425e-14,15.765848203014851,1.0
9.9,316.8,3.4502646637229414e-14,15.962932762601914,0.0
10.0,320.0,4.701918168555671e-14,15.832874911858074,0.0
