x,mean,std_deviation,significant_digits
-10.0,-320.0,3.595093471822542e-14,15.949439791871097
-9.9,-316.8,3.362902011246897e-14,15.954589770191001
-9.8,-313.6000000000001,6.355287432313019e-14,15.693240856723545
-9.7,-310.3999999999999,6.481146926371014e-14,15.680269845647905
-9.6,-307.2,4.215620769568695e-14,15.862559675827525
-9.5,-304.0,3.113442275577916e-14,15.954589770191001
-9.4,-300.8,2.842170943040401e-14,15.954589770191001
-9.3,-297.6000000000001,6.604608437682061e-14,15.65378585184151
-9.2,-294.3999999999999,7.626344918775623e-14,15.58662136232898
-9.1,-291.19999999999993,5.82471714435519e-14,15.698916530321203
-9.0,-288.0,2.842170943040401e-14,15.954589770191001
-8.9,-284.80000000000007,5.961788066145753e-14,15.679163451600878
-8.8,-281.6000000000001,6.481146926371014e-14,15.637980783531829
-8.7,-278.3999999999999,5.82471714435519e-14,15.679394390618729
-8.6,-275.19999999999993,6.844854043943256e-14,15.604284237661158
-8.5,-272.0,4.0194366942304644e-14,15.830403711081361
-8.4,-268.8,3.595093471822542e-14,15.873719077932979
-8.3,-265.6000000000001,6.604608437682061e-14,15.60438099566365
-8.2,-262.3999999999999,7.626344918775623e-14,15.536647387367141
-8.1,-259.19999999999993,7.731540852509762e-14,15.525368942212221
-8.0,-256.0,2.2914314707516468e-14,15.954589770191001
-7.9,-252.80000000000004,3.8131724593878114e-14,15.821490621937848
-7.8,-249.60000000000005,5.540411134921307e-14,15.653702587581135
-7.7,-246.39999999999995,5.789942402845828e-14,15.628966460015494
-7.6,-243.19999999999996,2.842170943040401e-14,15.93231337547985
-7.5,-240.0,1.797546735911271e-14,15.954589770191001
-7.4,-236.80000000000004,3.8131724593878114e-14,15.793095250378382
-7.3,-233.60000000000005,5.3550603756254906e-14,15.63970846679197
-7.2,-230.4,1.797546735911271e-14,15.954589770191001
-7.1,-227.19999999999996,3.650834679167795e-14,15.794016159811182
-7.0,-224.0,1.1007680729470101e-14,15.954589770191001
-6.9,-220.80000000000004,2.912358572177595e-14,15.879754224401346
-6.8,-217.60000000000005,5.6128378838967304e-14,15.588476392392046
-6.7,-214.4,1.4210854715202004e-14,15.954589770191001
-6.6,-211.19999999999996,3.362902011246897e-14,15.79797970090181
-6.5,-208.0,1.6814510056234485e-14,15.954589770191001
-6.4,-204.80000000000004,3.705737529573212e-14,15.74245529649381
-6.3,-201.6,1.797546735911271e-14,15.954589770191001
-6.2,-198.4,1.6814510056234485e-14,15.954589770191001
-6.1,-195.19999999999996,3.4809342861069267e-14,15.748783988681986
-6.0,-192.0,2.0097183471152322e-14,15.954589770191001
-5.9,-188.80000000000004,2.7702055674606536e-14,15.83348999219678
-5.8,-185.6,1.6814510056234485e-14,15.954589770191001
-5.7,-182.40000000000003,2.4613922385709617e-14,15.8698440071757
-5.6,-179.19999999999996,3.3023042188410304e-14,15.734520925957757
-5.5,-176.0,1.6814510056234485e-14,15.954589770191001
-5.4,-172.80000000000004,2.7702055674606536e-14,15.795031740377604
-5.3,-169.6,1.9065862296939057e-14,15.949169395912177
-5.2,-166.40000000000003,2.9808940330728763e-14,15.746806784254746
-5.1,-163.19999999999996,3.650834679167795e-14,15.650327987190042
-5.0,-160.0,1.9065862296939057e-14,15.923863530647406
-4.9,-156.80000000000004,3.422427021971628e-14,15.661011862110087
-4.8,-153.6,1.4210854715202004e-14,15.954589770191001
-4.7,-150.4,1.6814510056234485e-14,15.95156361895964
-4.6,-147.19999999999996,3.240573463185507e-14,15.657285938727215
-4.5,-144.0,1.4210854715202004e-14,15.954589770191001
-4.4,-140.80000000000004,3.422427021971628e-14,15.614268458567759
-4.3,-137.59999999999997,3.113442275577916e-14,15.645377615754834
-4.2,-134.4,2.2914314707516468e-14,15.768292395275532
-4.1,-131.19999999999996,3.4809342861069267e-14,15.576238010390954
-4.0,-128.0,1.6511521094205152e-14,15.8894228859435
-3.9,-124.80000000000003,3.113442275577916e-14,15.602973767201746
-3.8,-121.59999999999998,1.4561792860887976e-14,15.921718725944881
-3.7,-118.40000000000002,1.852868764786606e-14,15.8055070422409
-3.6,-115.2,7.105427357601002e-15,15.954589770191001
-3.5,-112.0,7.78360568894479e-15,15.954589770191001
-3.4,-108.80000000000003,3.097183980245201e-14,15.545661891092863
-3.3,-105.59999999999998,1.5888218580782548e-14,15.8225887122369
-3.2,-102.40000000000002,1.852868764786606e-14,15.74245529649381
-3.1,-99.2,7.78360568894479e-15,15.954589770191001
-3.0,-96.0,8.407255028117242e-15,15.954589770191001
-2.9,-92.8,7.105427357601002e-15,15.954589770191001
-2.8,-89.59999999999998,1.711213510985814e-14,15.719003809087774
-2.7,-86.40000000000002,1.7404671430534633e-14,15.695847913494188
-2.6,-83.20000000000002,1.6202867315927535e-14,15.71053145068044
-2.5,-80.0,1.0048591735576161e-14,15.900984785367068
-2.4,-76.8,8.987733679556355e-15,15.931711024910665
-2.3,-73.59999999999998,1.4210854715202004e-14,15.714257614880633
-2.2,-70.40000000000002,1.797546735911271e-14,15.592892468357284
-2.1,-67.20000000000002,1.5239443903799964e-14,15.644400153420154
-2.0,-64.0,8.407255028117242e-15,15.881525752351884
-1.9,-60.79999999999999,8.55606755492907e-15,15.851629374362364
-1.8,-57.59999999999999,1.3387650939063727e-14,15.633718103102781
-1.7,-54.4,5.2695259619608686e-15,15.954589770191001
-1.6,-51.20000000000001,9.532931148469528e-15,15.730043504631293
-1.5,-48.0,2.2469334198890887e-15,15.954589770191001
-1.4,-44.79999999999999,7.619721951899982e-15,15.769338890028454
-1.3,-41.6,4.766465574234764e-15,15.940896869946187
-1.2,-38.4,4.4938668397781774e-15,15.931711024910665
-1.1,-35.20000000000001,8.255760547102576e-15,15.629785575437744
-1.0,-32.0,3.462756959325817e-15,15.954589770191001
-0.9,-28.8,1.9459014222361975e-15,15.954589770191001
-0.8,-25.600000000000005,3.462756959325817e-15,15.868817954538523
-0.7,-22.399999999999995,4.5635433489597435e-15,15.690945838098306
