# Verificarlo Analysis for parallel_5
# Source: parallel_5.c
# Type: DOUBLE, Precision: 53, Mode: mca
# Range: [-10.0:0.1:10.0], Iterations: 20
i x result
7 -9.7 -3.10399999999999977e+02
8 -9.7 -3.10399999999999977e+02
9 -9.7 -3.10399999999999920e+02
10 -9.7 -3.10399999999999977e+02
11 -9.7 -3.10399999999999977e+02
12 -9.7 -3.10399999999999977e+02
13 -9.7 -3.10399999999999977e+02
14 -9.7 -3.10399999999999977e+02
15 -9.7 -3.10399999999999977e+02
16 -9.7 -3.10399999999999977e+02
17 -9.7 -3.10399999999999977e+02
18 -9.7 -3.10399999999999977e+02
19 -9.7 -3.10400000000000034e+02
20 -9.7 -3.10399999999999920e+02
1 -9.6 -3.07199999999999989e+02
2 -9.6 -3.07199999999999989e+02
3 -9.6 -3.07200000000000045e+02
4 -9.6 -3.07200000000000045e+02
5 -9.6 -3.07199999999999989e+02
6 -9.6 -3.07199999999999932e+02
7 -9.6 -3.07200000000000045e+02
8 -9.6 -3.07199999999999932e+02
9 -9.6 -3.07200000000000045e+02
10 -9.6 -3.07199999999999989e+02
11 -9.6 -3.07200000000000045e+02
12 -9.6 -3.07199999999999989e+02
13 -9.6 -3.07200000000000045e+02
14 -9.6 -3.07199999999999989e+02
15 -9.6 -3.07200000000000045e+02
16 -9.6 -3.07199999999999989e+02
17 -9.6 -3.07199999999999989e+02
18 -9.6 -3.07199999999999989e+02
19 -9.6 -3.07199999999999932e+02
20 -9.6 -3.07199999999999932e+02
1 -9.5 -3.03999999999999943e+02
2 -9.5 -3.03999999999999943e+02
3 -9.5 -3.04000000000000000e+02
4 -9.5 -3.03999999999999943e+02
5 -9.5 -3.04000000000000000e+02
6 -9.5 -3.04000000000000000e+02
7 -9.5 -3.04000000000000000e+02
8 -9.5 -3.04000000000000057e+02
9 -9.5 -3.04000000000000000e+02
10 -9.5 -3.04000000000000000e+02
11 -9.5 -3.04000000000000000e+02
12 -9.5 -3.03999999999999943e+02
13 -9.5 -3.04000000000000000e+02
14 -9.5 -3.04000000000000000e+02
15 -9.5 -3.04000000000000000e+02
16 -9.5 -3.04000000000000057e+02
17 -9.5 -3.04000000000000000e+02
18 -9.5 -3.04000000000000000e+02
19 -9.5 -3.04000000000000000e+02
20 -9.5 -3.04000000000000000e+02
1 -9.4 -3.00799999999999955e+02
2 -9.4 -3.00800000000000011e+02
3 -9.4 -3.00800000000000011e+02
4 -9.4 -3.00800000000000011e+02
5 -9.4 -3.00800000000000011e+02
6 -9.4 -3.00800000000000011e+02
7 -9.4 -3.00800000000000011e+02
8 -9.4 -3.00799999999999955e+02
9 -9.4 -3.00800000000000011e+02
10 -9.4 -3.00800000000000011e+02
11 -9.4 -3.00800000000000011e+02
12 -9.4 -3.00800000000000011e+02
13 -9.4 -3.00800000000000011e+02
14 -9.4 -3.00799999999999955e+02
15 -9.4 -3.00799999999999955e+02
16 -9.4 -3.00800000000000011e+02
17 -9.4 -3.00800000000000011e+02
18 -9.4 -3.00800000000000011e+02
19 -9.4 -3.00800000000000011e+02
20 -9.4 -3.00799999999999955e+02
1 -9.3 -2.97600000000000023e+02
2 -9.3 -2.97599999999999966e+02
3 -9.3 -2.97600000000000023e+02
4 -9.3 -2.97600000000000023e+02
5 -9.3 -2.97600000000000023e+02
6 -9.3 -2.97599999999999966e+02
7 -9.3 -2.97600000000000080e+02
8 -9.3 -2.97600000000000023e+02
9 -9.3 -2.97600000000000023e+02
10 -9.3 -2.97600000000000023e+02
11 -9.3 -2.97600000000000080e+02
12 -9.3 -2.97600000000000023e+02
13 -9.3 -2.97600000000000080e+02
14 -9.3 -2.97600000000000023e+02
15 -9.3 -2.97600000000000080e+02
16 -9.3 -2.97600000000000080e+02
17 -9.3 -2.97600000000000023e+02
18 -9.3 -2.97600000000000023e+02
19 -9.3 -2.97599999999999966e+02
20 -9.3 -2.97599999999999966e+02
1 -9.2 -2.94399999999999977e+02
2 -9.2 -2.94399999999999977e+02
3 -9.2 -2.94399999999999977e+02
4 -9.2 -2.94400000000000034e+02
5 -9.2 -2.94399999999999977e+02
6 -9.2 -2.94400000000000034e+02
7 -9.2 -2.94400000000000034e+02
8 -9.2 -2.94399999999999920e+02
9 -9.2 -2.94400000000000034e+02
10 -9.2 -2.94400000000000034e+02
11 -9.2 -2.94399999999999977e+02
12 -9.2 -2.94399999999999977e+02
13 -9.2 -2.94399999999999977e+02
14 -9.2 -2.94399999999999977e+02
15 -9.2 -2.94399999999999977e+02
16 -9.2 -2.94399999999999977e+02
17 -9.2 -2.94399999999999977e+02
18 -9.2 -2.94399999999999920e+02
19 -9.2 -2.94399999999999977e+02
20 -9.2 -2.94400000000000034e+02
1 -9.1 -2.91199999999999989e+02
2 -9.1 -2.91199999999999989e+02
3 -9.1 -2.91199999999999989e+02
4 -9.1 -2.91199999999999932e+02
5 -9.1 -2.91199999999999989e+02
6 -9.1 -2.91199999999999989e+02
7 -9.1 -2.91199999999999989e+02
8 -9.1 -2.91199999999999932e+02
9 -9.1 -2.91199999999999989e+02
10 -9.1 -2.91199999999999932e+02
11 -9.1 -2.91199999999999989e+02
12 -9.1 -2.91199999999999932e+02
13 -9.1 -2.91199999999999989e+02
14 -9.1 -2.91199999999999989e+02
15 -9.1 -2.91200000000000045e+02
16 -9.1 -2.91199999999999989e+02
17 -9.1 -2.91199999999999932e+02
18 -9.1 -2.91199999999999989e+02
19 -9.1 -2.91199999999999989e+02
20 -9.1 -2.91200000000000045e+02
1 -9.0 -2.88000000000000000e+02
2 -9.0 -2.88000000000000000e+02
3 -9.0 -2.88000000000000000e+02
4 -9.0 -2.88000000000000000e+02
5 -9.0 -2.88000000000000000e+02
6 -9.0 -2.88000000000000000e+02
7 -9.0 -2.87999999999999943e+02
8 -9.0 -2.88000000000000000e+02
9 -9.0 -2.88000000000000000e+02
10 -9.0 -2.88000000000000000e+02
11 -9.0 -2.88000000000000000e+02
12 -9.0 -2.88000000000000000e+02
13 -9.0 -2.87999999999999943e+02
14 -9.0 -2.88000000000000000e+02
15 -9.0 -2.88000000000000057e+02
16 -9.0 -2.88000000000000057e+02
17 -9.0 -2.88000000000000000e+02
18 -9.0 -2.87999999999999943e+02
19 -9.0 -2.88000000000000000e+02
20 -9.0 -2.88000000000000000e+02
1 -8.9 -2.84800000000000011e+02
2 -8.9 -2.84800000000000011e+02
3 -8.9 -2.84800000000000011e+02
4 -8.9 -2.84799999999999955e+02
5 -8.9 -2.84799999999999955e+02
6 -8.9 -2.84800000000000011e+02
7 -8.9 -2.84800000000000068e+02
8 -8.9 -2.84800000000000011e+02
9 -8.9 -2.84800000000000011e+02
10 -8.9 -2.84800000000000068e+02
11 -8.9 -2.84800000000000011e+02
12 -8.9 -2.84800000000000011e+02
13 -8.9 -2.84800000000000011e+02
14 -8.9 -2.84800000000000011e+02
15 -8.9 -2.84800000000000068e+02
16 -8.9 -2.84800000000000011e+02
17 -8.9 -2.84800000000000011e+02
18 -8.9 -2.84800000000000011e+02
19 -8.9 -2.84800000000000068e+02
20 -8.9 -2.84800000000000011e+02
1 -8.8 -2.81599999999999966e+02
2 -8.8 -2.81600000000000023e+02
3 -8.8 -2.81600000000000023e+02
4 -8.8 -2.81600000000000080e+02
5 -8.8 -2.81600000000000080e+02
6 -8.8 -2.81600000000000023e+02
7 -8.8 -2.81599999999999966e+02
8 -8.8 -2.81600000000000080e+02
9 -8.8 -2.81600000000000023e+02
10 -8.8 -2.81600000000000023e+02
11 -8.8 -2.81600000000000080e+02
12 -8.8 -2.81600000000000080e+02
13 -8.8 -2.81599999999999966e+02
14 -8.8 -2.81600000000000023e+02
15 -8.8 -2.81599999999999966e+02
16 -8.8 -2.81600000000000023e+02
17 -8.8 -2.81600000000000023e+02
18 -8.8 -2.81600000000000023e+02
19 -8.8 -2.81600000000000080e+02
20 -8.8 -2.81600000000000023e+02
1 -8.7 -2.78399999999999977e+02
2 -8.7 -2.78399999999999920e+02
3 -8.7 -2.78399999999999977e+02
4 -8.7 -2.78399999999999977e+02
5 -8.7 -2.78399999999999977e+02
6 -8.7 -2.78400000000000034e+02
7 -8.7 -2.78400000000000034e+02
8 -8.7 -2.78399999999999920e+02
9 -8.7 -2.78399999999999977e+02
10 -8.7 -2.78399999999999920e+02
11 -8.7 -2.78399999999999920e+02
12 -8.7 -2.78399999999999977e+02
13 -8.7 -2.78399999999999977e+02
14 -8.7 -2.78399999999999977e+02
15 -8.7 -2.78399999999999977e+02
16 -8.7 -2.78399999999999977e+02
17 -8.7 -2.78399999999999977e+02
18 -8.7 -2.78399999999999977e+02
19 -8.7 -2.78399999999999977e+02
20 -8.7 -2.78399999999999920e+02
1 -8.6 -2.75199999999999932e+02
2 -8.6 -2.75199999999999989e+02
3 -8.6 -2.75199999999999989e+02
4 -8.6 -2.75199999999999989e+02
5 -8.6 -2.75199999999999989e+02
6 -8.6 -2.75199999999999932e+02
7 -8.6 -2.75199999999999932e+02
8 -8.6 -2.75199999999999932e+02
9 -8.6 -2.75199999999999989e+02
10 -8.6 -2.75199999999999989e+02
11 -8.6 -2.75199999999999989e+02
12 -8.6 -2.75199999999999932e+02
13 -8.6 -2.75200000000000045e+02
14 -8.6 -2.75199999999999989e+02
15 -8.6 -2.75200000000000045e+02
16 -8.6 -2.75199999999999932e+02
17 -8.6 -2.75200000000000045e+02
18 -8.6 -2.75200000000000045e+02
19 -8.6 -2.75199999999999989e+02
20 -8.6 -2.75200000000000045e+02
1 -8.5 -2.71999999999999943e+02
2 -8.5 -2.72000000000000000e+02
3 -8.5 -2.72000000000000000e+02
4 -8.5 -2.72000000000000000e+02
5 -8.5 -2.72000000000000057e+02
6 -8.5 -2.71999999999999943e+02
7 -8.5 -2.72000000000000057e+02
8 -8.5 -2.72000000000000000e+02
9 -8.5 -2.72000000000000057e+02
10 -8.5 -2.72000000000000000e+02
11 -8.5 -2.71999999999999943e+02
12 -8.5 -2.71999999999999943e+02
13 -8.5 -2.72000000000000057e+02
14 -8.5 -2.71999999999999943e+02
15 -8.5 -2.72000000000000000e+02
16 -8.5 -2.71999999999999943e+02
17 -8.5 -2.72000000000000000e+02
18 -8.5 -2.72000000000000000e+02
19 -8.5 -2.72000000000000000e+02
20 -8.5 -2.72000000000000000e+02
1 -8.4 -2.68800000000000011e+02
2 -8.4 -2.68800000000000011e+02
3 -8.4 -2.68800000000000011e+02
4 -8.4 -2.68800000000000011e+02
5 -8.4 -2.68799999999999955e+02
6 -8.4 -2.68799999999999955e+02
7 -8.4 -2.68800000000000011e+02
8 -8.4 -2.68800000000000011e+02
9 -8.4 -2.68800000000000011e+02
10 -8.4 -2.68800000000000011e+02
11 -8.4 -2.68800000000000011e+02
12 -8.4 -2.68800000000000011e+02
13 -8.4 -2.68799999999999955e+02
14 -8.4 -2.68800000000000068e+02
15 -8.4 -2.68800000000000011e+02
16 -8.4 -2.68799999999999955e+02
17 -8.4 -2.68800000000000068e+02
18 -8.4 -2.68800000000000011e+02
19 -8.4 -2.68800000000000068e+02
20 -8.4 -2.68800000000000068e+02
1 -8.3 -2.65600000000000023e+02
2 -8.3 -2.65600000000000023e+02
3 -8.3 -2.65600000000000023e+02
4 -8.3 -2.65599999999999966e+02
5 -8.3 -2.65600000000000023e+02
6 -8.3 -2.65600000000000023e+02
7 -8.3 -2.65600000000000080e+02
8 -8.3 -2.65600000000000023e+02
9 -8.3 -2.65600000000000080e+02
10 -8.3 -2.65600000000000080e+02
11 -8.3 -2.65599999999999966e+02
12 -8.3 -2.65600000000000080e+02
13 -8.3 -2.65600000000000023e+02
14 -8.3 -2.65600000000000023e+02
15 -8.3 -2.65600000000000023e+02
16 -8.3 -2.65600000000000080e+02
17 -8.3 -2.65600000000000023e+02
18 -8.3 -2.65599999999999966e+02
19 -8.3 -2.65600000000000023e+02
20 -8.3 -2.65599999999999966e+02
1 -8.2 -2.62399999999999977e+02
2 -8.2 -2.62399999999999920e+02
3 -8.2 -2.62399999999999977e+02
4 -8.2 -2.62399999999999977e+02
5 -8.2 -2.62399999999999977e+02
6 -8.2 -2.62400000000000091e+02
7 -8.2 -2.62399999999999977e+02
8 -8.2 -2.62399999999999977e+02
9 -8.2 -2.62399999999999977e+02
10 -8.2 -2.62399999999999977e+02
11 -8.2 -2.62400000000000034e+02
12 -8.2 -2.62399999999999977e+02
13 -8.2 -2.62400000000000034e+02
14 -8.2 -2.62399999999999977e+02
15 -8.2 -2.62400000000000034e+02
16 -8.2 -2.62399999999999977e+02
17 -8.2 -2.62399999999999977e+02
18 -8.2 -2.62399999999999977e+02
19 -8.2 -2.62399999999999977e+02
20 -8.2 -2.62399999999999977e+02
1 -8.1 -2.59200000000000045e+02
2 -8.1 -2.59199999999999989e+02
3 -8.1 -2.59199999999999989e+02
4 -8.1 -2.59200000000000045e+02
5 -8.1 -2.59199999999999932e+02
6 -8.1 -2.59199999999999932e+02
7 -8.1 -2.59199999999999932e+02
8 -8.1 -2.59200000000000045e+02
9 -8.1 -2.59199999999999989e+02
10 -8.1 -2.59200000000000045e+02
11 -8.1 -2.59199999999999989e+02
12 -8.1 -2.59200000000000045e+02
13 -8.1 -2.59199999999999989e+02
14 -8.1 -2.59199999999999989e+02
15 -8.1 -2.59199999999999989e+02
16 -8.1 -2.59199999999999932e+02
17 -8.1 -2.59200000000000045e+02
18 -8.1 -2.59200000000000045e+02
19 -8.1 -2.59199999999999989e+02
20 -8.1 -2.59199999999999989e+02
1 -8.0 -2.56000000000000000e+02
2 -8.0 -2.56000000000000000e+02
3 -8.0 -2.55999999999999972e+02
4 -8.0 -2.55999999999999972e+02
5 -8.0 -2.56000000000000057e+02
6 -8.0 -2.56000000000000000e+02
7 -8.0 -2.56000000000000000e+02
8 -8.0 -2.56000000000000000e+02
9 -8.0 -2.56000000000000000e+02
10 -8.0 -2.56000000000000000e+02
11 -8.0 -2.56000000000000000e+02
12 -8.0 -2.56000000000000000e+02
13 -8.0 -2.56000000000000000e+02
14 -8.0 -2.56000000000000000e+02
15 -8.0 -2.56000000000000000e+02
16 -8.0 -2.55999999999999972e+02
17 -8.0 -2.55999999999999972e+02
18 -8.0 -2.55999999999999972e+02
19 -8.0 -2.56000000000000057e+02
20 -8.0 -2.56000000000000000e+02
1 -7.9 -2.52800000000000011e+02
2 -7.9 -2.52800000000000040e+02
3 -7.9 -2.52800000000000011e+02
4 -7.9 -2.52800000000000040e+02
5 -7.9 -2.52800000000000011e+02
6 -7.9 -2.52800000000000011e+02
7 -7.9 -2.52800000000000011e+02
8 -7.9 -2.52800000000000011e+02
9 -7.9 -2.52799999999999983e+02
10 -7.9 -2.52800000000000011e+02
11 -7.9 -2.52800000000000011e+02
12 -7.9 -2.52800000000000011e+02
13 -7.9 -2.52799999999999983e+02
14 -7.9 -2.52799999999999983e+02
15 -7.9 -2.52800000000000011e+02
16 -7.9 -2.52799999999999983e+02
17 -7.9 -2.52800000000000011e+02
18 -7.9 -2.52799999999999983e+02
19 -7.9 -2.52799999999999983e+02
20 -7.9 -2.52800000000000011e+02
1 -7.8 -2.49599999999999994e+02
2 -7.8 -2.49599999999999994e+02
3 -7.8 -2.49600000000000023e+02
4 -7.8 -2.49599999999999994e+02
5 -7.8 -2.49599999999999994e+02
6 -7.8 -2.49599999999999994e+02
7 -7.8 -2.49599999999999994e+02
8 -7.8 -2.49599999999999994e+02
9 -7.8 -2.49599999999999994e+02
10 -7.8 -2.49599999999999994e+02
11 -7.8 -2.49599999999999994e+02
12 -7.8 -2.49600000000000023e+02
13 -7.8 -2.49599999999999994e+02
14 -7.8 -2.49599999999999994e+02
15 -7.8 -2.49599999999999994e+02
16 -7.8 -2.49599999999999966e+02
17 -7.8 -2.49599999999999994e+02
18 -7.8 -2.49600000000000023e+02
19 -7.8 -2.49599999999999994e+02
20 -7.8 -2.49599999999999994e+02
1 -7.7 -2.46400000000000006e+02
2 -7.7 -2.46400000000000006e+02
3 -7.7 -2.46400000000000034e+02
4 -7.7 -2.46400000000000006e+02
5 -7.7 -2.46399999999999977e+02
6 -7.7 -2.46399999999999977e+02
7 -7.7 -2.46400000000000006e+02
8 -7.7 -2.46400000000000006e+02
9 -7.7 -2.46400000000000006e+02
10 -7.7 -2.46400000000000006e+02
11 -7.7 -2.46399999999999977e+02
12 -7.7 -2.46400000000000034e+02
13 -7.7 -2.46400000000000006e+02
14 -7.7 -2.46400000000000006e+02
15 -7.7 -2.46400000000000006e+02
16 -7.7 -2.46399999999999977e+02
17 -7.7 -2.46400000000000006e+02
18 -7.7 -2.46400000000000006e+02
19 -7.7 -2.46400000000000034e+02
20 -7.7 -2.46400000000000006e+02
1 -7.6 -2.43200000000000017e+02
2 -7.6 -2.43199999999999989e+02
3 -7.6 -2.43199999999999989e+02
4 -7.6 -2.43199999999999989e+02
5 -7.6 -2.43199999999999960e+02
6 -7.6 -2.43199999999999989e+02
7 -7.6 -2.43199999999999960e+02
8 -7.6 -2.43199999999999989e+02
9 -7.6 -2.43200000000000017e+02
10 -7.6 -2.43199999999999989e+02
11 -7.6 -2.43199999999999960e+02
12 -7.6 -2.43199999999999989e+02
13 -7.6 -2.43199999999999989e+02
14 -7.6 -2.43199999999999960e+02
15 -7.6 -2.43199999999999960e+02
16 -7.6 -2.43199999999999989e+02
17 -7.6 -2.43199999999999960e+02
18 -7.6 -2.43199999999999989e+02
19 -7.6 -2.43199999999999989e+02
20 -7.6 -2.43199999999999989e+02
1 -7.5 -2.40000000000000000e+02
2 -7.5 -2.39999999999999972e+02
3 -7.5 -2.40000000000000028e+02
4 -7.5 -2.40000000000000000e+02
5 -7.5 -2.40000000000000000e+02
6 -7.5 -2.40000000000000000e+02
7 -7.5 -2.40000000000000028e+02
8 -7.5 -2.40000000000000000e+02
9 -7.5 -2.40000000000000000e+02
10 -7.5 -2.40000000000000000e+02
11 -7.5 -2.40000000000000000e+02
12 -7.5 -2.39999999999999972e+02
13 -7.5 -2.40000000000000000e+02
14 -7.5 -2.40000000000000028e+02
15 -7.5 -2.40000000000000000e+02
16 -7.5 -2.39999999999999972e+02
17 -7.5 -2.40000000000000000e+02
18 -7.5 -2.39999999999999972e+02
19 -7.5 -2.39999999999999972e+02
20 -7.5 -2.40000000000000000e+02
1 -7.4 -2.36799999999999983e+02
2 -7.4 -2.36800000000000011e+02
3 -7.4 -2.36800000000000040e+02
4 -7.4 -2.36800000000000011e+02
5 -7.4 -2.36799999999999983e+02
6 -7.4 -2.36800000000000011e+02
7 -7.4 -2.36800000000000011e+02
8 -7.4 -2.36800000000000040e+02
9 -7.4 -2.36800000000000011e+02
10 -7.4 -2.36800000000000011e+02
11 -7.4 -2.36799999999999983e+02
12 -7.4 -2.36799999999999983e+02
13 -7.4 -2.36799999999999983e+02
14 -7.4 -2.36800000000000011e+02
15 -7.4 -2.36800000000000011e+02
16 -7.4 -2.36800000000000011e+02
17 -7.4 -2.36799999999999983e+02
18 -7.4 -2.36800000000000011e+02
19 -7.4 -2.36800000000000011e+02
20 -7.4 -2.36800000000000011e+02
1 -7.3 -2.33599999999999994e+02
2 -7.3 -2.33599999999999994e+02
3 -7.3 -2.33599999999999994e+02
4 -7.3 -2.33599999999999994e+02
5 -7.3 -2.33599999999999994e+02
6 -7.3 -2.33599999999999994e+02
7 -7.3 -2.33599999999999994e+02
8 -7.3 -2.33599999999999994e+02
9 -7.3 -2.33599999999999994e+02
10 -7.3 -2.33599999999999994e+02
11 -7.3 -2.33599999999999994e+02
12 -7.3 -2.33599999999999994e+02
13 -7.3 -2.33600000000000023e+02
14 -7.3 -2.33599999999999994e+02
15 -7.3 -2.33599999999999994e+02
16 -7.3 -2.33600000000000023e+02
17 -7.3 -2.33599999999999994e+02
18 -7.3 -2.33599999999999994e+02
19 -7.3 -2.33600000000000023e+02
20 -7.3 -2.33599999999999994e+02
1 -7.2 -2.30400000000000006e+02
2 -7.2 -2.30400000000000034e+02
3 -7.2 -2.30400000000000006e+02
4 -7.2 -2.30400000000000006e+02
5 -7.2 -2.30400000000000006e+02
6 -7.2 -2.30400000000000034e+02
7 -7.2 -2.30400000000000006e+02
8 -7.2 -2.30400000000000006e+02
9 -7.2 -2.30400000000000034e+02
10 -7.2 -2.30400000000000006e+02
11 -7.2 -2.30400000000000034e+02
12 -7.2 -2.30400000000000034e+02
13 -7.2 -2.30400000000000006e+02
14 -7.2 -2.30400000000000006e+02
15 -7.2 -2.30400000000000006e+02
16 -7.2 -2.30400000000000006e+02
17 -7.2 -2.30399999999999977e+02
18 -7.2 -2.30400000000000006e+02
19 -7.2 -2.30399999999999977e+02
20 -7.2 -2.30400000000000034e+02
1 -7.1 -2.27199999999999960e+02
2 -7.1 -2.27199999999999989e+02
3 -7.1 -2.27199999999999960e+02
4 -7.1 -2.27200000000000017e+02
5 -7.1 -2.27199999999999989e+02
6 -7.1 -2.27199999999999989e+02
7 -7.1 -2.27199999999999960e+02
8 -7.1 -2.27199999999999989e+02
9 -7.1 -2.27199999999999960e+02
10 -7.1 -2.27199999999999989e+02
11 -7.1 -2.27199999999999989e+02
12 -7.1 -2.27200000000000017e+02
13 -7.1 -2.27199999999999989e+02
14 -7.1 -2.27200000000000017e+02
15 -7.1 -2.27199999999999989e+02
16 -7.1 -2.27200000000000017e+02
17 -7.1 -2.27199999999999989e+02
18 -7.1 -2.27200000000000017e+02
19 -7.1 -2.27200000000000017e+02
20 -7.1 -2.27199999999999960e+02
1 -7.0 -2.24000000000000000e+02
2 -7.0 -2.24000000000000000e+02
3 -7.0 -2.24000000000000000e+02
4 -7.0 -2.24000000000000000e+02
5 -7.0 -2.24000000000000000e+02
6 -7.0 -2.24000000000000028e+02
7 -7.0 -2.24000000000000000e+02
8 -7.0 -2.24000000000000000e+02
9 -7.0 -2.24000000000000000e+02
10 -7.0 -2.24000000000000000e+02
11 -7.0 -2.24000000000000028e+02
12 -7.0 -2.24000000000000000e+02
13 -7.0 -2.24000000000000000e+02
14 -7.0 -2.24000000000000000e+02
15 -7.0 -2.24000000000000000e+02
16 -7.0 -2.24000000000000000e+02
17 -7.0 -2.24000000000000000e+02
18 -7.0 -2.24000000000000000e+02
19 -7.0 -2.24000000000000028e+02
20 -7.0 -2.24000000000000000e+02
1 -6.9 -2.20800000000000011e+02
2 -6.9 -2.20800000000000011e+02
3 -6.9 -2.20800000000000011e+02
4 -6.9 -2.20800000000000011e+02
5 -6.9 -2.20799999999999983e+02
6 -6.9 -2.20800000000000040e+02
7 -6.9 -2.20800000000000040e+02
8 -6.9 -2.20800000000000011e+02
9 -6.9 -2.20800000000000011e+02
10 -6.9 -2.20800000000000011e+02
11 -6.9 -2.20799999999999983e+02
12 -6.9 -2.20800000000000040e+02
13 -6.9 -2.20800000000000011e+02
14 -6.9 -2.20800000000000011e+02
15 -6.9 -2.20800000000000011e+02
16 -6.9 -2.20800000000000040e+02
17 -6.9 -2.20800000000000040e+02
18 -6.9 -2.20800000000000011e+02
19 -6.9 -2.20800000000000011e+02
20 -6.9 -2.20800000000000011e+02
1 -6.8 -2.17599999999999994e+02
2 -6.8 -2.17599999999999994e+02
3 -6.8 -2.17599999999999994e+02
4 -6.8 -2.17599999999999994e+02
5 -6.8 -2.17599999999999994e+02
6 -6.8 -2.17600000000000023e+02
7 -6.8 -2.17599999999999994e+02
8 -6.8 -2.17599999999999994e+02
9 -6.8 -2.17599999999999994e+02
10 -6.8 -2.17599999999999994e+02
11 -6.8 -2.17600000000000023e+02
12 -6.8 -2.17599999999999994e+02
13 -6.8 -2.17599999999999994e+02
14 -6.8 -2.17600000000000023e+02
15 -6.8 -2.17599999999999966e+02
16 -6.8 -2.17599999999999994e+02
17 -6.8 -2.17600000000000023e+02
18 -6.8 -2.17599999999999966e+02
19 -6.8 -2.17599999999999994e+02
20 -6.8 -2.17599999999999994e+02
1 -6.7 -2.14400000000000006e+02
2 -6.7 -2.14400000000000006e+02
3 -6.7 -2.14400000000000006e+02
4 -6.7 -2.14400000000000006e+02
5 -6.7 -2.14400000000000006e+02
6 -6.7 -2.14400000000000006e+02
7 -6.7 -2.14400000000000006e+02
8 -6.7 -2.14399999999999977e+02
9 -6.7 -2.14400000000000006e+02
10 -6.7 -2.14400000000000034e+02
11 -6.7 -2.14399999999999977e+02
12 -6.7 -2.14400000000000006e+02
13 -6.7 -2.14400000000000006e+02
14 -6.7 -2.14400000000000006e+02
15 -6.7 -2.14400000000000034e+02
16 -6.7 -2.14400000000000006e+02
17 -6.7 -2.14400000000000006e+02
18 -6.7 -2.14400000000000006e+02
19 -6.7 -2.14400000000000034e+02
20 -6.7 -2.14400000000000006e+02
1 -6.6 -2.11199999999999989e+02
2 -6.6 -2.11200000000000017e+02
3 -6.6 -2.11199999999999960e+02
4 -6.6 -2.11199999999999989e+02
5 -6.6 -2.11199999999999989e+02
6 -6.6 -2.11199999999999960e+02
7 -6.6 -2.11199999999999989e+02
8 -6.6 -2.11199999999999989e+02
9 -6.6 -2.11199999999999989e+02
10 -6.6 -2.11200000000000017e+02
11 -6.6 -2.11199999999999989e+02
