x,mean,std_deviation,significant_digits
-10.0,-20.0,1.9459014222361975e-15,15.954589770191001
-9.9,-19.800000000000004,3.370400129833633e-15,15.768983727412966
-9.8,-19.600000000000005,3.972054645195637e-15,15.693240856723545
-9.7,-19.399999999999995,4.127880273551288e-15,15.67207463755382
-9.6,-19.199999999999996,3.2754401705733782e-15,15.768031557717501
-9.5,-19.0,1.7763568394002505e-15,15.954589770191001
-9.4,-18.800000000000004,3.640448215221994e-15,15.713002991599808
-9.3,-18.600000000000005,3.552713678800501e-15,15.718952736089014
-9.2,-18.399999999999995,3.552713678800501e-15,15.714257614880633
-9.1,-18.199999999999996,3.552713678800501e-15,15.709511179856172
-9.0,-18.0,7.944109290391273e-16,15.954589770191001
-8.9,-17.800000000000004,3.640448215221994e-15,15.689265144645022
-8.8,-17.600000000000005,3.640448215221994e-15,15.684357810150278
-8.7,-17.399999999999995,3.7261175413410954e-15,15.669292697574585
-8.6,-17.199999999999996,3.7261175413410954e-15,15.664271896199534
-8.5,-17.0,1.1234667099445444e-15,15.954589770191001
-8.4,-16.800000000000004,3.076740298213702e-15,15.73721844190111
-8.3,-16.600000000000005,3.891802844472395e-15,15.62995725688734
-8.2,-16.399999999999995,3.640448215221994e-15,15.653688990383825
-8.1,-16.199999999999996,3.2754401705733782e-15,15.694245343556581
-8.0,-16.0,1.2560739669470201e-15,15.954589770191001
-7.9,-15.800000000000002,1.820224107610997e-15,15.938532224954532
-7.8,-15.600000000000005,5.28447500181653e-15,15.470122750540627
-7.7,-15.399999999999995,5.387957062944473e-15,15.456096594698764
-7.6,-15.199999999999998,1.7763568394002505e-15,15.93231337547985
-7.5,-15.0,3.9720546451956367e-16,15.954589770191001
-7.4,-14.800000000000002,1.7313784796629085e-15,15.931869700285612
-7.3,-14.6,7.944109290391273e-16,15.954589770191001
-7.2,-14.4,8.881784197001252e-16,15.954589770191001
-7.1,-14.199999999999998,1.6852000649168164e-15,15.925636877198473
-7.0,-14.0,8.881784197001252e-16,15.954589770191001
-6.9,-13.800000000000002,1.7763568394002505e-15,15.890348873936315
-6.8,-13.6,8.881784197001252e-16,15.954589770191001
-6.7,-13.4,7.944109290391273e-16,15.954589770191001
-6.6,-13.199999999999998,1.8630587706705477e-15,15.850347376161816
-6.5,-13.0,6.879800455918813e-16,15.954589770191001
-6.4,-12.800000000000002,1.7763568394002505e-15,15.857679757182947
-6.3,-12.599999999999998,1.6852000649168164e-15,15.873719077932979
-6.2,-12.400000000000002,2.025358414490942e-15,15.786919796543895
-6.1,-12.199999999999998,2.1018137570293106e-15,15.763765600370707
-6.0,-12.0,6.879800455918813e-16,15.954589770191001
-5.9,-11.800000000000002,1.7313784796629085e-15,15.83348999219678
-5.8,-11.599999999999998,1.8630587706705477e-15,15.794231434182885
-5.7,-11.4,3.9720546451956367e-16,15.954589770191001
-5.6,-11.199999999999998,2.175583928816829e-15,15.71164218067742
-5.5,-11.0,6.879800455918813e-16,15.954589770191001
-5.4,-10.800000000000002,1.6377200852866891e-15,15.819184080164883
-5.3,-10.6,3.9720546451956367e-16,15.954589770191001
-5.2,-10.4,5.617333549722722e-16,15.954589770191001
-5.1,-10.199999999999998,1.6377200852866891e-15,15.79436049643985
-5.0,-10.0,5.617333549722722e-16,15.954589770191001
-4.9,-9.800000000000002,2.063940136775644e-15,15.67652897898007
-4.8,-9.599999999999998,1.9459014222361975e-15,15.693150397550834
-4.7,-9.400000000000002,1.7763568394002505e-15,15.723597641134777
-4.6,-9.199999999999998,1.7763568394002505e-15,15.714257614880633
-4.5,-9.0,1.0509068785146553e-15,15.932678274799265
-4.4,-8.800000000000002,1.9049304879749955e-15,15.664603539508441
-4.3,-8.599999999999998,1.6377200852866891e-15,15.7202587759215
-4.2,-8.400000000000002,1.9049304879749955e-15,15.644400153420154
-4.1,-8.199999999999998,2.025358414490942e-15,15.607311963765376
-4.0,-8.0,5.617333549722722e-16,15.954589770191001
-3.9,-7.800000000000002,1.820224107610997e-15,15.63196974069059
-3.8,-7.599999999999999,9.729507111180987e-16,15.892722752456038
-3.7,-7.400000000000001,8.881784197001252e-16,15.920731502930035
-3.6,-7.199999999999998,1.7874245903380365e-15,15.605104768022994
-3.5,-7.0,0.0,15.954589770191001
-3.4,-6.8,3.4399002279594067e-16,15.954589770191001
-3.3,-6.599999999999999,9.524652439874978e-16,15.840694798564122
-3.2,-6.400000000000001,1.0695084443661337e-15,15.77699575606546
-3.1,-6.200000000000001,9.315293853352739e-16,15.8231951301182
-3.0,-6.0,2.808666774861361e-16,15.954589770191001
-2.9,-5.8,3.4399002279594067e-16,15.954589770191001
-2.8,-5.599999999999999,9.930136612989092e-16,15.751232803701232
-2.7,-5.400000000000001,9.729507111180987e-16,15.744302919998216
-2.6,-5.2,3.9720546451956367e-16,15.954589770191001
