x,mean,std_dev,significant_digits,ulp_error
-4.4,-35.20000000000001,8.77834009033538e-15,15.603130261212184,0.0
-4.3,-34.39999999999999,7.105427357601002e-15,15.684968238778646,0.0
-4.2,-33.60000000000001,7.290014651212246e-15,15.663610876241384,0.0
-4.1,-32.79999999999999,6.31333788191056e-15,15.715614810867368,0.0
-4.0,-32.0,0.0,inf,0.0
-3.9,-31.200000000000006,7.944109290391274e-15,15.59410938372153,0.0
-3.8,-30.399999999999995,3.3605307085583907e-15,15.956465715267129,0.0
-3.7,-29.600000000000005,3.4579575710743e-15,15.932472050854798,0.0
-3.6,-28.8,1.8225036628030615e-15,16.198724077938735,0.0
-3.5,-28.0,8.150484158540002e-16,16.535974623689732,0.0
-3.4,-27.2,1.8225036628030615e-15,16.1739004942137,0.0
-3.3,-26.399999999999995,3.2601936634160008e-15,15.90836052788938,0.0
-3.2,-25.600000000000005,3.4579575710743e-15,15.869420305107708,0.0
-3.1,-24.800000000000004,3.3605307085583907e-15,15.868043812484592,0.0
-3.0,-24.0,1.8225036628030615e-15,16.11954283189111,0.0
-2.9,-23.199999999999996,3.2601936634160008e-15,15.85224458591045,0.0
-2.8,-22.399999999999995,3.552713678800501e-15,15.79968781020526,0.0
-2.7,-21.600000000000005,3.2601936634160008e-15,15.82121035217048,0.0
-2.6,-20.800000000000004,3.4579575710743e-15,15.77924367475862,0.0
-2.5,-20.0,1.6300968317080004e-15,16.088816592347513,0.0
-2.4,-19.199999999999996,3.15666894095528e-15,15.78407219152322,0.0
-2.3,-18.399999999999995,3.4579575710743e-15,15.725998162805395,0.0
-2.2,-17.600000000000005,5.8206099276185715e-15,15.480544172112694,0.0
-2.1,-16.800000000000004,4.075242079270001e-15,15.615155869737356,0.0
-2.0,-16.0,1.57833447047764e-15,16.00592094113958,0.0
-1.9,-15.199999999999998,1.8225036628030615e-15,15.921175178124274,0.0
-1.8,-14.4,9.982263672530257e-16,16.159133454914922,0.0
-1.7,-13.6,8.150484158540002e-16,16.22235550071773,0.0
-1.6,-12.800000000000002,2.2321020141104356e-15,15.75849593029953,0.0
-1.5,-12.0,1.2225726237810002e-15,15.991906579339455,0.0
-1.4,-11.199999999999998,1.8225036628030615e-15,15.788549612849684,0.0
-1.3,-10.4,9.982263672530257e-16,16.017804302118453,0.0
-1.2,-9.599999999999998,1.8225036628030615e-15,15.72160282321907,0.0
-1.1,-8.800000000000002,1.6802653542791953e-15,15.719104799472525,0.0
-1.0,-8.0,1.2887046987053658e-15,15.792936575003436,0.0
-0.9,-7.199999999999998,1.8225036628030615e-15,15.59666408661077,0.0
-0.8,-6.400000000000001,8.150484158540002e-16,15.894996566331399,0.0
-0.7,-5.599999999999999,8.881784197001252e-16,15.79968781020526,0.0
-0.6,-4.799999999999999,1.1881270262036357e-15,15.606378362529934,0.0
-0.5,-4.0,2.0376210396350005e-16,16.292936575003438,0.0
-0.4,-3.2000000000000006,4.2006633856979884e-16,15.881832096970225,0.0
-0.3,-2.3999999999999995,5.293894750828706e-16,15.656435938971567,0.0
-0.2,-1.6000000000000003,3.1401849173675503e-16,15.707164759350956,0.0
-0.1,-0.8000000000000002,1.6308925831987489e-16,15.690664629299494,0.0
0.0,0.0,0.0,inf,0.0
0.1,0.8000000000000002,2.0534782518616787e-16,15.590599879337933,1.0
0.2,1.6000000000000003,2.1003316928489942e-16,15.881832096970225,1.0
0.3,2.3999999999999995,4.440892098500626e-16,15.732741020574647,1.0
0.4,3.2000000000000006,4.075242079270001e-16,15.894996566331399,1.0
0.5,4.0,3.5292631672191377e-16,16.054375947643607,0.0
0.6,4.8,4.991131836265129e-16,15.98304219585924,0.0
0.7,5.599999999999999,1.1344993809432415e-15,15.693383763764539,1.0
0.8,6.400000000000001,8.881784197001252e-16,15.857679757182947,1.0
0.9,7.199999999999998,1.867510530352401e-15,15.586069437075802,2.0
1.0,8.0,1.1526525236914334e-15,15.841391581507464,0.0
1.1,8.800000000000002,1.72897878553715e-15,15.706693007610008,1.0
1.2,9.599999999999998,1.8225036628030615e-15,15.72160282321907,1.0
1.3,10.4,7.058526334438275e-16,16.168319299950443,0.0
1.4,11.199999999999998,1.8225036628030615e-15,15.788549612849684,1.0
1.5,12.0,5.763262618457167e-16,16.31851283622713,0.0
1.6,12.800000000000002,2.8526694554890006e-15,15.651958517645104,1.0
1.7,13.6,1.1526525236914334e-15,16.07184050288574,0.0
1.8,14.399999999999997,3.757187552406048e-15,15.583499617249597,2.0
1.9,15.199999999999998,1.8225036628030615e-15,15.921175178124274,1.0
2.0,16.0,1.4693494276736472e-15,16.036994894514,0.0
2.1,16.800000000000004,3.822915934740723e-15,15.642914533662271,1.0
2.2,17.600000000000005,4.537997523772966e-15,15.588648413244526,1.0
2.3,18.399999999999995,3.552713678800501e-15,15.714257614880633,1.0
2.4,19.199999999999996,3.3605307085583907e-15,15.756893360361925,1.0
2.5,20.0,1.8225036628030615e-15,16.040361585843485,0.0
2.6,20.800000000000004,3.4579575710743e-15,15.77924367475862,1.0
2.7,21.600000000000005,3.15666894095528e-15,15.835224713970602,1.0
2.8,22.399999999999995,3.552713678800501e-15,15.79968781020526,1.0
2.9,23.199999999999996,3.3605307085583907e-15,15.839080116549274,1.0
3.0,24.0,1.8225036628030615e-15,16.11954283189111,0.0
3.1,24.800000000000004,3.2601936634160008e-15,15.881208281845765,1.0
3.2,25.600000000000005,3.3605307085583907e-15,15.881832096970225,1.0
3.3,26.399999999999995,3.3605307085583907e-15,15.895196058528207,1.0
3.4,27.2,1.411705266887655e-15,16.28482486902188,0.0
3.5,28.0,1.9964527345060514e-15,16.14689899849791,0.0
3.6,28.799999999999994,7.732228192232196e-15,15.57108782538708,2.0
3.7,29.600000000000005,3.2601936634160008e-15,15.958048312078487,1.0
3.8,30.399999999999995,3.4579575710743e-15,15.944053923404612,1.0
3.9,31.200000000000006,7.944109290391274e-15,15.59410938372153,2.0
4.0,32.0,2.82341053377531e-15,16.054375947643607,0.0
4.1,32.79999999999999,9.364193369669767e-15,15.544403470456265,1.0
4.2,33.6,5.64682106755062e-15,15.774535251049562,0.0
4.3,34.39999999999999,9.364193369669767e-15,15.565088069316117,1.0
4.4,35.20000000000001,7.645831869481446e-15,15.663117919750558,1.0
4.5,36.0,3.645007325606123e-15,15.994604095282808,0.0
4.6,36.79999999999999,6.31333788191056e-15,15.765588785829207,1.0
4.7,37.60000000000001,7.290014651212246e-15,15.712459443779201,1.0
4.8,38.4,3.992905469012103e-15,15.98304219585924,0.0
4.9,39.20000000000001,6.9159151421486e-15,15.753436411152334,1.0
5.0,40.0,2.305305047382867e-15,16.239331590179503,0.0
5.1,40.79999999999999,6.5203873268320016e-15,15.796386768445448,1.0
5.2,41.60000000000001,6.5203873268320016e-15,15.80481993598231,1.0
5.3,42.39999999999999,8.47023160132593e-15,15.69947057119677,1.0
5.4,43.20000000000001,7.105427357601002e-15,15.783893543022028,1.0
5.5,44.0,3.992905469012103e-15,16.042163647977898,0.0
5.6,44.79999999999999,6.5203873268320016e-15,15.837004619353712,1.0
5.7,45.60000000000001,6.9159151421486e-15,15.819115186796314,1.0
5.8,46.39999999999999,8.928408056441743e-15,15.715743949878581,1.0
5.9,47.20000000000001,6.721061417116781e-15,15.846504134628482,1.0
6.0,48.0,4.312830829653677e-15,16.04647881405199,0.0
6.1,48.79999999999999,6.721061417116781e-15,15.860981957997105,1.0
6.2,49.60000000000001,6.099263851517038e-15,15.910204255334609,1.0
6.3,50.4,4.610610094765734e-15,16.038672139633086,0.0
6.4,51.20000000000001,6.31333788191056e-15,15.90901092813152,1.0
6.5,52.0,3.645007325606123e-15,16.15430493815032,0.0
6.6,52.79999999999999,6.5203873268320016e-15,15.90836052788938,1.0
6.7,53.60000000000001,7.105427357601002e-15,15.877574585899886,1.0
6.8,54.4,4.312830829653677e-15,16.10083647637458,0.0
6.9,55.20000000000001,6.099263851517038e-15,15.95666165657361,1.0
7.0,56.0,3.645007325606123e-15,16.186489621521723,0.0
7.1,56.79999999999999,6.721061417116781e-15,15.926910471705412,1.0
7.2,57.6,2.305305047382867e-15,16.397694082274754,0.0
7.3,58.40000000000001,1.4580029302424492e-14,15.602654450299958,2.0
7.4,59.20000000000001,6.5203873268320016e-15,15.958048312078487,1.0
7.5,60.0,4.312830829653677e-15,16.143388827060047,0.0
7.6,60.79999999999999,6.5203873268320016e-15,15.969630184628302,1.0
7.7,61.59999999999999,1.5888218580782548e-14,15.588505506203532,2.0
7.8,62.40000000000002,2.1065493554254192e-14,15.471612950792164,3.0
7.9,63.20000000000001,6.31333788191056e-15,16.000458045438076,1.0
8.0,64.0,4.890290495124001e-15,16.116845315947756,0.0
8.1,64.79999999999998,1.529166373896289e-14,15.62712026647904,1.0
8.2,65.59999999999998,1.6300968317080003e-14,15.60469043605919,1.0
8.3,66.40000000000002,1.38318302842972e-14,15.681288427835915,1.0
8.4,67.2,5.64682106755062e-15,16.075565246713545,0.0
8.5,68.0,9.221220189531467e-15,15.867720520229813,0.0
8.6,68.79999999999998,1.597162187604841e-14,15.634239418399257,1.0
8.7,69.59999999999998,1.4210854715202004e-14,15.689989040153696,1.0
8.8,70.40000000000002,1.5635339543114833e-14,15.653465342152865,1.0
8.9,71.20000000000002,1.694046320265186e-14,15.623554712576912,1.0
9.0,72.0,7.290014651212246e-15,15.994604095282808,0.0
9.1,72.79999999999998,9.221220189531467e-15,15.897342986836614,1.0
9.2,73.59999999999998,5.64682106755062e-15,16.11507378799722,1.0
9.3,74.40000000000002,2.6884245668467125e-14,15.44207508021231,1.0
9.4,75.20000000000002,1.0812839125445097e-14,15.842278099032079,1.0
9.5,76.0,1.0309637589642927e-14,15.867570193300342,0.0
9.6,76.79999999999998,6.5203873268320016e-15,16.07108782538708,1.0
9.7,77.59999999999998,6.5203873268320016e-15,16.075588326613758,1.0
9.8,78.40000000000002,1.9561161980496004e-14,15.602921413320344,1.0
9.9,79.20000000000002,1.38318302842972e-14,15.75784553005739,1.0
10.0,80.0,7.985810938024206e-15,16.000770962819672,0.0
