x,mean,std_deviation,significant_digits
-2.3,-18.399999999999995,3.891802844472395e-15,15.67466699185682
-2.2,-17.600000000000005,4.4230928601467425e-15,15.599786610600102
-2.1,-16.800000000000004,3.972054645195637e-15,15.626294067092932
-2.0,-16.0,1.538370149106851e-15,15.954589770191001
-1.9,-15.199999999999998,1.9860273225978185e-15,15.883858368975822
-1.8,-14.4,9.729507111180987e-16,15.954589770191001
-1.7,-13.600000000000003,3.393724976515742e-15,15.602862263677059
-1.6,-12.800000000000002,1.7763568394002505e-15,15.857679757182947
-1.5,-12.0,1.3759600911837627e-15,15.940575408390881
-1.4,-11.199999999999998,2.2469334198890887e-15,15.697627818877297
-1.3,-10.4,9.729507111180987e-16,15.954589770191001
-1.2,-9.599999999999998,2.4161065164093008e-15,15.59915515637314
-1.1,-8.800000000000002,2.025358414490942e-15,15.637980783531829
-1.0,-8.0,8.656892398314543e-16,15.954589770191001
-0.9,-7.199999999999998,1.7763568394002505e-15,15.607802283966347
-0.8,-6.400000000000001,1.1580429779916288e-15,15.74245529649381
-0.7,-5.599999999999999,8.656892398314543e-16,15.810826007560836
-0.6,-4.799999999999999,1.1580429779916288e-15,15.61751655988551
-0.5,-4.0,3.7155169009665004e-16,15.954589770191001
-0.4,-3.2000000000000006,5.063396036227355e-16,15.800708081029528
-0.3,-2.3999999999999995,5.15985034193911e-16,15.667574136327143
-0.2,-1.6000000000000003,3.060673659425244e-16,15.718302956706532
-0.1,-0.8000000000000002,1.2658490090568387e-16,15.800708081029528
0.0,0.0,0.0,15.954589770191001
0.1,0.8000000000000002,1.4686870114880517e-16,15.7361607328398
0.2,1.6000000000000003,2.0471501066083614e-16,15.892970294325801
0.3,2.3999999999999995,4.3284461991572713e-16,15.743879217930223
0.4,3.2000000000000006,4.965068306494546e-16,15.809224750678919
0.5,4.0,4.3284461991572713e-16,15.954589770191001
0.6,4.8,4.864753555590494e-16,15.954589770191001
0.7,5.599999999999999,1.1057732150366856e-15,15.704521961120115
0.8,6.400000000000001,9.930136612989092e-16,15.809224750678919
0.9,7.199999999999998,1.820224107610997e-15,15.597207634431378
1.0,8.0,6.586907452451086e-16,15.954589770191001
1.1,8.800000000000002,1.820224107610997e-15,15.684357810150278
1.2,9.599999999999998,1.820224107610997e-15,15.722146371039678
1.3,10.4,6.879800455918813e-16,15.954589770191001
1.4,11.199999999999998,1.7763568394002505e-15,15.79968781020526
1.5,12.0,6.879800455918813e-16,15.954589770191001
1.6,12.800000000000002,2.1390168887322674e-15,15.77699575606546
1.7,13.600000000000003,3.4399002279594067e-15,15.596993062041436
1.8,14.399999999999997,3.66205343881779e-15,15.594637814605173
1.9,15.199999999999998,1.7313784796629085e-15,15.943451572835427
2.0,16.0,1.4321446692197793e-15,15.954589770191001
2.1,16.800000000000004,3.7261175413410954e-15,15.654052731017847
2.2,17.600000000000005,3.640448215221994e-15,15.684357810150278
2.3,18.399999999999995,4.203627514058621e-15,15.641193597041514
2.4,19.2,2.383232787117382e-15,15.906134763686975
2.5,20.0,2.1018137570293106e-15,15.954589770191001
2.6,20.800000000000004,3.640448215221994e-15,15.75690847729889
2.7,21.600000000000005,3.640448215221994e-15,15.773298893487059
2.8,22.399999999999995,3.972054645195637e-15,15.751232803701232
2.9,23.2,2.1018137570293106e-15,15.954589770191001
3.0,24.0,1.9459014222361975e-15,15.954589770191001
3.1,24.800000000000004,3.7261175413410954e-15,15.8231951301182
3.2,25.600000000000005,4.278033777464535e-15,15.77699575606546
3.3,26.399999999999995,4.278033777464535e-15,15.79035971762344
3.4,27.2,2.2469334198890887e-15,15.954589770191001
3.5,28.0,2.5121479338940403e-15,15.954589770191001
3.6,28.799999999999994,6.598872780119333e-15,15.63992273209369
3.7,29.600000000000005,3.972054645195637e-15,15.872276496426007
3.8,30.399999999999995,3.891802844472395e-15,15.892722752456038
3.9,31.20000000000001,1.0687705978178971e-14,15.465270096286938
4.0,32.0,3.809860975949991e-15,15.924240850014197
4.1,32.79999999999999,9.127086697919487e-15,15.555541667811841
4.2,33.6,5.503840364735051e-15,15.785673448405138
4.3,34.39999999999999,9.127086697919487e-15,15.576226266671693
4.4,35.20000000000001,7.452235082682191e-15,15.674256117106134
4.5,36.0,3.552713678800501e-15,15.954589770191001
4.6,36.79999999999999,6.740800259667266e-15,15.73713636016097
4.7,37.60000000000001,7.105427357601002e-15,15.723597641134777
4.8,38.4,3.891802844472395e-15,15.954589770191001
4.9,39.20000000000001,9.127086697919487e-15,15.63295389112062
5.0,40.0,2.2469334198890887e-15,15.954589770191001
5.1,40.79999999999999,9.26434382393303e-15,15.64384549860786
5.2,41.60000000000001,8.407255028117242e-15,15.69443910899474
5.3,42.39999999999999,8.255760547102576e-15,15.710608768552346
5.4,43.20000000000001,7.944109290391274e-15,15.735438536518
5.5,44.0,3.891802844472395e-15,15.954589770191001
5.6,44.79999999999999,8.846185720293485e-15,15.704521961120115
5.7,45.6,3.891802844472395e-15,15.954589770191001
5.8,46.39999999999999,8.702335715267317e-15,15.726882147234157
5.9,47.20000000000001,8.987733679556355e-15,15.720291803513241
6.0,48.0,4.203627514058621e-15,15.954589770191001
6.1,48.79999999999999,9.39959687352353e-15,15.715310593866679
6.2,49.60000000000001,7.105427357601002e-15,15.843891472697313
6.3,50.4,5.2695259619608686e-15,15.954589770191001
6.4,51.20000000000001,7.280896430443988e-15,15.847085107647978
6.5,52.0,3.552713678800501e-15,15.954589770191001
6.6,52.79999999999999,6.925513918651634e-15,15.882181916096505
6.7,53.6,3.891802844472395e-15,15.954589770191001
6.8,54.4,4.203627514058621e-15,15.954589770191001
6.9,55.20000000000001,7.619721951899982e-15,15.859999953759509
7.0,56.0,3.552713678800501e-15,15.954589770191001
7.1,56.79999999999999,8.101433657963767e-15,15.845786455764717
7.2,57.59999999999999,1.4561792860887976e-14,15.597207634431378
7.3,58.40000000000001,1.4210854715202004e-14,15.613792647655535
7.4,59.20000000000001,9.664426065637203e-15,15.787145638728528
7.5,60.0,4.203627514058621e-15,15.954589770191001
7.6,60.79999999999999,8.407255028117242e-15,15.859249357640731
7.7,61.59999999999998,2.1668641184613914e-14,15.453749034094574
7.8,62.40000000000002,2.0532103344521443e-14,15.48275114814774
7.9,63.20000000000001,7.280896430443988e-15,15.938532224954532
8.0,64.0,4.766465574234764e-15,15.954589770191001
8.1,64.79999999999998,1.4904470165364382e-14,15.638258463834616
8.2,65.59999999999998,1.5888218580782548e-14,15.615828633414766
8.3,66.40000000000002,1.3481600519334531e-14,15.69242662519149
8.4,67.2,5.503840364735051e-15,15.954589770191001
8.5,68.0,8.987733679556355e-15,15.87885871758539
8.6,68.79999999999998,1.556721137788958e-14,15.645377615754834
8.7,69.59999999999998,1.3851027837303268e-14,15.701127237509272
8.8,70.40000000000002,1.5239443903799964e-14,15.664603539508441
8.9,71.20000000000002,1.6511521094205152e-14,15.634692909932488
9.0,72.0,7.105427357601002e-15,15.954589770191001
9.1,72.79999999999998,1.556721137788958e-14,15.66992055683236
9.2,73.59999999999998,1.711213510985814e-14,15.633573613763145
9.3,74.40000000000002,1.879919374704706e-14,15.597433711745866
9.4,75.20000000000002,1.4210854715202004e-14,15.723597641134777
9.5,76.0,1.0048591735576161e-14,15.878708390655916
9.6,76.79999999999998,1.4210854715202004e-14,15.732741020574647
9.7,77.59999999999998,1.797546735911271e-14,15.63518153047336
9.8,78.40000000000002,1.5239443903799964e-14,15.711346943050767
9.9,79.2,8.987733679556355e-15,15.945074986468647
10.0,80.0,7.78360568894479e-15,15.954589770191001
