x0,x1,x2,mean,std,min,max,count,sig_digits
700.0,-1.0,0.0,1.0,0.0,1.0,1.0,10,7.224719895935548
700.0,-0.5,0.0,1.0,0.0,1.0,1.0,10,7.224719895935548
700.0,0.0,0.0,1.0,0.0,1.0,1.0,10,7.224719895935548
700.0,0.5,0.0,1.0,0.0,1.0,1.0,10,7.224719895935548
700.0,1.0,0.0,1.0,0.0,1.0,1.0,10,7.224719895935548
700.5,-1.0,0.0,1.0,0.0,1.0,1.0,10,7.224719895935548
700.5,-0.5,0.0,1.0,0.0,1.0,1.0,10,7.224719895935548
700.5,0.0,0.0,1.0,0.0,1.0,1.0,10,7.224719895935548
700.5,0.5,0.0,1.0,0.0,1.0,1.0,10,7.224719895935548
700.5,1.0,0.0,1.0,0.0,1.0,1.0,10,7.224719895935548
701.0,-1.0,0.0,1.0,0.0,1.0,1.0,10,7.224719895935548
701.0,-0.5,0.0,1.0,0.0,1.0,1.0,10,7.224719895935548
701.0,0.0,0.0,1.0,0.0,1.0,1.0,10,7.224719895935548
701.0,0.5,0.0,1.0,0.0,1.0,1.0,10,7.224719895935548
701.0,1.0,0.0,1.0,0.0,1.0,1.0,10,7.224719895935548
