x0,x1,x2,mean,std,min,max,count,sig_digits
-20.0,-20.00001,0.0,2.06115e-09,0.0,2.06115e-09,2.06115e-09,10,15.954589770191003
-20.0,-19.50001,0.0,2.06115e-09,0.0,2.06115e-09,2.06115e-09,10,15.954589770191003
-20.0,-19.00001,0.0,2.06115e-09,0.0,2.06115e-09,2.06115e-09,10,15.954589770191003
-20.0,-18.50001,0.0,2.06115e-09,0.0,2.06115e-09,2.06115e-09,10,15.954589770191003
-20.0,-18.00001,0.0,2.06115e-09,0.0,2.06115e-09,2.06115e-09,10,15.954589770191003
-20.0,-17.50001,0.0,2.06115e-09,0.0,2.06115e-09,2.06115e-09,10,15.954589770191003
-20.0,-17.00001,0.0,2.06115e-09,0.0,2.06115e-09,2.06115e-09,10,15.954589770191003
-20.0,-16.50001,0.0,2.06115e-09,0.0,2.06115e-09,2.06115e-09,10,15.954589770191003
-20.0,-16.00001,0.0,2.06115e-09,0.0,2.06115e-09,2.06115e-09,10,15.954589770191003
-20.0,-15.50001,0.0,2.06115e-09,0.0,2.06115e-09,2.06115e-09,10,15.954589770191003
-20.0,-15.00001,0.0,2.06115e-09,0.0,2.06115e-09,2.06115e-09,10,15.954589770191003
-20.0,-14.50001,0.0,2.06115e-09,0.0,2.06115e-09,2.06115e-09,10,15.954589770191003
-20.0,-14.00001,0.0,2.06115e-09,0.0,2.06115e-09,2.06115e-09,10,15.954589770191003
-20.0,-13.50001,0.0,2.06115e-09,0.0,2.06115e-09,2.06115e-09,10,15.954589770191003
-20.0,-13.00001,0.0,2.06115e-09,0.0,2.06115e-09,2.06115e-09,10,15.954589770191003
-20.0,-12.50001,0.0,2.06115e-09,0.0,2.06115e-09,2.06115e-09,10,15.954589770191003
-20.0,-12.00001,0.0,2.06114e-09,0.0,2.06114e-09,2.06114e-09,10,15.954589770191003
-20.0,-11.50001,0.0,2.06113e-09,0.0,2.06113e-09,2.06113e-09,10,15.954589770191003
-20.0,-11.00001,0.0,2.06112e-09,0.0,2.06112e-09,2.06112e-09,10,15.954589770191003
-20.0,-10.50001,0.0,2.0611e-09,0.0,2.0611e-09,2.0611e-09,10,15.954589770191003
-20.0,-10.00001,0.0,2.06106e-09,0.0,2.06106e-09,2.06106e-09,10,15.954589770191003
-20.0,-9.50001,0.0,2.0610000000000002e-09,4.1359030627651384e-25,2.061e-09,2.061e-09,10,15.954589770191003
-20.0,-9.00001,0.0,2.0608999999999998e-09,4.1359030627651384e-25,2.0609e-09,2.0609e-09,10,15.954589770191003
-20.0,-8.50001,0.0,2.06073e-09,0.0,2.06073e-09,2.06073e-09,10,15.954589770191003
-20.0,-8.00001,0.0,2.06046e-09,0.0,2.06046e-09,2.06046e-09,10,15.954589770191003
-20.0,-7.50001,0.0,2.06001e-09,0.0,2.06001e-09,2.06001e-09,10,15.954589770191003
-20.0,-7.00001,0.0,2.0592799999999995e-09,4.1359030627651384e-25,2.05928e-09,2.05928e-09,10,15.954589770191003
-20.0,-6.50001,0.0,2.05806e-09,0.0,2.05806e-09,2.05806e-09,10,15.954589770191003
-20.0,-6.00001,0.0,2.0560600000000004e-09,4.1359030627651384e-25,2.05606e-09,2.05606e-09,10,15.954589770191003
-20.0,-5.50001,0.0,2.0527600000000003e-09,4.1359030627651384e-25,2.05276e-09,2.05276e-09,10,15.954589770191003
-20.0,-5.00001,0.0,2.04736e-09,0.0,2.04736e-09,2.04736e-09,10,15.954589770191003
-20.0,-4.50001,0.0,2.0385099999999994e-09,4.1359030627651384e-25,2.03851e-09,2.03851e-09,10,15.954589770191003
-20.0,-4.00001,0.0,2.0240800000000003e-09,4.1359030627651384e-25,2.02408e-09,2.02408e-09,10,15.954589770191003
-20.0,-3.50001,0.0,2.00074e-09,0.0,2.00074e-09,2.00074e-09,10,15.954589770191003
-20.0,-3.00001,0.0,1.9634e-09,0.0,1.9634e-09,1.9634e-09,10,15.954589770191003
-20.0,-2.50001,0.0,1.9047999999999995e-09,4.1359030627651384e-25,1.9048e-09,1.9048e-09,10,15.954589770191003
-20.0,-2.00001,0.0,1.81546e-09,0.0,1.81546e-09,1.81546e-09,10,15.954589770191003
-20.0,-1.50001,0.0,1.6851500000000001e-09,2.0679515313825692e-25,1.68515e-09,1.68515e-09,10,15.954589770191003
-20.0,-1.00001,0.0,1.5068299999999999e-09,2.0679515313825692e-25,1.50683e-09,1.50683e-09,10,15.954589770191003
-20.0,-0.50001,0.0,1.2829899999999997e-09,2.0679515313825692e-25,1.28299e-09,1.28299e-09,10,15.954589770191003
-20.0,-1e-05,0.0,1.03058e-09,0.0,1.03058e-09,1.03058e-09,10,15.954589770191003
-20.0,0.49999,0.0,7.781739999999999e-10,1.0339757656912846e-25,7.78174e-10,7.78174e-10,10,15.954589770191003
-20.0,0.99999,0.0,5.54334e-10,0.0,5.54334e-10,5.54334e-10,10,15.954589770191003
-20.0,1.49999,0.0,3.7601e-10,0.0,3.7601e-10,3.7601e-10,10,15.954589770191003
-20.0,1.99999,0.0,2.4569799999999997e-10,5.169878828456423e-26,2.45698e-10,2.45698e-10,10,15.954589770191003
-20.0,2.49999,0.0,1.56357e-10,0.0,1.56357e-10,1.56357e-10,10,15.954589770191003
-20.0,2.99999,0.0,9.775290000000002e-11,1.2924697071141057e-26,9.77529e-11,9.77529e-11,10,15.954589770191003
-20.0,3.49999,0.0,6.041759999999998e-11,1.2924697071141057e-26,6.04176e-11,6.04176e-11,10,15.954589770191003
-20.0,3.99999,0.0,3.70727e-11,0.0,3.70727e-11,3.70727e-11,10,15.954589770191003
-20.0,4.49999,0.0,2.2645999999999995e-11,3.2311742677852644e-27,2.2646e-11,2.2646e-11,10,15.954589770191003
-20.0,4.99999,0.0,1.37951e-11,0.0,1.37951e-11,1.37951e-11,10,15.954589770191003
-20.0,5.49999,0.0,8.389259999999999e-12,1.6155871338926322e-27,8.38926e-12,8.38926e-12,10,15.954589770191003
-20.0,5.99999,0.0,5.0965100000000005e-12,8.077935669463161e-28,5.09651e-12,5.09651e-12,10,15.954589770191003
-20.0,6.49999,0.0,3.0941999999999995e-12,4.0389678347315804e-28,3.0942e-12,3.0942e-12,10,15.954589770191003
-20.0,6.99999,0.0,1.8778400000000004e-12,4.0389678347315804e-28,1.87784e-12,1.87784e-12,10,15.954589770191003
-20.0,7.49999,0.0,1.13937e-12,0.0,1.13937e-12,1.13937e-12,10,15.954589770191003
-20.0,7.99999,0.0,6.91215e-13,0.0,6.91215e-13,6.91215e-13,10,15.954589770191003
-20.0,8.49999,0.0,4.1929799999999995e-13,5.048709793414476e-29,4.19298e-13,4.19298e-13,10,15.954589770191003
-20.0,8.99999,0.0,2.54338e-13,0.0,2.54338e-13,2.54338e-13,10,15.954589770191003
-20.0,9.49999,0.0,1.5427100000000003e-13,2.524354896707238e-29,1.54271e-13,1.54271e-13,10,15.954589770191003
-20.0,9.99999,0.0,9.35729e-14,0.0,9.35729e-14,9.35729e-14,10,15.954589770191003
-20.0,10.49999,0.0,5.6755899999999996e-14,6.310887241768095e-30,5.67559e-14,5.67559e-14,10,15.954589770191003
-20.0,10.99999,0.0,3.44245e-14,0.0,3.44245e-14,3.44245e-14,10,15.954589770191003
-20.0,11.49999,0.0,2.0879699999999996e-14,3.1554436208840472e-30,2.08797e-14,2.08797e-14,10,15.954589770191003
-20.0,11.99999,0.0,1.26642e-14,0.0,1.26642e-14,1.26642e-14,10,15.954589770191003
-20.0,12.49999,0.0,7.68125e-15,0.0,7.68125e-15,7.68125e-15,10,15.954589770191003
-20.0,12.99999,0.0,4.65892e-15,0.0,4.65892e-15,4.65892e-15,10,15.954589770191003
-20.0,13.49999,0.0,2.8257800000000003e-15,3.944304526105059e-31,2.82578e-15,2.82578e-15,10,15.954589770191003
-20.0,13.99999,0.0,1.7139200000000002e-15,1.9721522630525295e-31,1.71392e-15,1.71392e-15,10,15.954589770191003
-20.0,14.49999,0.0,1.03955e-15,0.0,1.03955e-15,1.03955e-15,10,15.954589770191003
-20.0,14.99999,0.0,6.30518e-16,0.0,6.30518e-16,6.30518e-16,10,15.954589770191003
-20.0,15.49999,0.0,3.82428e-16,0.0,3.82428e-16,3.82428e-16,10,15.954589770191003
-20.0,15.99999,0.0,2.31955e-16,0.0,2.31955e-16,2.31955e-16,10,15.954589770191003
-20.0,16.49999,0.0,1.4068799999999997e-16,2.465190328815662e-32,1.40688e-16,1.40688e-16,10,15.954589770191003
-20.0,16.99999,0.0,8.53313e-17,0.0,8.53313e-17,8.53313e-17,10,15.954589770191003
-20.0,17.49999,0.0,5.17561e-17,0.0,5.17561e-17,5.17561e-17,10,15.954589770191003
-20.0,17.99999,0.0,3.13916e-17,0.0,3.13916e-17,3.13916e-17,10,15.954589770191003
-20.0,18.49999,0.0,1.9040000000000003e-17,3.0814879110195774e-33,1.904e-17,1.904e-17,10,15.954589770191003
-20.0,18.99999,0.0,1.15483e-17,0.0,1.15483e-17,1.15483e-17,10,15.954589770191003
-20.0,19.49999,0.0,7.004419999999999e-18,1.5407439555097887e-33,7.00442e-18,7.00442e-18,10,15.954589770191003
-20.0,19.99999,0.0,4.2484e-18,0.0,4.2484e-18,4.2484e-18,10,15.954589770191003
-19.5,-20.00001,0.0,3.3982700000000005e-09,4.1359030627651384e-25,3.39827e-09,3.39827e-09,10,15.954589770191003
-19.5,-19.50001,0.0,3.3982700000000005e-09,4.1359030627651384e-25,3.39827e-09,3.39827e-09,10,15.954589770191003
-19.5,-19.00001,0.0,3.3982700000000005e-09,4.1359030627651384e-25,3.39827e-09,3.39827e-09,10,15.954589770191003
-19.5,-18.50001,0.0,3.3982700000000005e-09,4.1359030627651384e-25,3.39827e-09,3.39827e-09,10,15.954589770191003
-19.5,-18.00001,0.0,3.3982700000000005e-09,4.1359030627651384e-25,3.39827e-09,3.39827e-09,10,15.954589770191003
-19.5,-17.50001,0.0,3.3982700000000005e-09,4.1359030627651384e-25,3.39827e-09,3.39827e-09,10,15.954589770191003
-19.5,-17.00001,0.0,3.3982700000000005e-09,4.1359030627651384e-25,3.39827e-09,3.39827e-09,10,15.954589770191003
-19.5,-16.50001,0.0,3.3982700000000005e-09,4.1359030627651384e-25,3.39827e-09,3.39827e-09,10,15.954589770191003
-19.5,-16.00001,0.0,3.3982700000000005e-09,4.1359030627651384e-25,3.39827e-09,3.39827e-09,10,15.954589770191003
-19.5,-15.50001,0.0,3.3982700000000005e-09,4.1359030627651384e-25,3.39827e-09,3.39827e-09,10,15.954589770191003
