# Verificarlo Analysis for parallel_3
# Source: parallel_3.c
# Type: DOUBLE, Precision: 53, Mode: mca
# Range: [10000:0.01:10001], Iterations: 20
i x result
8 10000.32 8.00025599999999831e+04
9 10000.32 8.00025599999999977e+04
10 10000.32 8.00025599999999977e+04
11 10000.32 8.00025600000000122e+04
12 10000.32 8.00025599999999977e+04
13 10000.32 8.00025599999999977e+04
14 10000.32 8.00025599999999831e+04
15 10000.32 8.00025600000000122e+04
16 10000.32 8.00025599999999977e+04
17 10000.32 8.00025600000000122e+04
18 10000.32 8.00025599999999977e+04
19 10000.32 8.00025599999999977e+04
20 10000.32 8.00025599999999977e+04
1 10000.33 8.00026400000000140e+04
2 10000.33 8.00026399999999994e+04
3 10000.33 8.00026399999999994e+04
4 10000.33 8.00026399999999994e+04
5 10000.33 8.00026399999999994e+04
6 10000.33 8.00026399999999994e+04
7 10000.33 8.00026399999999994e+04
8 10000.33 8.00026399999999994e+04
9 10000.33 8.00026399999999994e+04
10 10000.33 8.00026399999999849e+04
11 10000.33 8.00026399999999994e+04
12 10000.33 8.00026400000000140e+04
13 10000.33 8.00026399999999849e+04
14 10000.33 8.00026400000000140e+04
15 10000.33 8.00026399999999994e+04
16 10000.33 8.00026399999999994e+04
17 10000.33 8.00026399999999849e+04
18 10000.33 8.00026399999999994e+04
19 10000.33 8.00026399999999849e+04
20 10000.33 8.00026399999999994e+04
1 10000.34 8.00027200000000012e+04
2 10000.34 8.00027200000000012e+04
3 10000.34 8.00027200000000012e+04
4 10000.34 8.00027200000000012e+04
5 10000.34 8.00027200000000012e+04
6 10000.34 8.00027200000000012e+04
7 10000.34 8.00027200000000012e+04
8 10000.34 8.00027199999999866e+04
9 10000.34 8.00027200000000012e+04
10 10000.34 8.00027199999999866e+04
11 10000.34 8.00027200000000012e+04
12 10000.34 8.00027200000000157e+04
13 10000.34 8.00027200000000012e+04
14 10000.34 8.00027200000000012e+04
15 10000.34 8.00027199999999866e+04
16 10000.34 8.00027200000000012e+04
17 10000.34 8.00027200000000012e+04
18 10000.34 8.00027200000000157e+04
19 10000.34 8.00027200000000012e+04
20 10000.34 8.00027200000000012e+04
1 10000.35 8.00028000000000029e+04
2 10000.35 8.00028000000000029e+04
3 10000.35 8.00028000000000029e+04
4 10000.35 8.00028000000000029e+04
5 10000.35 8.00027999999999884e+04
6 10000.35 8.00028000000000029e+04
7 10000.35 8.00028000000000175e+04
8 10000.35 8.00028000000000175e+04
9 10000.35 8.00028000000000029e+04
10 10000.35 8.00028000000000029e+04
11 10000.35 8.00028000000000029e+04
12 10000.35 8.00028000000000029e+04
13 10000.35 8.00028000000000029e+04
14 10000.35 8.00028000000000175e+04
15 10000.35 8.00028000000000029e+04
16 10000.35 8.00028000000000029e+04
17 10000.35 8.00028000000000029e+04
18 10000.35 8.00028000000000175e+04
19 10000.35 8.00028000000000029e+04
20 10000.35 8.00028000000000029e+04
1 10000.36 8.00028799999999901e+04
2 10000.36 8.00028800000000047e+04
3 10000.36 8.00028799999999901e+04
