x,mean,std_deviation,significant_digits
-1.0,-4.0,5.438959822042073e-16,15.866544140663162
-0.99,-3.9599999999999986,1.4217791915866692e-15,15.444863032092666
-0.98,-3.9200000000000004,4.440892098500626e-16,15.945815845883498
-0.97,-3.879999999999999,9.101120538054985e-16,15.629736859258298
-0.96,-3.8400000000000007,8.937122951690182e-16,15.633133491623237
-0.95,-3.7999999999999994,4.3284461991572713e-16,15.943451572835427
-0.94,-3.7600000000000002,5.438959822042073e-16,15.839671994262861
-0.93,-3.72,2.220446049250313e-16,15.954589770191001
-0.92,-3.680000000000001,9.262214823830476e-16,15.59913296905924
-0.91,-3.6400000000000006,4.213000162292041e-16,15.936509907792434
-0.9,-3.6,1.9860273225978183e-16,15.954589770191001
-0.89,-3.560000000000001,8.308148362110449e-16,15.631945754660778
-0.88,-3.5200000000000005,4.550560269027492e-16,15.888477792806203
-0.87,-3.4800000000000004,5.063396036227355e-16,15.837137346656203
-0.86,-3.44,2.808666774861361e-16,15.954589770191001
-0.85,-3.400000000000001,9.20882985570147e-16,15.567274468115503
-0.84,-3.3600000000000003,4.864753555590494e-16,15.839278433229072
-0.83,-3.3199999999999994,4.657646926676369e-16,15.852971519987964
-0.82,-3.2800000000000002,4.3284461991572713e-16,15.879541819930296
-0.81,-3.2400000000000007,5.063396036227355e-16,15.806103112916235
-0.8,-3.2000000000000006,4.440892098500626e-16,15.857679757182947
-0.79,-3.1600000000000006,5.347542221830668e-16,15.771532860363957
-0.78,-3.1199999999999997,5.254534392573277e-16,15.773620355042365
-0.77,-3.0799999999999996,5.063396036227355e-16,15.784108819210067
-0.76,-3.04,2.220446049250313e-16,15.954589770191001
-0.75,-3.0,2.432376777795247e-16,15.954589770191001
-0.74,-2.96,2.808666774861361e-16,15.954589770191001
-0.73,-2.9200000000000004,5.528866075183428e-16,15.722746781226313
-0.72,-2.8800000000000003,4.864753555590494e-16,15.77233164359846
-0.71,-2.8400000000000003,4.3284461991572713e-16,15.816986316265655
-0.7,-2.7999999999999994,5.347542221830668e-16,15.719003809087774
