x,mean,std_deviation,significant_digits
10000000000.54,80000000004.32002,1.899703918150136e-05,15.624404068553948
10000000000.55,80000000004.39998,1.8688123647942946e-05,15.631524288111688
10000000000.56,80000000004.48,7.62939453125e-06,15.954589770191001
10000000000.57,80000000004.56001,1.671516593948871e-05,15.679979294616585
10000000000.58,80000000004.63998,1.671516593948871e-05,15.67997929461702
10000000000.59,80000000004.72,9.02722134872378e-06,15.947535895466128
10000000000.6,80000000004.8,9.02722134872378e-06,15.947535895466563
10000000000.61,80000000004.87997,2.915187557150696e-05,15.438423485413898
10000000000.62,80000000004.95999,1.6363228294011854e-05,15.689220997465764
10000000000.63,80000000005.04,9.650505554713072e-06,15.918539921979022
10000000000.64,80000000005.12003,3.2007105962223866e-05,15.397843579400345
10000000000.65,80000000005.19998,1.7729110776706316e-05,15.654403033396369
10000000000.66,80000000005.28,9.02722134872378e-06,15.947535895469167
10000000000.67,80000000005.36002,1.7729110776706316e-05,15.654403033397237
10000000000.68,80000000005.43999,1.8688123647942946e-05,15.631524288117333
10000000000.69,80000000005.52002,1.805444269744756e-05,15.64650589980649
10000000000.7,80000000005.60002,1.671516593948871e-05,15.679979294622232
10000000000.71,80000000005.67998,1.5635606027160033e-05,15.708975268111509
10000000000.72,80000000005.75998,1.7059844799040144e-05,15.671114911142883
10000000000.73,80000000005.84001,1.7397696305834016e-05,15.662598241493928
10000000000.74,80000000005.92,5.9097035922354386e-06,15.954589770191001
10000000000.75,80000000006.0,6.823937919616057e-06,15.954589770191001
10000000000.76,80000000006.08003,3.428986366919591e-05,15.367924228589319
10000000000.77,80000000006.15999,1.7397696305834016e-05,15.662598241495665
10000000000.78,80000000006.23999,1.805444269744756e-05,15.646505899810398
10000000000.79,80000000006.32002,2.0185480583683706e-05,15.598050893306805
10000000000.8,80000000006.39998,1.671516593948871e-05,15.679979294626573
10000000000.81,80000000006.48001,1.6003552981111933e-05,15.698873575071708
10000000000.82,80000000006.56001,1.6003552981111933e-05,15.698873575072142
10000000000.83,80000000006.63998,1.9301011109426144e-05,15.617509926323727
10000000000.84,80000000006.72,1.0789593218788873e-05,15.870084915484114
10000000000.85,80000000006.80002,1.6363228294011854e-05,15.689220997475752
10000000000.86,80000000006.87997,2.750817318316642e-05,15.463628237163555
10000000000.87,80000000006.95999,1.6003552981111933e-05,15.698873575074314
10000000000.88,80000000007.04,1.0235906879424086e-05,15.892963660766188
10000000000.89,80000000007.12,9.650505554713072e-06,15.918539921990314
10000000000.9,80000000007.2,1.1819407184470877e-05,15.830494292462907
10000000000.91,80000000007.28,9.02722134872378e-06,15.947535895480026
10000000000.92,80000000007.36003,3.1271212054320066e-05,15.407945272456647
10000000000.93,80000000007.43999,1.7397696305834016e-05,15.662598241502614
10000000000.94,80000000007.52,6.823937919616057e-06,15.954589770191001
10000000000.95,80000000007.60002,1.52587890625e-05,15.719569917656901
10000000000.96,80000000007.67998,1.7729110776706316e-05,15.654403033409832
10000000000.97,80000000007.75998,1.6363228294011854e-05,15.689220997480962
10000000000.98,80000000007.84001,1.9600269437660414e-05,15.61082794555125
10000000000.99,80000000007.91997,3.108451658243311e-05,15.410545869302592
10000000001.0,80000000008.0,9.02722134872378e-06,15.947535895483934
