# Verificarlo Analysis for parallel_3
# Source: parallel_3.c
# Type: DOUBLE, Precision: 53, Mode: mca
# Range: [1e10:0.01:1.0000000001e10], Iterations: 20
i x result
10 10000000000.18 8.00000000014399872e+10
11 10000000000.18 8.00000000014400024e+10
12 10000000000.18 8.00000000014399872e+10
13 10000000000.18 8.00000000014400024e+10
14 10000000000.18 8.00000000014399872e+10
15 10000000000.18 8.00000000014400177e+10
16 10000000000.18 8.00000000014400177e+10
17 10000000000.18 8.00000000014400024e+10
18 10000000000.18 8.00000000014400024e+10
19 10000000000.18 8.00000000014400024e+10
20 10000000000.18 8.00000000014400024e+10
1 10000000000.19 8.00000000015199890e+10
2 10000000000.19 8.00000000015200043e+10
3 10000000000.19 8.00000000015200195e+10
4 10000000000.19 8.00000000015200043e+10
5 10000000000.19 8.00000000015200043e+10
6 10000000000.19 8.00000000015199890e+10
7 10000000000.19 8.00000000015200043e+10
8 10000000000.19 8.00000000015199890e+10
9 10000000000.19 8.00000000015200043e+10
10 10000000000.19 8.00000000015200043e+10
11 10000000000.19 8.00000000015200195e+10
12 10000000000.19 8.00000000015200043e+10
13 10000000000.19 8.00000000015200195e+10
14 10000000000.19 8.00000000015200043e+10
15 10000000000.19 8.00000000015200043e+10
16 10000000000.19 8.00000000015200043e+10
17 10000000000.19 8.00000000015200043e+10
18 10000000000.19 8.00000000015200043e+10
19 10000000000.19 8.00000000015200043e+10
20 10000000000.19 8.00000000015200043e+10
1 10000000000.20 8.00000000016000061e+10
2 10000000000.20 8.00000000016000061e+10
3 10000000000.20 8.00000000016000061e+10
4 10000000000.20 8.00000000016000061e+10
5 10000000000.20 8.00000000016000214e+10
6 10000000000.20 8.00000000016000061e+10
7 10000000000.20 8.00000000016000061e+10
8 10000000000.20 8.00000000016000061e+10
9 10000000000.20 8.00000000016000061e+10
10 10000000000.20 8.00000000016000061e+10
11 10000000000.20 8.00000000016000061e+10
12 10000000000.20 8.00000000015999908e+10
13 10000000000.20 8.00000000016000061e+10
14 10000000000.20 8.00000000015999908e+10
15 10000000000.20 8.00000000015999908e+10
16 10000000000.20 8.00000000016000061e+10
17 10000000000.20 8.00000000015999908e+10
18 10000000000.20 8.00000000016000061e+10
19 10000000000.20 8.00000000015999908e+10
20 10000000000.20 8.00000000016000061e+10
1 10000000000.21 8.00000000016799927e+10
2 10000000000.21 8.00000000016799927e+10
3 10000000000.21 8.00000000016799774e+10
4 10000000000.21 8.00000000016800079e+10
5 10000000000.21 8.00000000016799927e+10
6 10000000000.21 8.00000000016800079e+10
7 10000000000.21 8.00000000016800079e+10
8 10000000000.21 8.00000000016799927e+10
9 10000000000.21 8.00000000016799774e+10
10 10000000000.21 8.00000000016799927e+10
11 10000000000.21 8.00000000016799927e+10
12 10000000000.21 8.00000000016800079e+10
13 10000000000.21 8.00000000016800079e+10
14 10000000000.21 8.00000000016799927e+10
15 10000000000.21 8.00000000016799774e+10
16 10000000000.21 8.00000000016799927e+10
17 10000000000.21 8.00000000016799927e+10
18 10000000000.21 8.00000000016799927e+10
19 10000000000.21 8.00000000016799927e+10
20 10000000000.21 8.00000000016799927e+10
1 10000000000.22 8.00000000017599945e+10
2 10000000000.22 8.00000000017599945e+10
3 10000000000.22 8.00000000017600098e+10
4 10000000000.22 8.00000000017599945e+10
5 10000000000.22 8.00000000017599792e+10
6 10000000000.22 8.00000000017599945e+10
7 10000000000.22 8.00000000017599945e+10
8 10000000000.22 8.00000000017599945e+10
9 10000000000.22 8.00000000017599945e+10
10 10000000000.22 8.00000000017599792e+10
11 10000000000.22 8.00000000017599945e+10
12 10000000000.22 8.00000000017599792e+10
13 10000000000.22 8.00000000017599945e+10
14 10000000000.22 8.00000000017599945e+10
15 10000000000.22 8.00000000017599945e+10
16 10000000000.22 8.00000000017600098e+10
17 10000000000.22 8.00000000017599945e+10
18 10000000000.22 8.00000000017599945e+10
19 10000000000.22 8.00000000017599792e+10
20 10000000000.22 8.00000000017599640e+10
1 10000000000.23 8.00000000018400116e+10
2 10000000000.23 8.00000000018399963e+10
3 10000000000.23 8.00000000018400116e+10
4 10000000000.23 8.00000000018400116e+10
5 10000000000.23 8.00000000018399963e+10
6 10000000000.23 8.00000000018400116e+10
7 10000000000.23 8.00000000018400116e+10
8 10000000000.23 8.00000000018399811e+10
9 10000000000.23 8.00000000018399963e+10
10 10000000000.23 8.00000000018399963e+10
11 10000000000.23 8.00000000018399963e+10
12 10000000000.23 8.00000000018399963e+10
13 10000000000.23 8.00000000018399963e+10
14 10000000000.23 8.00000000018399963e+10
15 10000000000.23 8.00000000018399963e+10
16 10000000000.23 8.00000000018399963e+10
17 10000000000.23 8.00000000018399963e+10
18 10000000000.23 8.00000000018399963e+10
19 10000000000.23 8.00000000018400116e+10
20 10000000000.23 8.00000000018400116e+10
1 10000000000.24 8.00000000019199982e+10
2 10000000000.24 8.00000000019199982e+10
3 10000000000.24 8.00000000019199982e+10
4 10000000000.24 8.00000000019199982e+10
5 10000000000.24 8.00000000019199982e+10
6 10000000000.24 8.00000000019199982e+10
7 10000000000.24 8.00000000019199982e+10
8 10000000000.24 8.00000000019200134e+10
9 10000000000.24 8.00000000019199829e+10
10 10000000000.24 8.00000000019200134e+10
11 10000000000.24 8.00000000019199982e+10
12 10000000000.24 8.00000000019199982e+10
13 10000000000.24 8.00000000019199982e+10
14 10000000000.24 8.00000000019199982e+10
15 10000000000.24 8.00000000019200134e+10
16 10000000000.24 8.00000000019199982e+10
17 10000000000.24 8.00000000019199982e+10
18 10000000000.24 8.00000000019199982e+10
19 10000000000.24 8.00000000019199982e+10
20 10000000000.24 8.00000000019199982e+10
1 10000000000.25 8.00000000020000000e+10
2 10000000000.25 8.00000000020000000e+10
3 10000000000.25 8.00000000020000000e+10
4 10000000000.25 8.00000000020000000e+10
5 10000000000.25 8.00000000019999847e+10
6 10000000000.25 8.00000000020000000e+10
7 10000000000.25 8.00000000020000000e+10
8 10000000000.25 8.00000000020000153e+10
9 10000000000.25 8.00000000019999847e+10
10 10000000000.25 8.00000000020000000e+10
11 10000000000.25 8.00000000020000000e+10
12 10000000000.25 8.00000000019999847e+10
13 10000000000.25 8.00000000020000000e+10
14 10000000000.25 8.00000000019999847e+10
15 10000000000.25 8.00000000020000000e+10
16 10000000000.25 8.00000000020000000e+10
17 10000000000.25 8.00000000020000000e+10
18 10000000000.25 8.00000000020000000e+10
19 10000000000.25 8.00000000020000000e+10
20 10000000000.25 8.00000000020000000e+10
1 10000000000.26 8.00000000020800171e+10
2 10000000000.26 8.00000000020800018e+10
3 10000000000.26 8.00000000020800018e+10
4 10000000000.26 8.00000000020800018e+10
5 10000000000.26 8.00000000020800171e+10
6 10000000000.26 8.00000000020800018e+10
7 10000000000.26 8.00000000020800018e+10
8 10000000000.26 8.00000000020799866e+10
9 10000000000.26 8.00000000020800018e+10
10 10000000000.26 8.00000000020800018e+10
11 10000000000.26 8.00000000020800018e+10
12 10000000000.26 8.00000000020800018e+10
13 10000000000.26 8.00000000020800018e+10
14 10000000000.26 8.00000000020800018e+10
15 10000000000.26 8.00000000020800171e+10
16 10000000000.26 8.00000000020800018e+10
17 10000000000.26 8.00000000020799866e+10
18 10000000000.26 8.00000000020800171e+10
19 10000000000.26 8.00000000020800018e+10
20 10000000000.26 8.00000000020799866e+10
1 10000000000.27 8.00000000021600189e+10
2 10000000000.27 8.00000000021599884e+10
3 10000000000.27 8.00000000021600189e+10
4 10000000000.27 8.00000000021600037e+10
5 10000000000.27 8.00000000021599884e+10
6 10000000000.27 8.00000000021600037e+10
7 10000000000.27 8.00000000021600037e+10
8 10000000000.27 8.00000000021600037e+10
9 10000000000.27 8.00000000021599884e+10
10 10000000000.27 8.00000000021600037e+10
11 10000000000.27 8.00000000021599884e+10
12 10000000000.27 8.00000000021600037e+10
13 10000000000.27 8.00000000021599884e+10
14 10000000000.27 8.00000000021600189e+10
15 10000000000.27 8.00000000021600037e+10
16 10000000000.27 8.00000000021600037e+10
17 10000000000.27 8.00000000021600037e+10
18 10000000000.27 8.00000000021600037e+10
19 10000000000.27 8.00000000021600189e+10
20 10000000000.27 8.00000000021600037e+10
1 10000000000.28 8.00000000022399902e+10
2 10000000000.28 8.00000000022399902e+10
3 10000000000.28 8.00000000022399902e+10
4 10000000000.28 8.00000000022400055e+10
5 10000000000.28 8.00000000022400055e+10
6 10000000000.28 8.00000000022400055e+10
7 10000000000.28 8.00000000022400055e+10
8 10000000000.28 8.00000000022399902e+10
9 10000000000.28 8.00000000022399902e+10
10 10000000000.28 8.00000000022400055e+10
11 10000000000.28 8.00000000022400055e+10
12 10000000000.28 8.00000000022400055e+10
13 10000000000.28 8.00000000022399902e+10
14 10000000000.28 8.00000000022400055e+10
15 10000000000.28 8.00000000022399902e+10
16 10000000000.28 8.00000000022400055e+10
17 10000000000.28 8.00000000022400055e+10
18 10000000000.28 8.00000000022400055e+10
19 10000000000.28 8.00000000022400055e+10
20 10000000000.28 8.00000000022400055e+10
1 10000000000.29 8.00000000023200073e+10
2 10000000000.29 8.00000000023200073e+10
3 10000000000.29 8.00000000023200073e+10
4 10000000000.29 8.00000000023200073e+10
5 10000000000.29 8.00000000023200073e+10
6 10000000000.29 8.00000000023200073e+10
7 10000000000.29 8.00000000023199921e+10
8 10000000000.29 8.00000000023200073e+10
9 10000000000.29 8.00000000023200073e+10
10 10000000000.29 8.00000000023200226e+10
11 10000000000.29 8.00000000023200073e+10
12 10000000000.29 8.00000000023200226e+10
13 10000000000.29 8.00000000023199921e+10
14 10000000000.29 8.00000000023200073e+10
15 10000000000.29 8.00000000023200073e+10
16 10000000000.29 8.00000000023200073e+10
17 10000000000.29 8.00000000023200073e+10
18 10000000000.29 8.00000000023200073e+10
19 10000000000.29 8.00000000023200073e+10
20 10000000000.29 8.00000000023200226e+10
1 10000000000.30 8.00000000023999939e+10
2 10000000000.30 8.00000000023999939e+10
3 10000000000.30 8.00000000023999939e+10
4 10000000000.30 8.00000000023999939e+10
5 10000000000.30 8.00000000023999939e+10
6 10000000000.30 8.00000000023999939e+10
7 10000000000.30 8.00000000023999939e+10
8 10000000000.30 8.00000000023999786e+10
9 10000000000.30 8.00000000023999939e+10
10 10000000000.30 8.00000000023999939e+10
11 10000000000.30 8.00000000023999786e+10
12 10000000000.30 8.00000000023999939e+10
13 10000000000.30 8.00000000023999939e+10
14 10000000000.30 8.00000000023999939e+10
15 10000000000.30 8.00000000023999939e+10
16 10000000000.30 8.00000000024000092e+10
17 10000000000.30 8.00000000023999786e+10
18 10000000000.30 8.00000000024000092e+10
19 10000000000.30 8.00000000023999939e+10
20 10000000000.30 8.00000000023999939e+10
1 10000000000.31 8.00000000024799957e+10
2 10000000000.31 8.00000000024800110e+10
3 10000000000.31 8.00000000024799957e+10
4 10000000000.31 8.00000000024799957e+10
5 10000000000.31 8.00000000024799957e+10
6 10000000000.31 8.00000000024799957e+10
7 10000000000.31 8.00000000024799957e+10
8 10000000000.31 8.00000000024799957e+10
9 10000000000.31 8.00000000024799805e+10
10 10000000000.31 8.00000000024799805e+10
11 10000000000.31 8.00000000024799957e+10
12 10000000000.31 8.00000000024799957e+10
13 10000000000.31 8.00000000024799957e+10
14 10000000000.31 8.00000000024799957e+10
15 10000000000.31 8.00000000024799957e+10
16 10000000000.31 8.00000000024799957e+10
17 10000000000.31 8.00000000024799957e+10
18 10000000000.31 8.00000000024799805e+10
19 10000000000.31 8.00000000024800110e+10
20 10000000000.31 8.00000000024799957e+10
1 10000000000.32 8.00000000025599823e+10
2 10000000000.32 8.00000000025599976e+10
3 10000000000.32 8.00000000025599976e+10
4 10000000000.32 8.00000000025599976e+10
5 10000000000.32 8.00000000025599823e+10
6 10000000000.32 8.00000000025599976e+10
7 10000000000.32 8.00000000025599976e+10
8 10000000000.32 8.00000000025599823e+10
9 10000000000.32 8.00000000025599976e+10
