x,mean,std_deviation,significant_digits
-1.0,-8.0,8.881784197001252e-16,15.954589770191001
-0.99,-7.919999999999997,2.6197499642948373e-15,15.480465338479243
-0.98,-7.840000000000001,1.1057732150366856e-15,15.850649996798353
-0.97,-7.759999999999998,1.9560100690747754e-15,15.598490635156116
-0.96,-7.6800000000000015,1.9049304879749955e-15,15.605482087389785
-0.95,-7.599999999999999,1.012679207245471e-15,15.875341699326432
-0.94,-7.5200000000000005,1.031970068387822e-15,15.862550739543199
-0.93,-7.44,5.958081967793455e-16,15.954589770191001
-0.92,-7.359999999999999,9.101120538054985e-16,15.90778294800159
-0.91,-7.280000000000001,9.101120538054985e-16,15.903036512977128
-0.9,-7.199999999999998,1.7874245903380365e-15,15.605104768022994
-0.89,-7.120000000000002,1.809357000889321e-15,15.59495572847987
-0.88,-7.040000000000001,1.0509068785146553e-15,15.826008424502053
-0.87,-6.959999999999999,9.101120538054985e-16,15.883514373274652
-0.86,-6.879999999999998,1.831026719408895e-15,15.574893756409415
-0.85,-6.8,5.254534392573277e-16,15.954589770191001
-0.84,-6.720000000000001,9.524652439874978e-16,15.848520136076079
-0.83,-6.640000000000001,9.524652439874978e-16,15.84331894239027
-0.82,-6.5600000000000005,1.012679207245471e-15,15.811431946421301
-0.81,-6.480000000000001,1.0509068785146553e-15,15.790010771230534
-0.8,-6.400000000000001,1.0695084443661337e-15,15.77699575606546
-0.79,-6.32,6.879800455918813e-16,15.954589770191001
-0.78,-6.239999999999999,9.729507111180987e-16,15.807093749857671
-0.77,-6.159999999999999,9.930136612989092e-16,15.792625488859457
-0.76,-6.08,6.879800455918813e-16,15.946327737279972
-0.75,-6.0,5.254534392573277e-16,15.954589770191001
-0.74,-5.92,5.254534392573277e-16,15.954589770191001
-0.73,-5.840000000000001,1.0695084443661337e-15,15.737228629193972
-0.72,-5.760000000000001,1.2402736654387905e-15,15.666904960941013
-0.71,-5.6800000000000015,2.025358414490942e-15,15.44784644709268
-0.7,-5.599999999999999,1.012679207245471e-15,15.742716134051841
-0.69,-5.519999999999999,1.191616393558691e-15,15.665802608376605
-0.68,-5.4399999999999995,9.930136612989092e-16,15.738643676393211
-0.67,-5.359999999999999,9.524652439874978e-16,15.750315652715024
-0.66,-5.280000000000001,8.426000324584082e-16,15.79701245101321
-0.65,-5.2,4.864753555590494e-16,15.954589770191001
-0.64,-5.12,5.617333549722722e-16,15.954589770191001
-0.63,-5.040000000000001,1.2560739669470201e-15,15.603415321812594
-0.62,-4.959999999999998,1.7199501139797033e-15,15.459965825825398
-0.61,-4.879999999999999,1.0695084443661337e-15,15.659235604084282
-0.6,-4.799999999999999,1.012679207245471e-15,15.675769344421228
-0.59,-4.72,3.4399002279594067e-16,15.954589770191001
-0.58,-4.639999999999999,9.524652439874978e-16,15.687668843577134
-0.57,-4.5600000000000005,9.101120538054985e-16,15.699869976328525
-0.56,-4.480000000000001,1.1234667099445444e-15,15.600717805869241
-0.55,-4.400000000000001,9.930136612989092e-16,15.646497453181219
-0.54,-4.319999999999999,1.1234667099445444e-15,15.58492353868601
-0.53,-4.239999999999999,9.524652439874978e-16,15.648516719614987
-0.52,-4.159999999999999,1.2080532582046504e-15,15.537007249624295
-0.51,-4.08,5.254534392573277e-16,15.890125924113802
