x,mean,std_dev,significant_digits,ulp_error
-1.0,-8.0,1.351604890680637e-15,15.772240232424323,0.0
-0.99,-7.919999999999997,2.478872982167817e-15,15.50447090756749,0.0
-0.98,-7.840000000000001,9.112518314015307e-16,15.934677648527922,0.0
-0.97,-7.759999999999996,2.4109457276406096e-15,15.507674287094543,0.0
-0.96,-7.6800000000000015,2.5774093974107316e-15,15.474177812379024,0.0
-0.95,-7.599999999999999,2.8816313092285836e-16,16.421175178124276,0.0
-0.94,-7.5200000000000005,1.642782601489343e-15,15.660637745945689,0.0
-0.93,-7.44,1.0587789501657413e-15,15.846767637141859,0.0
-0.92,-7.359999999999999,1.0389869442406085e-15,15.850267724027564,0.0
-0.91,-7.280000000000001,1.2225726237810002e-15,15.774856712604867,0.0
-0.9,-7.199999999999998,1.8338589356715005e-15,15.593966570667417,0.0
-0.89,-7.120000000000002,1.8563611141061625e-15,15.583817531124295,0.0
-0.88,-7.040000000000001,1.0782077074134192e-15,15.814870227146477,0.0
-0.87,-6.959999999999999,9.337552651762004e-16,15.872376175919076,0.0
-0.86,-6.879999999999998,1.878593776203024e-15,15.563755559053838,0.0
-0.85,-6.8,5.391038537067096e-16,16.10083647637458,0.0
-0.84,-6.720000000000001,9.77208721444677e-16,15.837381938720503,0.0
-0.83,-6.640000000000001,9.77208721444677e-16,15.832180745034695,0.0
-0.82,-6.5600000000000005,7.624079814396297e-16,15.934716405212015,0.0
-0.81,-6.480000000000001,9.112518314015307e-16,15.851936591714077,0.0
-0.8,-6.400000000000001,8.401326771395977e-16,15.881832096970225,0.0
-0.79,-6.32,4.556259157007654e-16,16.14210865978985,0.0
-0.78,-6.239999999999999,9.982263672530257e-16,15.795955552502095,0.0
-0.77,-6.159999999999999,1.0188105198175002e-15,15.78148729150388,0.0
-0.76,-6.08,7.058526334438275e-16,15.935189539924396,0.0
-0.75,-6.0,5.391038537067096e-16,16.04647881405199,0.0
-0.74,-5.92,5.391038537067096e-16,16.040649270391267,0.0
-0.73,-5.840000000000001,1.0972925112919225e-15,15.726090431838395,0.0
-0.72,-5.760000000000001,1.272493931401504e-15,15.655766763585437,0.0
-0.71,-5.6800000000000015,2.077973888481217e-15,15.436708249737103,0.0
-0.7,-5.599999999999999,1.0389869442406085e-15,15.731577936696265,0.0
-0.69,-5.519999999999999,9.112518314015307e-16,15.782300663572682,0.0
-0.68,-5.4399999999999995,9.112518314015307e-16,15.775960485541663,0.0
-0.67,-5.360000000000001,8.64489392768575e-16,15.792405120816591,0.0
-0.66,-5.280000000000001,8.64489392768575e-16,15.785874253657633,0.0
-0.65,-5.2,4.991131836265129e-16,16.017804302118453,0.0
-0.64,-5.12,5.763262618457167e-16,15.948601551155333,0.0
-0.63,-5.040000000000001,1.2887046987053658e-15,15.592277124457018,0.0
-0.62,-4.959999999999998,1.764631583609569e-15,15.448827628469822,0.0
-0.61,-4.879999999999999,1.0972925112919225e-15,15.648097406728706,0.0
-0.6,-4.799999999999999,1.0389869442406085e-15,15.664631147065652,0.0
-0.59,-4.72,3.5292631672191377e-16,16.126257954949732,0.0
-0.58,-4.639999999999999,9.77208721444677e-16,15.67653064622156,0.0
-0.57,-4.5600000000000005,7.8916723523882e-16,15.761795796812068,0.0
-0.56,-4.480000000000001,9.112518314015307e-16,15.691639599841627,0.0
-0.55,-4.400000000000001,8.150484158540002e-16,15.732269268833699,0.0
-0.54,-4.319999999999999,1.2054728638203048e-15,15.554326308315249,0.0
-0.53,-4.239999999999999,9.77208721444677e-16,15.63737852225941,0.0
-0.52,-4.159999999999999,1.2394364910839084e-15,15.52586905226872,0.0
-0.51,-4.08,5.391038537067096e-16,15.878987726758226,0.0
-0.5,-4.0,4.075242079270001e-16,15.991906579339455,0.0
-0.49,-3.9200000000000004,4.556259157007654e-16,15.934677648527922,0.0
-0.48,-3.8400000000000007,9.112518314015307e-16,15.624692810211014,0.0
-0.47,-3.7600000000000002,5.194934721203042e-16,15.859607750281707,0.0
-0.46,-3.680000000000001,8.213913007446715e-16,15.651297719691545,0.0
-0.45,-3.6,2.0376210396350005e-16,16.247179084442763,0.0
-0.44,-3.5199999999999996,5.194934721203042e-16,15.830962568832177,0.0
-0.43,-3.44,2.695519268533548e-16,16.105916001903857,0.0
-0.42,-3.3600000000000003,4.886043607223385e-16,15.837381938720503,0.0
-0.41,-3.28,0.0,inf,0.0
-0.4,-3.2000000000000006,4.440892098500626e-16,15.857679757182947,0.0
-0.39,-3.1199999999999997,4.886043607223385e-16,15.805197255349102,0.0
-0.38,-3.04,2.4955659181325643e-16,16.08570453775639,0.0
-0.37,-2.96,3.0564315594525006e-16,15.986077035678731,0.0
-0.36,-2.8800000000000003,4.886043607223385e-16,15.77043514908989,0.0
-0.35,-2.7999999999999994,3.9458361761941e-16,15.851018981153834,0.0
-0.34,-2.7199999999999998,4.556259157007654e-16,15.775960485541663,0.0
-0.33,-2.6400000000000006,4.2006633856979884e-16,15.79828604552015,0.0
-0.32,-2.560000000000001,8.401326771395977e-16,15.483892088298187,0.0
-0.31,-2.48,3.0564315594525006e-16,15.909237005446009,0.0
-0.3,-2.3999999999999995,5.293894750828706e-16,15.656435938971567,0.0
-0.29,-2.3199999999999994,4.322446963842875e-16,15.729758311678703,0.0
