error
1.612860367482927e-06
1.476229436440553e-06
1.348314127408958e-06
1.228719063762169e-06
1.117058994728822e-06
1.01295899918516e-06
9.160547876585343e-07
8.25993114400184e-07
7.424323035483269e-07
6.650428823036533e-07
5.935083000136349e-07
5.275256958624755e-07
4.668066606312798e-07
4.110779211803639e-07
3.600818615613879e-07
3.135767837049282e-07
2.713368051034717e-07
2.33151292307261e-07
1.988237386055443e-07
1.681700128884528e-07
1.410159348792488e-07
1.171941696819557e-07
9.654048122194339e-08
7.888943811174623e-08
6.40697241103349e-08
5.189926476700403e-08
4.218043686731425e-08
3.469567164582793e-08
2.920378951216297e-08
2.54374065856337e-08
2.310172629348427e-08
2.187496981616171e-08
2.141060799532778e-08
2.134167320730457e-08
2.128542377375664e-08
2.085303923318169e-08
1.965580047492718e-08
1.731546651411932e-08
1.34733937294448e-08
7.799459752880895e-09
1.017574071388938e-08
2.293104005257157e-08
3.841928423703216e-08
5.67438337086299e-08
7.796014333183352e-08
1.020799687220514e-07
1.290773651119297e-07
1.58896087476512e-07
1.914579370928234e-07
2.266715737202697e-07
2.644413239062671e-07
3.046755606587574e-07
3.472943008761037e-07
3.922357553504305e-07
4.394616619007583e-07
4.889613258138531e-07
5.407543755154972e-07
5.948923099203797e-07
6.514589645360222e-07
7.105700559005877e-07
7.723719800050663e-07
8.370400428839019e-07
9.04776293950974e-07
9.758071182172808e-07
1.050380725070322e-06
1.128764650953887e-06
1.211243372486171e-06
1.298116106124994e-06
1.389694850850676e-06
1.486302711695575e-06
1.588272524466184e-06
1.695945785908766e-06
1.809671879201344e-06
1.929807572437952e-06
2.056716758141201e-06
2.190770395150298e-06
2.332346610663836e-06
2.481830919715479e-06
2.639616521620244e-06
2.8061046374192e-06
