x,mean,std_deviation,significant_digits
10000.0,320000.0,3.4436116595168225e-11,15.954589770191001
10000.01,320000.3200000001,1.1044127145438848e-10,15.462019014805888
10000.02,320000.63999999996,8.128257493819658e-11,15.595153393802104
10000.03,320000.96,3.4436116595168225e-11,15.954589770191001
10000.04,320001.2800000001,6.104870979733251e-11,15.719475225490607
10000.05,320001.5999999999,7.128953417946986e-11,15.652126372834406
10000.06,320001.92000000004,6.376329780383572e-11,15.700581813630528
10000.07,320002.24000000005,6.104870979733251e-11,15.719476528366886
10000.08,320002.55999999994,6.887223319033645e-11,15.667109287398105
10000.09,320002.88,2.9103830456733704e-11,15.954589770191001
10000.1,320003.20000000007,6.104870979733251e-11,15.719477831239258
10000.11,320003.52,3.681375715146283e-11,15.939144612444311
10000.12,320003.84,2.2543730133954767e-11,15.954589770191001
10000.13,320004.16000000003,5.964510355819715e-11,15.729580827151866
10000.14,320004.48,3.188164890191786e-11,15.954589770191001
10000.15,320004.79999999993,6.104870979733251e-11,15.719480002684525
10000.16,320005.12,3.4436116595168225e-11,15.954589770191001
10000.17,320005.44000000006,5.522063572719424e-11,15.763055959119042
10000.18,320005.75999999995,5.522063572719424e-11,15.763056393405924
10000.19,320006.0800000001,7.128953417946986e-11,15.652132452884192
10000.2,320006.4000000001,6.636694452603918e-11,15.683206840544628
10000.21,320006.7199999999,7.128953417946986e-11,15.652133321455786
10000.22,320007.0399999999,6.507814330688532e-11,15.691724378764743
10000.23,320007.36000000004,7.128953417946986e-11,15.652134190025642
10000.24,320007.68,4.1159031748919956e-11,15.890695251669747
10000.25,320008.0,3.4436116595168225e-11,15.954589770191001
10000.26,320008.3200000001,1.1120558003046783e-10,15.45903469017677
10000.27,320008.63999999996,7.362751430292566e-11,15.638121565360018
10000.28,320008.95999999996,6.104870979733251e-11,15.719485648391407
10000.29,320009.2800000001,7.589350460565939e-11,15.624957964563487
10000.3,320009.5999999999,7.246795342064423e-11,15.645017010449148
10000.31,320009.92,3.4436116595168225e-11,15.954589770191001
10000.32,320010.24000000005,6.507814330688532e-11,15.691728721592305
10000.33,320010.55999999994,6.376329780383572e-11,15.700593539352889
10000.34,320010.88,3.188164890191786e-11,15.954589770191001
10000.35,320011.20000000007,6.242076222996465e-11,15.709836110759328
10000.36,320011.52,3.188164890191786e-11,15.954589770191001
10000.37,320011.83999999997,6.887223319033645e-11,15.66712188165471
