error
6.75296918334656e-12
1.064211476714052e-11
1.65125866118599e-11
2.524567750107293e-11
3.806180346691133e-11
5.663361463261574e-11
8.323161093934578e-11
1.209084442483168e-10
1.737261223240445e-10
2.470253500760112e-10
3.477269355726981e-10
4.846404600590332e-10
6.687348840276566e-10
9.133003702600735e-10
1.233903187850538e-09
1.648011271758045e-09
2.174154352746134e-09
2.830488855545553e-09
3.632673854431516e-09
4.591038668377864e-09
5.707139401186687e-09
6.969957891121677e-09
8.35217902660181e-09
9.807166068396094e-09
1.126740130679718e-08
1.264522472736749e-08
1.383663732381403e-08
1.472869660245061e-08
1.521059788976841e-08
1.52675246490548e-08
1.51879170542547e-08
1.459874078195797e-08
1.342962603978264e-08
1.172864279240691e-08
9.612311391669945e-09
7.263183868593226e-09
4.9152278400162e-09
2.825072116187881e-09
1.228495804912023e-09
2.83132834478211e-10
1.678862782970661e-10
2.957862158302655e-10
5.62384039077705e-10
3.672382355190247e-09
1.087529405871378e-08
2.45262944733273e-08
4.753965050594963e-08
8.340063030532668e-08
1.361681531273553e-07
2.104732614464787e-07
3.115192926023525e-07
4.450897483190059e-07
6.175693557986123e-07
8.359828188451704e-07
1.108054459265449e-06
1.442290548589183e-06
1.848084807060294e-06
2.335846433967065e-06
2.917149207507352e-06
3.604899676624243e-06
4.413522242565439e-06
5.359158948781245e-06
6.459882007356662e-06
7.735917432102008e-06
9.209878573760642e-06
1.090700882241762e-05
1.285543322585341e-05
1.508641924616972e-05
1.763464731964562e-05
2.053849227691041e-05
2.384031700355809e-05
2.758677995888243e-05
3.182915831055847e-05
3.662368848091271e-05
4.203192583989123e-05
4.8121125134382e-05
5.496464303491181e-05
6.264236393625252e-05
7.124114989725769e-05
8.085531537416842e-05
