x,mean,std_dev,significant_digits,ulp_error
-0.54,-17.28,2.4451452475620005e-15,15.849239075770724,0.0
-0.53,-16.959999999999997,4.6820966848348834e-15,15.558985470329263,0.0
-0.52,-16.639999999999997,3.645007325606123e-15,15.659454916470226,0.0
-0.51,-16.32,2.305305047382867e-15,15.849991753269382,0.0
-0.5,-16.0,9.982263672530257e-16,16.204890945475597,0.0
-0.49,-15.680000000000001,2.9386988553472945e-15,15.727190974542513,0.0
-0.48,-15.360000000000003,5.0242958677880805e-15,15.4853160097346,0.0
-0.47,-15.040000000000001,2.9386988553472945e-15,15.709092752449717,0.0
-0.46,-14.720000000000002,2.305305047382867e-15,15.80517940885302,0.0
-0.45,-14.4,1.0782077074134192e-15,16.125660060099616,0.0
-0.44,-14.079999999999998,1.6802653542791953e-15,15.92322478212845,0.0
-0.43,-13.759999999999996,3.3605307085583907e-15,15.612210565557866,0.0
-0.42,-13.439999999999998,1.8225036628030615e-15,15.867730858897309,0.0
-0.41,-13.12,1.6300968317080004e-15,15.905720431723172,0.0
-0.4,-12.800000000000002,2.478872982167817e-15,15.712955695625864,0.0
-0.39,-12.479999999999999,2.305305047382867e-15,15.733486184197945,0.0
-0.38,-12.16,5.763262618457167e-16,16.32426516511622,0.0
-0.37,-11.84,9.982263672530257e-16,16.074122665206573,0.0
-0.36,-11.52,1.411705266887655e-15,15.911708444074874,0.0
-0.35,-11.199999999999998,1.8225036628030615e-15,15.788549612849684,0.0
-0.34,-10.88,7.058526334438275e-16,16.187914856013823,0.0
-0.33,-10.559999999999999,1.867510530352401e-15,15.752400858842327,0.0
-0.32,-10.24,1.351604890680637e-15,15.879450202072192,0.0
-0.31,-9.920000000000002,1.7763568394002505e-15,15.746981459689257,0.0
-0.3,-9.599999999999998,1.8225036628030615e-15,15.72160282321907,0.0
-0.29,-9.279999999999998,1.57833447047764e-15,15.769348934702514,0.0
-0.28,-8.960000000000003,2.305305047382867e-15,15.589579608513665,0.0
-0.27,-8.64,9.112518314015307e-16,15.976875328322377,0.0
-0.26,-8.319999999999999,1.9114579673703614e-15,15.638758573891113,0.0
-0.25,-7.999999999999998,1.8225036628030615e-15,15.642421577171445,0.0
-0.24,-7.6800000000000015,2.4536206464501943e-15,15.495553802589498,0.0
-0.23,-7.359999999999999,1.1526525236914334e-15,15.80517940885302,0.0
-0.22,-7.040000000000001,1.0972925112919225e-15,15.807250243868108,0.0
-0.21,-6.719999999999999,1.1705241712087209e-15,15.758988886790355,0.0
-0.2,-6.400000000000001,8.150484158540002e-16,15.894996566331399,0.0
-0.19,-6.08,4.991131836265129e-16,16.08570453775639,0.0
-0.18,-5.760000000000001,1.1705241712087209e-15,15.692042097159742,0.0
-0.17,-5.4399999999999995,9.112518314015307e-16,15.775960485541663,0.0
-0.16,-5.120000000000001,1.1160510070552178e-15,15.661585917291474,0.0
-0.15,-4.8,7.346747138368236e-16,15.815146144897643,0.0
-0.14,-4.480000000000001,9.77208721444677e-16,15.661290679664821,0.0
-0.13,-4.159999999999999,1.2054728638203048e-15,15.537935892127079,0.0
-0.12,-3.8400000000000007,9.112518314015307e-16,15.624692810211014,0.0
-0.11,-3.5200000000000005,5.293894750828706e-16,15.822767360738093,0.0
-0.1,-3.2000000000000006,4.2006633856979884e-16,15.881832096970225,0.0
-0.09,-2.8800000000000003,6.027364319101524e-16,15.679265044923548,0.0
-0.08,-2.560000000000001,8.584650030469918e-16,15.474517370291768,0.0
