x0,x1,x2,mean,std,min,max,count,sig_digits
-10.0,0.0,0.0,2.269999e-05,9.22262977680484e-09,2.26891e-05,2.27128e-05,10,3.3113299523037933
-9.99,0.0,0.0,2.2927550000000004e-05,9.642847089941906e-09,2.29151e-05,2.29441e-05,10,3.3113299523037933
-9.98,0.0,0.0,2.315172e-05,1.506285497507018e-08,2.31271e-05,2.31749e-05,10,3.1866759666574143
-9.97,0.0,0.0,2.3396130000000003e-05,4.8031343932890646e-09,2.3391e-05,2.34073e-05,10,3.3113299523037933
-9.96,0.0,0.0,2.36335e-05,8.136706950603379e-09,2.36193e-05,2.36454e-05,10,3.3113299523037933
-9.95,0.0,0.0,2.387042e-05,7.44403116597424e-09,2.38593e-05,2.38821e-05,10,3.3113299523037933
-9.94,0.0,0.0,2.411004e-05,9.384583102088324e-09,2.40912e-05,2.41208e-05,10,3.3113299523037933
-9.93,0.0,0.0,2.4346549999999998e-05,1.0057261058558381e-08,2.43265e-05,2.43594e-05,10,3.3113299523037933
-9.92,0.0,0.0,2.458683e-05,1.3513256454311457e-08,2.45621e-05,2.46093e-05,10,3.2599425195317426
-9.91,0.0,0.0,2.483703e-05,1.13878926935583e-08,2.48156e-05,2.48551e-05,10,3.3113299523037933
-9.9,0.0,0.0,2.5081259999999997e-05,1.0756597975196231e-08,2.50606e-05,2.50982e-05,10,3.3113299523037933
-9.89,0.0,0.0,2.533865e-05,8.259812346536896e-09,2.53263e-05,2.5354e-05,10,3.3113299523037933
-9.88,0.0,0.0,2.5590280000000003e-05,1.097385984966079e-08,2.55742e-05,2.56052e-05,10,3.3113299523037933
-9.87,0.0,0.0,2.585749e-05,7.0164734731913735e-09,2.58431e-05,2.58673e-05,10,3.3113299523037933
-9.86,0.0,0.0,2.6117909999999997e-05,9.128466464855851e-09,2.61038e-05,2.61304e-05,10,3.3113299523037933
-9.85,0.0,0.0,2.6376319999999998e-05,7.324998293515824e-09,2.63619e-05,2.63907e-05,10,3.3113299523037933
-9.84,0.0,0.0,2.6638689999999995e-05,8.280875557571994e-09,2.66286e-05,2.66539e-05,10,3.3113299523037933
-9.83,0.0,0.0,2.6905399999999995e-05,8.913136372792737e-09,2.68931e-05,2.69198e-05,10,3.3113299523037933
-9.82,0.0,0.0,2.7169090000000003e-05,8.11288481367733e-09,2.7155e-05,2.71854e-05,10,3.3113299523037933
-9.81,0.0,0.0,2.7449419999999996e-05,1.144262207712879e-08,2.74258e-05,2.74653e-05,10,3.3113299523037933
-9.8,0.0,0.0,2.772154e-05,1.1498017220373323e-08,2.77062e-05,2.77481e-05,10,3.3113299523037933
-9.79,0.0,0.0,2.800713e-05,1.0020783402509244e-08,2.79871e-05,2.80217e-05,10,3.3113299523037933
-9.78,0.0,0.0,2.828056e-05,1.156219702305747e-08,2.82555e-05,2.82953e-05,10,3.3113299523037933
-9.77,0.0,0.0,2.857348e-05,1.153982668847386e-08,2.85466e-05,2.85881e-05,10,3.3113299523037933
-9.76,0.0,0.0,2.884803e-05,7.792181979393964e-09,2.88364e-05,2.8859e-05,10,3.3113299523037933
-9.75,0.0,0.0,2.9150779999999997e-05,1.1451096017412417e-08,2.91302e-05,2.91749e-05,10,3.3113299523037933
