x,mean,std_dev,significant_digits,ulp_error
-1.0,-2.0,2.0376210396350005e-16,15.991906579339455,0.0
-0.99,-1.9799999999999993,6.834388735511481e-16,15.461965512713315,0.0
-0.98,-1.9600000000000002,2.278129578503827e-16,15.934677648527922,0.0
-0.97,-1.9399999999999995,4.556259157007654e-16,15.62919331143769,0.0
-0.96,-1.9200000000000004,4.556259157007654e-16,15.624692810211014,0.0
-0.95,-1.8999999999999997,2.278129578503827e-16,15.921175178124274,0.0
-0.94,-1.8800000000000001,2.278129578503827e-16,15.916579426435126,0.0
-0.93,-1.86,5.094052599087501e-17,16.562449519221353,0.0
-0.92,-1.8400000000000005,4.3820697384774576e-16,15.623138538147485,0.0
-0.91,-1.8199999999999998,2.278129578503827e-16,15.90249296515652,0.0
-0.9,-1.7999999999999996,4.805719610549539e-16,15.573514076784287,0.0
-0.89,-1.78,1.0188105198175002e-16,16.24232658164835,0.0
-0.88,-1.7600000000000002,2.597467360601521e-16,15.830962568832177,0.0
-0.87,-1.7400000000000002,2.1612234819214374e-16,15.905849570734384,0.0
-0.86,-1.7199999999999995,4.612860819866724e-16,15.571558095719126,0.0
-0.85,-1.7,1.0188105198175002e-16,16.22235550071773,0.0
-0.84,-1.6800000000000002,2.278129578503827e-16,15.867730858897309,0.0
-0.83,-1.6599999999999997,2.1003316928489942e-16,15.897820202354355,0.0
-0.82,-1.64,1.0188105198175002e-16,16.206750427387153,0.0
-0.81,-1.6200000000000003,2.1612234819214374e-16,15.874815336994414,0.0
-0.8,-1.6000000000000003,2.4430218036116926e-16,15.816192639650565,0.0
-0.79,-1.5799999999999996,4.3820697384774576e-16,15.556977802092371,0.0
-0.78,-1.5599999999999998,2.4430218036116926e-16,15.805197255349102,0.0
-0.77,-1.5399999999999998,2.8816313092285836e-16,15.727882306679946,0.0
-0.76,-1.52,1.1390647892519134e-16,16.1252951607802,0.0
-0.75,-1.5,5.094052599087501e-17,16.46902783405912,0.0
-0.74,-1.48,1.836686784592059e-16,15.906226614244975,0.0
-0.73,-1.4600000000000002,3.0564315594525006e-16,15.67913818040423,0.0
-0.72,-1.44,1.7646315836095689e-16,15.911708444074874,0.0
-0.71,-1.42,1.0188105198175002e-16,16.144194923722512,0.0
-0.7,-1.3999999999999997,2.1612234819214374e-16,15.811428358130021,0.0
-0.69,-1.3799999999999997,2.278129578503827e-16,15.782300663572682,0.0
-0.68,-1.36,8.823157918047844e-17,16.187914856013823,0.0
-0.67,-1.3400000000000003,2.1612234819214374e-16,15.792405120816591,0.0
-0.66,-1.3199999999999998,2.597467360601521e-16,15.706023832223877,0.0
-0.65,-1.3000000000000003,2.389322459212952e-16,15.73566858689917,0.0
-0.64,-1.2800000000000005,4.47001301444951e-16,15.456901182065064,0.0
-0.63,-1.2600000000000002,2.220446049250313e-16,15.753930319644585,0.0
-0.62,-1.2399999999999995,4.498945439563665e-16,15.440310958820431,0.0
-0.61,-1.2199999999999998,2.597467360601521e-16,15.671809731692775,0.0
-0.6,-1.1999999999999997,2.278129578503827e-16,15.72160282321907,0.0
-0.59,-1.1799999999999997,2.278129578503827e-16,15.714303584477571,0.0
-0.58,-1.1599999999999997,2.220446049250313e-16,15.71801776375394,0.0
-0.57,-1.14,7.204078273071459e-17,16.19932642850792,0.0
-0.56,-1.1200000000000003,2.334388162940501e-16,15.681044950306658,0.0
-0.55,-1.1000000000000003,2.389322459212952e-16,15.663117919750558,0.0
-0.54,-1.0799999999999996,4.751415950806139e-16,15.356600704181076,0.0
-0.53,-1.0599999999999998,2.220446049250313e-16,15.678865639791793,0.0
-0.52,-1.0399999999999998,2.220446049250313e-16,15.670593113825802,0.0
-0.51,-1.02,8.823157918047844e-17,16.062976119405523,0.0
-0.5,-1.0,8.823157918047844e-17,16.054375947643607,0.0
-0.49,-0.9800000000000001,1.2987336803007606e-16,15.877705972374503,0.0
-0.48,-0.9600000000000002,2.416321310072561e-16,15.599116548987324,0.0
-0.47,-0.9400000000000001,1.3716156391149031e-16,15.835895425317638,0.0
-0.46,-0.9200000000000003,2.278129578503827e-16,15.606209404517001,0.0
-0.45,-0.8999999999999998,2.1761802242724056e-16,15.616547650046515,0.0
-0.44,-0.8800000000000001,1.0806117409607187e-16,15.910812990265933,0.0
-0.43,-0.86,7.204078273071459e-17,16.076920028415014,0.0
-0.42,-0.8399999999999999,0.0,inf,0.0
-0.41,-0.82,1.0501658464244971e-16,15.892555962361998,0.0
-0.4,-0.8000000000000002,1.4851587827545446e-16,15.731317099138234,0.0
-0.39,-0.7799999999999999,1.2987336803007606e-16,15.778574499372489,0.0
-0.38,-0.76,3.6020391365357295e-17,16.32426516511622,0.0
-0.37,-0.74,8.823157918047844e-17,15.923607667374581,0.0
-0.36,-0.7200000000000001,1.0806117409607187e-16,15.823662814547033,0.0
-0.35,-0.6999999999999998,1.1102230246251565e-16,15.79968781020526,0.0
-0.34,-0.68,3.6020391365357295e-17,16.275960485541663,0.0
-0.33,-0.66,3.6020391365357295e-17,16.262995508377298,0.0
-0.32,-0.6400000000000001,1.1671940814702506e-16,15.739036897284345,0.0
-0.31,-0.6199999999999999,1.4181242261790519e-16,15.640677413248536,0.0
-0.3,-0.5999999999999999,1.2735131497718752e-16,15.673147816715042,0.0
-0.29,-0.5799999999999998,1.1390647892519134e-16,15.706879566398365,0.0
-0.28,-0.5600000000000002,1.0806117409607187e-16,15.714518345121965,0.0
-0.27,-0.5399999999999998,2.469433617721578e-16,15.339796403690537,0.0
-0.26,-0.5199999999999999,1.2735131497718752e-16,15.610999909966198,0.0
-0.25,-0.5,2.5470262995437506e-17,16.292936575003438,0.0
-0.24,-0.4800000000000001,1.2081606550362806e-16,15.599116548987324,0.0
-0.23,-0.46000000000000013,1.1175032536123776e-16,15.614509035426732,0.0
