x,mean,std_deviation,significant_digits
-1.0,-2.0,2.432376777795247e-16,15.91499914716719
-0.99,-1.9799999999999993,6.78962879315599e-16,15.464819159352293
-0.98,-1.9600000000000002,2.8522145930998397e-16,15.837073873776545
-0.97,-1.9399999999999995,4.762326219937489e-16,15.609982588616461
-0.96,-1.9200000000000004,4.413049240337539e-16,15.638562455417341
-0.95,-1.8999999999999997,2.0471501066083614e-16,15.954589770191001
-0.94,-1.8800000000000001,2.275280134513746e-16,15.917122974255733
-0.93,-1.8599999999999999,2.220446049250313e-16,15.923072718744939
-0.92,-1.8400000000000005,4.550560269027492e-16,15.606752952337608
-0.91,-1.8199999999999998,2.3288234633381846e-16,15.892934819932984
-0.9,-1.7999999999999996,4.684036072284178e-16,15.584652274139863
-0.89,-1.78,9.930136612989092e-17,15.954589770191001
-0.88,-1.7600000000000002,2.275280134513746e-16,15.888477792806203
-0.87,-1.7400000000000002,2.1065000811460205e-16,15.91698776808996
-0.86,-1.72,9.930136612989092e-17,15.954589770191001
-0.85,-1.7000000000000004,4.3284461991572713e-16,15.59411689759689
-0.84,-1.6800000000000002,2.220446049250313e-16,15.878869056252885
-0.83,-1.6599999999999997,2.5316980181136773e-16,15.816696186413658
-0.82,-1.64,1.2161883888976234e-16,15.954589770191001
-0.81,-1.6200000000000003,2.1065000811460205e-16,15.88595353434999
-0.8,-1.6000000000000003,2.3811631099687444e-16,15.82733083700614
-0.79,-1.5799999999999996,4.271113254555058e-16,15.568115999447947
-0.78,-1.5599999999999998,2.3811631099687444e-16,15.816335452704678
-0.77,-1.5399999999999998,2.808666774861361e-16,15.739020504035523
-0.76,-1.52,1.1102230246251565e-16,15.954589770191001
-0.75,-1.5,4.965068306494546e-17,15.954589770191001
-0.74,-1.48,9.930136612989092e-17,15.954589770191001
-0.73,-1.4600000000000002,2.432376777795247e-16,15.778322007287647
-0.72,-1.4400000000000002,2.6272671962866383e-16,15.738858248783153
-0.71,-1.42,1.1102230246251565e-16,15.954589770191001
-0.7,-1.3999999999999997,2.579925170969555e-16,15.734520925957757
-0.69,-1.3799999999999997,2.220446049250313e-16,15.793438860928259
-0.68,-1.36,8.599750569898517e-17,15.954589770191001
-0.67,-1.3400000000000003,2.1065000811460205e-16,15.803543318172167
-0.66,-1.3199999999999998,2.5316980181136773e-16,15.717162029579454
-0.65,-1.3000000000000003,2.3288234633381846e-16,15.746806784254746
-0.64,-1.2800000000000005,4.3568297570458958e-16,15.46803937942064
-0.63,-1.2600000000000002,2.1642230995786356e-16,15.765068517000161
-0.62,-1.2399999999999995,4.468561475845091e-16,15.443253948081923
-0.61,-1.2199999999999998,2.432376777795247e-16,15.700328982177957
-0.6,-1.1999999999999997,2.3288234633381846e-16,15.712044677995534
-0.59,-1.18,7.021666937153402e-17,15.954589770191001
-0.58,-1.1599999999999997,2.1642230995786356e-16,15.729155961109516
-0.57,-1.14,7.021666937153402e-17,15.954589770191001
-0.56,-1.1200000000000003,2.275280134513746e-16,15.692183147662234
-0.55,-1.1000000000000003,2.3288234633381846e-16,15.674256117106134
-0.54,-1.0799999999999996,4.631107411915238e-16,15.367738901536653
-0.53,-1.0599999999999998,2.1642230995786356e-16,15.69000383714737
-0.52,-1.0399999999999998,2.1642230995786356e-16,15.681731311181379
-0.51,-1.02,8.599750569898517e-17,15.954589770191001
-0.5,-1.0,9.614813431917819e-17,15.954589770191001
-0.49,-0.9800000000000001,1.2161883888976234e-16,15.906225222859685
-0.48,-0.9600000000000002,2.315553705957619e-16,15.617616374753252
-0.47,-0.9400000000000001,1.336885555457667e-16,15.847033622673214
-0.46,-0.9199999999999999,1.0235750533041807e-16,15.953668134679413
-0.45,-0.8999999999999998,2.1642230995786356e-16,15.618940481321923
-0.44,-0.8800000000000001,1.2161883888976234e-16,15.85948181931736
-0.43,-0.86,3.510833468576701e-17,15.954589770191001
-0.42,-0.8399999999999999,1.0235750533041807e-16,15.914159593395738
-0.41,-0.82,6.080941944488117e-17,15.954589770191001
-0.4,-0.8000000000000002,1.2161883888976234e-16,15.818089134159134
-0.39,-0.7799999999999999,1.1644117316690923e-16,15.825988030302371
-0.38,-0.76,5.551115123125783e-17,15.954589770191001
-0.37,-0.74,4.2998752849492583e-17,15.954589770191001
-0.36,-0.7200000000000001,1.137640067256873e-16,15.801327617087303
-0.35,-0.6999999999999998,1.0821115497893178e-16,15.810826007560836
-0.34,-0.68,3.510833468576701e-17,15.954589770191001
-0.33,-0.66,3.510833468576701e-17,15.954589770191001
-0.32,-0.6400000000000001,1.137640067256873e-16,15.750175094639921
-0.31,-0.6199999999999999,1.382216518795857e-16,15.651815610604112
-0.3,-0.5999999999999999,1.2412670766236366e-16,15.684286014070619
-0.29,-0.5799999999999998,1.1102230246251565e-16,15.71801776375394
-0.28,-0.5600000000000002,1.137640067256873e-16,15.692183147662234
-0.27,-0.5399999999999998,2.4069061620089815e-16,15.350934601046113
-0.26,-0.5199999999999999,1.2412670766236366e-16,15.622138107321774
-0.25,-0.5,3.925231146709438e-17,15.954589770191001
-0.24,-0.4800000000000001,1.1775693440128312e-16,15.6102547463429
