x,mean,std_deviation,significant_digits
-10.0,-40.0,4.766465574234764e-15,15.923863530647406
-9.9,-39.60000000000001,7.280896430443988e-15,15.73551033259766
-9.8,-39.20000000000001,6.925513918651634e-15,15.75283406058315
-9.7,-38.79999999999999,8.407255028117242e-15,15.664177503962204
-9.6,-38.39999999999999,7.452235082682191e-15,15.712044677995534
-9.5,-38.0,3.552713678800501e-15,15.954589770191001
-9.4,-37.6,4.203627514058621e-15,15.95156361895964
-9.3,-37.20000000000001,7.280896430443988e-15,15.708358086554044
-9.2,-36.79999999999999,8.407255028117242e-15,15.641193597041514
-9.1,-36.39999999999999,6.740800259667266e-15,15.73238992513651
-9.0,-36.0,3.552713678800501e-15,15.954589770191001
-8.9,-35.60000000000001,7.280896430443988e-15,15.689265144645022
-8.8,-35.20000000000001,7.619721951899982e-15,15.664603539508441
-8.7,-34.79999999999999,7.78360568894479e-15,15.650398417129885
-8.6,-34.39999999999999,7.619721951899982e-15,15.65461931860184
-8.5,-34.0,2.7519201823675253e-15,15.954589770191001
-8.4,-33.6,4.203627514058621e-15,15.902715051421822
-8.3,-33.20000000000001,6.5508803411467564e-15,15.704838417054006
-8.2,-32.79999999999999,6.925513918651634e-15,15.67542183727437
-8.1,-32.39999999999999,8.255760547102576e-15,15.593787922166225
-8.0,-32.0,2.1018137570293106e-15,15.954589770191001
-7.9,-31.600000000000005,4.050716828981884e-15,15.892155198336082
-7.8,-31.200000000000006,7.409771859064381e-15,15.624349757412222
-7.7,-30.799999999999994,8.023157100919472e-15,15.584205420322574
-7.6,-30.399999999999995,3.809860975949991e-15,15.901964455303045
-7.5,-30.0,2.1018137570293106e-15,15.954589770191001
-7.4,-29.600000000000005,4.351167857633658e-15,15.832685873402195
-7.3,-29.200000000000006,6.787449953031484e-15,15.633676211091279
-7.2,-28.799999999999994,6.970927611273433e-15,15.616101914876078
-7.1,-28.399999999999995,4.5635433489597435e-15,15.794016159811182
-7.0,-28.0,1.3759600911837627e-15,15.954589770191001
-6.9,-27.600000000000005,4.4230928601467425e-15,15.79518302485117
-6.8,-27.2,2.1018137570293106e-15,15.954589770191001
-6.7,-26.8,1.7763568394002505e-15,15.954589770191001
-6.6,-26.399999999999995,3.809860975949991e-15,15.840694798564122
-6.5,-26.0,1.7763568394002505e-15,15.954589770191001
-6.4,-25.600000000000005,3.552713678800501e-15,15.857679757182947
-6.3,-25.2,2.2469334198890887e-15,15.954589770191001
-6.2,-24.800000000000004,3.462756959325817e-15,15.85502967005289
-6.1,-24.399999999999995,3.7261175413410954e-15,15.816133275630714
-6.0,-24.0,1.5888218580782547e-15,15.954589770191001
-5.9,-23.600000000000005,5.0242958677880805e-15,15.671836797009213
-5.8,-23.199999999999996,3.972054645195637e-15,15.766472770257968
-5.7,-22.800000000000004,3.2754401705733782e-15,15.842665176014405
-5.6,-22.399999999999995,3.076740298213702e-15,15.86215717850941
-5.5,-22.0,2.1018137570293106e-15,15.954589770191001
-5.4,-21.600000000000005,3.640448215221994e-15,15.773298893487059
-5.3,-21.199999999999996,3.972054645195637e-15,15.727320646295821
-5.2,-20.800000000000004,3.809860975949991e-15,15.737154206657053
-5.1,-20.399999999999995,4.278033777464535e-15,15.678385958179508
