x,mean,std_dev,significant_digits,ulp_error
-7.3,-29.200000000000006,7.514375104812096e-15,15.589489980938783,0.0
-7.2,-28.8,1.411705266887655e-15,16.309648452746913,0.0
-7.1,-28.399999999999995,3.4579575710743e-15,15.914498679842897,0.0
-7.0,-28.0,1.1526525236914334e-15,16.38545962585774,0.0
-6.9,-27.600000000000005,3.2601936634160008e-15,15.927665683084767,0.0
-6.8,-27.2,1.6300968317080004e-15,16.22235550071773,0.0
-6.7,-26.800000000000004,3.4579575710743e-15,15.889315133824647,0.0
-6.6,-26.399999999999995,3.3605307085583907e-15,15.895196058528207,0.0
-6.5,-26.0,1.1526525236914334e-15,16.35327494248634,0.0
-6.4,-25.600000000000005,3.3605307085583907e-15,15.881832096970225,0.0
-6.3,-25.199999999999996,3.3605307085583907e-15,15.87499267243992,0.0
-6.2,-24.800000000000004,3.552713678800501e-15,15.843891472697313,0.0
-6.1,-24.399999999999995,3.2601936634160008e-15,15.874146427358278,0.0
-6.0,-24.0,1.411705266887655e-15,16.230467206699288,0.0
-5.9,-23.600000000000005,4.075242079270001e-15,15.7627585909816,0.0
-5.8,-23.199999999999996,3.552713678800501e-15,15.814927776761998,0.0
-5.7,-22.800000000000004,3.3605307085583907e-15,15.831526978658829,0.0
-5.6,-22.399999999999995,3.15666894095528e-15,15.851018981153834,0.0
-5.5,-22.0,1.411705266887655e-15,16.192678645809888,0.0
-5.4,-21.600000000000005,3.4579575710743e-15,15.79563409094679,0.0
-5.3,-21.199999999999996,3.552713678800501e-15,15.77577565279985,0.0
-5.2,-20.800000000000004,3.3605307085583907e-15,15.791655466621137,0.0
-5.1,-20.399999999999995,3.3605307085583907e-15,15.783222299084274,0.0
-5.0,-20.0,1.6300968317080004e-15,16.088816592347513,0.0
-4.9,-19.600000000000005,3.15666894095528e-15,15.793027034176147,0.0
-4.8,-19.199999999999996,3.2601936634160008e-15,15.770057829723099,0.0
-4.7,-18.800000000000004,3.4579575710743e-15,15.735338189059538,0.0
-4.6,-18.399999999999995,3.4579575710743e-15,15.725998162805395,0.0
-4.5,-18.0,1.8225036628030615e-15,15.994604095282808,0.0
-4.4,-17.600000000000005,5.282117439797874e-15,15.522704614962711,0.0
-4.3,-17.199999999999996,3.908834885778708e-15,15.643481121246264,0.0
-4.2,-16.800000000000004,4.075242079270001e-15,15.615155869737356,0.0
-4.1,-16.399999999999995,3.992905469012103e-15,15.613554819539406,0.0
-4.0,-16.0,1.2225726237810002e-15,16.116845315947756,0.0
-3.9,-15.600000000000003,4.821891455281219e-15,15.509907168526835,0.0
-3.8,-15.199999999999998,1.8225036628030615e-15,15.921175178124274,0.0
-3.7,-14.800000000000002,3.310742316017799e-15,15.650336335635517,0.0
-3.6,-14.4,8.150484158540002e-16,16.247179084442763,0.0
-3.5,-14.0,0.0,inf,0.0
-3.4,-13.6,8.150484158540002e-16,16.22235550071773,0.0
-3.3,-13.199999999999998,1.8225036628030615e-15,15.859905521385352,0.0
-3.2,-12.800000000000002,2.0376210396350003e-15,15.798086553323342,0.0
-3.1,-12.400000000000002,2.194585022583845e-15,15.752069274224251,0.0
-3.0,-12.0,5.763262618457167e-16,16.31851283622713,0.0
-2.9,-11.599999999999998,1.8225036628030615e-15,15.803789579406422,0.0
-2.8,-11.199999999999998,1.8225036628030615e-15,15.788549612849684,0.0
-2.7,-10.800000000000002,3.310742316017799e-15,15.513498375727508,0.0
-2.6,-10.400000000000002,1.8225036628030615e-15,15.756364929478282,0.0
-2.5,-10.0,5.763262618457167e-16,16.239331590179503,0.0
-2.4,-9.599999999999998,1.8225036628030615e-15,15.72160282321907,0.0
-2.3,-9.199999999999998,1.72897878553715e-15,15.725998162805395,0.0
-2.2,-8.800000000000002,1.6802653542791953e-15,15.719104799472525,0.0
-2.1,-8.4,8.150484158540002e-16,16.013095878409395,0.0
-2.0,-8.0,1.2225726237810002e-15,15.815815320283773,0.0
-1.9,-7.599999999999999,4.075242079270001e-16,16.270660180292285,0.0
-1.8,-7.2,4.991131836265129e-16,16.159133454914922,0.0
-1.7,-6.8,4.075242079270001e-16,16.22235550071773,0.0
-1.6,-6.400000000000001,8.64489392768575e-16,15.869420305107708,0.0
-1.5,-6.0,5.391038537067096e-16,16.04647881405199,0.0
-1.4,-5.599999999999999,9.77208721444677e-16,15.758200692672878,0.0
-1.3,-5.200000000000001,9.982263672530257e-16,15.71677430645447,0.0
-1.2,-4.799999999999999,9.982263672530257e-16,15.682012200195258,0.0
-1.1,-4.400000000000001,8.64489392768575e-16,15.706693007610008,0.0
-1.0,-4.0,3.5292631672191377e-16,16.054375947643607,0.0
-0.9,-3.6,2.278129578503827e-16,16.198724077938735,0.0
-0.8,-3.2000000000000006,3.9458361761941e-16,15.90901092813152,0.0
-0.7,-2.7999999999999994,4.440892098500626e-16,15.79968781020526,0.0
-0.6,-2.4,2.278129578503827e-16,16.022632818883054,0.0
-0.5,-2.0,2.0376210396350005e-16,15.991906579339455,0.0
-0.4,-1.6000000000000003,2.4955659181325643e-16,15.806950936803558,0.0
-0.3,-1.1999999999999997,2.278129578503827e-16,15.72160282321907,0.0
-0.2,-0.8000000000000002,1.8010195682678647e-16,15.647571555491352,0.0
-0.1,-0.4000000000000001,5.2508292321224854e-17,15.881832096970225,0.0
0.0,0.0,0.0,inf,0.0
0.1,0.4000000000000001,5.4030587048035936e-17,15.869420305107708,1.0
0.2,0.8000000000000002,1.4408156546142918e-16,15.744481568499408,1.0
0.3,1.1999999999999997,2.278129578503827e-16,15.72160282321907,1.0
0.4,1.6000000000000003,2.5470262995437504e-16,15.798086553323342,1.0
0.5,2.0,1.4408156546142918e-16,16.142421577171447,0.0
0.6,2.3999999999999995,4.440892098500626e-16,15.732741020574647,1.0
0.7,2.7999999999999994,4.322446963842875e-16,15.811428358130021,1.0
0.8,3.2000000000000006,4.2006633856979884e-16,15.881832096970225,1.0
0.9,3.599999999999999,9.39296888101512e-16,15.583499617249597,2.0
1.0,4.0,2.0376210396350005e-16,16.292936575003438,0.0
1.1,4.400000000000001,8.150484158540002e-16,15.732269268833699,1.0
1.2,4.799999999999999,1.0972925112919225e-15,15.640918822101582,1.0
1.3,5.200000000000001,8.881784197001252e-16,15.767503126833859,1.0
1.4,5.599999999999999,9.557289836851807e-16,15.767853270270571,1.0
1.5,6.0,6.112863118905001e-16,15.991906579339455,0.0
1.6,6.400000000000001,8.881784197001252e-16,15.857679757182947,1.0
1.7,6.8,4.991131836265129e-16,16.13430987118989,0.0
1.8,7.199999999999998,1.9222878442198157e-15,15.573514076784287,2.0
1.9,7.599999999999999,3.5292631672191377e-16,16.333129548596435,1.0
2.0,8.0,7.058526334438275e-16,16.054375947643607,0.0
2.1,8.400000000000002,1.6802653542791953e-15,15.698901413384238,1.0
2.2,8.800000000000002,1.6802653542791953e-15,15.719104799472525,1.0
2.3,9.199999999999998,1.7763568394002505e-15,15.714257614880633,1.0
2.4,9.599999999999998,1.8225036628030615e-15,15.72160282321907,1.0
2.5,10.0,7.058526334438275e-16,16.151285960651663,0.0
2.6,10.400000000000002,2.1564154148268384e-15,15.683300911639163,1.0
2.7,10.800000000000002,2.672314940646169e-15,15.60653611570865,1.0
2.8,11.199999999999998,1.8225036628030615e-15,15.788549612849684,1.0
2.9,11.599999999999998,1.8225036628030615e-15,15.803789579406422,1.0
3.0,12.0,8.150484158540002e-16,16.167997838395138,0.0
3.1,12.400000000000002,2.0376210396350003e-15,15.78429826883771,1.0
3.2,12.800000000000002,2.609428133117998e-15,15.690664629299494,1.0
3.3,13.199999999999998,1.8225036628030615e-15,15.859905521385352,1.0
3.4,13.6,1.411705266887655e-15,15.983794873357898,0.0
3.5,14.0,8.150484158540002e-16,16.23494462802575,0.0
3.6,14.399999999999997,3.735021060704802e-15,15.586069437075802,2.0
3.7,14.800000000000002,2.672314940646169e-15,15.743374075616657,1.0
3.8,15.199999999999998,1.8225036628030615e-15,15.921175178124274,1.0
3.9,15.600000000000003,3.645007325606123e-15,15.631426192869982,2.0
4.0,16.0,1.0782077074134192e-15,16.17141755066029,0.0
4.1,16.399999999999995,3.992905469012103e-15,15.613554819539406,1.0
4.2,16.8,1.411705266887655e-15,16.075565246713545,0.0
4.3,17.199999999999996,4.752508104814543e-15,15.558605580733934,1.0
4.4,17.600000000000005,6.207223805437878e-15,15.452615263380194,1.0
4.5,18.0,2.305305047382867e-15,15.892544103954846,0.0
4.6,18.399999999999995,3.2601936634160008e-15,15.751574424029085,1.0
4.7,18.800000000000004,3.4579575710743e-15,15.735338189059538,1.0
4.8,19.199999999999996,3.552713678800501e-15,15.732741020574647,1.0
4.9,19.600000000000005,3.3605307085583907e-15,15.765848203014851,1.0
5.0,20.0,8.150484158540002e-16,16.389846588011494,0.0
5.1,20.399999999999995,3.552713678800501e-15,15.759069959296996,1.0
5.2,20.800000000000004,3.15666894095528e-15,15.818834297782432,1.0
5.3,21.199999999999996,3.3605307085583907e-15,15.799927992587126,1.0
5.4,21.600000000000005,3.15666894095528e-15,15.835224713970602,1.0
5.5,22.0,1.8225036628030615e-15,16.08175427100171,0.0
5.6,22.399999999999995,3.4579575710743e-15,15.811428358130021,1.0
5.7,22.800000000000004,3.3605307085583907e-15,15.831526978658829,1.0
5.8,23.199999999999996,3.552713678800501e-15,15.814927776761998,1.0
5.9,23.600000000000005,3.2601936634160008e-15,15.859668603989656,1.0
6.0,24.0,1.411705266887655e-15,16.230467206699288,0.0
6.1,24.399999999999995,3.4579575710743e-15,15.848570166134587,1.0
6.2,24.800000000000004,3.4579575710743e-15,15.855632020622075,1.0
6.3,25.199999999999996,3.4579575710743e-15,15.862580880577402,1.0
6.4,25.600000000000005,3.3605307085583907e-15,15.881832096970225,1.0
6.5,26.0,8.150484158540002e-16,16.50378994031833,0.0
6.6,26.399999999999995,3.4579575710743e-15,15.88278426666569,1.0
6.7,26.8,0.0,inf,0.0
6.8,27.2,1.1526525236914334e-15,16.37287049854972,0.0
6.9,27.600000000000005,3.15666894095528e-15,15.941680044884889,1.0
7.0,28.0,1.1526525236914334e-15,16.38545962585774,0.0
7.1,28.399999999999995,3.15666894095528e-15,15.95408930286671,1.0
7.2,28.8,1.411705266887655e-15,16.309648452746913,0.0
7.3,29.2,1.411705266887655e-15,16.3156388164361,0.0
7.4,29.600000000000005,3.645007325606123e-15,15.90959330557446,1.0
7.5,30.0,1.8225036628030615e-15,16.216452844899166,0.0
7.6,30.399999999999995,3.4579575710743e-15,15.944053923404612,1.0
7.7,30.799999999999994,7.944109290391274e-15,15.588505506203532,2.0
7.8,31.200000000000006,7.514375104812096e-15,15.618261723508809,2.0
7.9,31.600000000000005,3.2601936634160008e-15,15.986443683637953,1.0
8.0,32.0,2.305305047382867e-15,16.142421577171447,0.0
8.1,32.4,3.2601936634160008e-15,15.997301611226161,0.0
8.2,32.79999999999999,8.150484158540001e-15,15.60469043605919,1.0
8.3,33.20000000000001,7.645831869481446e-15,15.637713339976465,1.0
8.4,33.60000000000001,7.470042121409604e-15,15.653016226706415,1.0
8.5,34.0,3.992905469012103e-15,15.930189888533963,0.0
8.6,34.39999999999999,7.645831869481446e-15,15.653133698843957,1.0
8.7,34.79999999999999,7.985810938024206e-15,15.63926021977431,1.0
8.8,35.20000000000001,8.47023160132593e-15,15.618647378082168,1.0
8.9,35.60000000000001,7.985810938024206e-15,15.649130973800602,1.0
9.0,36.0,3.2601936634160008e-15,16.043059101786838,0.0
9.1,36.39999999999999,7.290014651212246e-15,15.698372982500596,1.0
9.2,36.79999999999999,6.5203873268320016e-15,15.751574424029085,1.0
9.3,37.20000000000001,7.105427357601002e-15,15.718952736089014,1.0
9.4,37.60000000000001,6.721061417116781e-15,15.747749980922055,1.0
9.5,38.0,3.645007325606123e-15,16.018085191132332,0.0
9.6,38.39999999999999,8.150484158540001e-15,15.673147816715042,1.0
9.7,38.79999999999999,6.721061417116781e-15,15.761393861588601,1.0
9.8,39.20000000000001,6.5203873268320016e-15,15.779012672376025,1.0
9.9,39.60000000000001,6.5203873268320016e-15,15.78342179128108,1.0
10.0,40.0,4.610610094765734e-15,15.93830159451552,0.0
