x,mean,std_dev,significant_digits,ulp_error
-2.3,-36.79999999999999,6.5203873268320016e-15,15.751574424029085,0.0
-2.2,-35.20000000000001,8.311895553924868e-15,15.626842586176252,0.0
-2.1,-33.6,3.992905469012103e-15,15.925050248881552,0.0
-2.0,-32.0,2.305305047382867e-15,16.142421577171447,0.0
-1.9,-30.399999999999995,3.2601936634160008e-15,15.969630184628302,0.0
-1.8,-28.8,1.9964527345060514e-15,16.159133454914922,0.0
-1.7,-27.2,1.1526525236914334e-15,16.37287049854972,0.0
-1.6,-25.600000000000005,3.15666894095528e-15,15.90901092813152,0.0
-1.5,-24.0,1.6300968317080004e-15,16.167997838395138,0.0
-1.4,-22.399999999999995,3.2601936634160008e-15,15.837004619353712,0.0
-1.3,-20.800000000000004,3.3605307085583907e-15,15.791655466621137,0.0
-1.2,-19.199999999999996,3.3605307085583907e-15,15.756893360361925,0.0
-1.1,-17.600000000000005,4.464204028220871e-15,15.59576863280183,0.0
-1.0,-16.0,1.9114579673703614e-15,15.922755230256314,0.0
-0.9,-14.399999999999997,3.712722228212325e-15,15.588670033918705,0.0
-0.8,-12.800000000000002,2.8526694554890006e-15,15.651958517645104,0.0
-0.7,-11.199999999999998,1.8225036628030615e-15,15.788549612849684,0.0
-0.6,-9.599999999999998,1.8225036628030615e-15,15.72160282321907,0.0
-0.5,-7.999999999999998,1.5248159628792594e-15,15.719872557164317,0.0
-0.4,-6.400000000000001,7.624079814396297e-16,15.923992539820242,0.0
-0.3,-4.8,6.112863118905001e-16,15.894996566331399,0.0
-0.2,-3.2000000000000006,4.075242079270001e-16,15.894996566331399,0.0
-0.1,-1.6000000000000003,2.970317565509089e-16,15.731317099138234,0.0
0.0,0.0,0.0,inf,0.0
0.1,1.6000000000000003,2.7901275176380445e-16,15.75849593029953,1.0
0.2,3.2000000000000006,4.322446963842875e-16,15.869420305107708,1.0
0.3,4.8,4.556259157007654e-16,16.022632818883054,0.0
0.4,6.400000000000001,9.112518314015307e-16,15.84654155982737,1.0
0.5,8.0,1.2887046987053658e-15,15.792936575003436,0.0
0.6,9.599999999999998,1.8225036628030615e-15,15.72160282321907,1.0
0.7,11.199999999999998,1.8225036628030615e-15,15.788549612849684,1.0
0.8,12.800000000000002,3.103611902718939e-15,15.615342560877894,1.0
0.9,14.399999999999997,3.951093788354525e-15,15.561645153306893,2.0
1.0,16.0,1.72897878553715e-15,15.966330318115764,0.0
1.1,17.600000000000005,6.571130405957372e-15,15.427872581840234,1.0
1.2,19.199999999999996,3.049631925758519e-15,15.799053803211942,1.0
1.3,20.800000000000004,3.4579575710743e-15,15.77924367475862,1.0
1.4,22.399999999999995,4.235115800662965e-15,15.72338272860218,1.0
1.5,24.0,1.1526525236914334e-15,16.31851283622713,0.0
1.6,25.600000000000005,2.703209781361274e-15,15.976360215080248,1.0
1.7,27.2,8.150484158540002e-16,16.52338549638171,0.0
1.8,28.8,1.1526525236914334e-15,16.397694082274754,0.0
1.9,30.399999999999995,3.3605307085583907e-15,15.956465715267129,1.0
2.0,32.0,2.82341053377531e-15,16.054375947643607,0.0
2.1,33.60000000000001,7.470042121409604e-15,15.653016226706415,1.0
2.2,35.20000000000001,7.290014651212246e-15,15.68381426232967,1.0
2.3,36.79999999999999,6.5203873268320016e-15,15.751574424029085,1.0
2.4,38.39999999999999,7.985810938024206e-15,15.682012200195258,1.0
2.5,40.0,3.645007325606123e-15,16.040361585843485,0.0
2.6,41.60000000000001,7.105427357601002e-15,15.767503126833859,1.0
2.7,43.20000000000001,6.721061417116781e-15,15.808045882809306,1.0
2.8,44.79999999999999,6.099263851517038e-15,15.866000592842555,1.0
2.9,46.39999999999999,8.77834009033538e-15,15.723105578288934,1.0
3.0,48.0,4.312830829653677e-15,16.04647881405199,0.0
3.1,49.60000000000001,6.5203873268320016e-15,15.881208281845765,1.0
3.2,51.20000000000001,6.5203873268320016e-15,15.894996566331399,1.0
3.3,52.79999999999999,6.5203873268320016e-15,15.90836052788938,1.0
3.4,54.4,4.890290495124001e-15,16.046264241662048,0.0
3.5,56.0,3.645007325606123e-15,16.186489621521723,0.0
3.6,57.6,3.992905469012103e-15,16.159133454914922,0.0
3.7,59.20000000000001,6.099263851517038e-15,15.98704428556733,1.0
3.8,60.79999999999999,6.9159151421486e-15,15.944053923404612,1.0
3.9,62.40000000000002,2.1502454009938868e-14,15.462696562224655,3.0
4.0,64.0,7.105427357601002e-15,15.954589770191003,0.0
4.1,65.59999999999998,1.529166373896289e-14,15.632449099984106,1.0
4.2,67.2,9.780580990248002e-15,15.837004619353712,0.0
4.3,68.79999999999998,1.4210854715202004e-14,15.684968238778646,1.0
4.4,70.40000000000002,1.6623791107849736e-14,15.626842586176252,1.0
4.5,72.0,7.985810938024206e-15,15.955013472258996,0.0
4.6,73.59999999999998,5.64682106755062e-15,16.11507378799722,1.0
4.7,75.20000000000002,1.597162187604841e-14,15.672868820755388,1.0
4.8,76.79999999999998,1.129364213510124e-14,15.832527198027249,1.0
4.9,78.40000000000002,2.3509590842778356e-14,15.523070991886588,1.0
5.0,80.0,5.64682106755062e-15,16.151285960651663,0.0
5.1,81.59999999999997,1.6623791107849736e-14,15.690960085788001,2.0
5.2,83.20000000000002,1.4210854715202004e-14,15.767503126833859,1.0
5.3,84.79999999999998,9.221220189531467e-15,15.963607459780292,1.0
5.4,86.40000000000002,1.7251323318614707e-14,15.699691327827333,1.0
5.5,88.0,9.221220189531467e-15,15.979694279673746,0.0
5.6,89.59999999999998,7.290014651212246e-15,16.089579608513667,1.0
5.7,91.20000000000002,1.4580029302424492e-14,15.796236441515974,1.0
5.8,92.79999999999998,1.3442122834233563e-14,15.839080116549274,1.0
5.9,94.40000000000002,1.38318302842972e-14,15.834092342765965,1.0
6.0,96.0,6.5203873268320016e-15,16.167997838395138,0.0
6.1,97.59999999999998,1.262667576382112e-14,15.8881607891584,1.0
6.2,99.20000000000002,1.4580029302424492e-14,15.832753275341737,1.0
6.3,100.79999999999998,1.38318302842972e-14,15.862580880577402,1.0
6.4,102.40000000000002,1.3040774653664003e-14,15.894996566331399,1.0
6.5,104.0,5.64682106755062e-15,16.2652293129585,0.0
6.6,105.59999999999998,1.262667576382112e-14,15.922374889689502,1.0
6.7,107.2,1.3040774653664003e-14,15.914891395048338,0.0
6.8,108.8,6.5203873268320016e-15,16.22235550071773,0.0
6.9,110.40000000000002,1.3442122834233563e-14,15.914501213723593,1.0
7.0,112.0,6.5203873268320016e-15,16.23494462802575,0.0
7.1,113.59999999999998,1.262667576382112e-14,15.95408930286671,1.0
7.2,115.19999999999997,2.6081549307328006e-14,15.645119093114799,2.0
7.3,116.8,5.64682106755062e-15,16.3156388164361,0.0
7.4,118.40000000000002,1.38318302842972e-14,15.932472050854798,1.0
7.5,120.0,6.5203873268320016e-15,16.264907851403194,0.0
7.6,121.59999999999998,1.262667576382112e-14,15.983644546428424,1.0
7.7,123.19999999999996,4.175085012988797e-14,15.469945384824108,3.0
7.8,124.80000000000003,3.1776437161565096e-14,15.59410938372153,2.0
7.9,126.40000000000002,1.3040774653664003e-14,15.986443683637953,1.0
8.0,128.0,1.8728386739339534e-14,15.834709600728473,0.0
8.1,129.59999999999997,3.2601936634160006e-14,15.599361602554124,1.0
8.2,131.19999999999996,2.842170943040401e-14,15.664283639918795,1.0
8.3,132.80000000000004,3.194324375209682e-14,15.618819059531765,1.0
8.4,134.40000000000003,4.9227844771419234e-14,15.436188446237129,1.0
8.5,136.0,1.4580029302424492e-14,15.969780511557776,0.0
8.6,137.6,1.7251323318614707e-14,15.901796019247932,0.0
8.7,139.19999999999996,2.439705540606815e-14,15.756301822790993,1.0
8.8,140.80000000000004,3.511336036134152e-14,15.603130261212184,1.0
8.9,142.4,2.6081549307328006e-14,15.737176603328443,0.0
9.0,144.0,1.597162187604841e-14,15.955013472258996,0.0
9.1,145.59999999999997,3.511336036134152e-14,15.61768898138311,1.0
9.2,147.19999999999996,2.842170943040401e-14,15.714257614880633,1.0
9.3,148.80000000000004,3.194324375209682e-14,15.668223915709625,1.0
9.4,150.40000000000003,4.071980580484813e-14,15.567442138097942,1.0
9.5,152.0,1.7251323318614707e-14,15.945021173293213,0.0
9.6,153.6,1.7251323318614707e-14,15.949568801043933,0.0
9.7,155.19999999999996,2.6884245668467125e-14,15.761393861588601,1.0
9.8,156.80000000000004,2.9880168485638414e-14,15.719963016337028,1.0
9.9,158.40000000000003,3.511336036134152e-14,15.654282783659564,1.0
10.0,160.0,1.8442440379062935e-14,15.93830159451552,0.0
