x,mean,std_deviation,significant_digits
-10.0,-160.0,1.1007680729470101e-14,15.954589770191001
-9.9,-158.4,1.9065862296939057e-14,15.919498725244956
-9.8,-156.80000000000004,3.538474288117394e-14,15.646530014142428
-9.7,-155.19999999999996,3.047888780759993e-14,15.706892601624517
-9.6,-153.6,1.4210854715202004e-14,15.954589770191001
-9.5,-152.0,2.2015361458940203e-14,15.839117767632105
-9.4,-150.40000000000003,3.240573463185507e-14,15.666625964981359
-9.3,-148.80000000000004,4.448701202619113e-14,15.524369693906747
-9.2,-147.19999999999996,3.047888780759993e-14,15.683908694703828
-9.1,-145.59999999999997,3.3023042188410304e-14,15.644344295608668
-9.0,-144.0,1.797546735911271e-14,15.903682301310422
-8.9,-142.4,1.6814510056234485e-14,15.927825772004853
-8.8,-140.80000000000004,2.6963201038669063e-14,15.717831204965584
-8.7,-139.19999999999996,3.3023042188410304e-14,15.624822155906195
-8.6,-137.59999999999997,2.9808940330728763e-14,15.664271896199534
-8.5,-136.0,1.556721137788958e-14,15.94132808588954
-8.4,-134.4,2.1078103847843474e-14,15.804567728849838
-8.3,-132.80000000000004,2.912358572177595e-14,15.658953230376184
-8.2,-131.19999999999996,3.865770426254881e-14,15.530697775717288
-8.1,-129.59999999999997,3.047888780759993e-14,15.628605886236922
-8.0,-128.0,1.0539051923921737e-14,15.954589770191001
-7.9,-126.40000000000002,1.5239443903799964e-14,15.918777954312695
-7.8,-124.80000000000003,3.1934924115609294e-14,15.59194869683021
-7.7,-123.19999999999997,3.0312789089779163e-14,15.608984810042985
-7.6,-121.59999999999998,2.2914314707516468e-14,15.724826701494441
-7.5,-120.0,8.987733679556355e-15,15.954589770191001
-7.4,-118.40000000000002,1.797546735911271e-14,15.818671511602073
-7.3,-116.8,7.78360568894479e-15,15.954589770191001
-7.2,-115.2,7.105427357601002e-15,15.954589770191001
-7.1,-113.59999999999998,1.769237144058697e-14,15.807592282832989
-7.0,-112.0,8.987733679556355e-15,15.954589770191001
-6.9,-110.40000000000002,1.5888218580782548e-14,15.841893867432287
-6.8,-108.8,7.78360568894479e-15,15.954589770191001
-6.7,-107.2,1.0539051923921737e-14,15.954589770191001
-6.6,-105.59999999999998,1.797546735911271e-14,15.768983727412966
-6.5,-104.0,6.355287432313019e-15,15.954589770191001
-6.4,-102.40000000000002,1.5888218580782548e-14,15.809224750678919
-6.3,-100.79999999999998,1.3101760682293513e-14,15.886130869795496
-6.2,-99.20000000000002,1.556721137788958e-14,15.804300849673501
-6.1,-97.59999999999998,1.6202867315927535e-14,15.779857942056408
-6.0,-96.0,7.78360568894479e-15,15.954589770191001
-5.9,-94.40000000000002,1.852868764786606e-14,15.707127334152068
-5.8,-92.79999999999998,1.6202867315927535e-14,15.75795610060858
-5.7,-91.20000000000002,1.556721137788958e-14,15.767784015847738
-5.6,-89.59999999999998,1.711213510985814e-14,15.719003809087774
-5.5,-88.0,8.987733679556355e-15,15.954589770191001
-5.4,-86.40000000000002,1.6202867315927535e-14,15.72692186686861
-5.3,-84.79999999999998,1.5239443903799964e-14,15.745426732623043
-5.2,-83.2,1.1457157353758234e-14,15.86104644851243
-5.1,-81.59999999999998,1.7404671430534633e-14,15.671024329769155
-5.0,-80.0,7.105427357601002e-15,15.954589770191001
-4.9,-78.40000000000002,1.769237144058697e-14,15.646530014142428
-4.8,-76.8,1.0048591735576161e-14,15.883256018406637
-4.7,-75.2,7.105427357601002e-15,15.954589770191001
-4.6,-73.59999999999998,1.4904470165364382e-14,15.69356127230152
-4.5,-72.0,7.78360568894479e-15,15.954589770191001
-4.4,-70.40000000000002,1.5239443903799964e-14,15.664603539508441
-4.3,-68.79999999999998,1.3851027837303268e-14,15.696106436134222
-4.2,-67.2,6.355287432313019e-15,15.954589770191001
-4.1,-65.59999999999998,1.9065862296939057e-14,15.536647387367141
-4.0,-64.0,7.78360568894479e-15,15.91499914716719
-3.9,-62.40000000000001,1.4904470165364382e-14,15.621868047646446
-3.8,-60.79999999999999,9.26434382393303e-15,15.817088914790714
-3.7,-59.20000000000001,7.78360568894479e-15,15.881140879906223
-3.6,-57.59999999999999,1.3481600519334531e-14,15.630681029246684
-3.5,-56.0,4.4938668397781774e-15,15.954589770191001
-3.4,-54.4,4.203627514058621e-15,15.954589770191001
-3.3,-52.79999999999999,8.255760547102576e-15,15.805876834493425
-3.2,-51.20000000000001,9.532931148469528e-15,15.730043504631293
-3.1,-49.60000000000001,8.255760547102576e-15,15.77872458844981
-3.0,-48.0,3.891802844472395e-15,15.954589770191001
-2.9,-46.4,6.153480596427404e-15,15.877397145066148
-2.8,-44.79999999999999,8.407255028117242e-15,15.72662379236614
-2.7,-43.20000000000001,9.922189323510324e-15,15.638876237340769
-2.6,-41.60000000000001,8.101433657963767e-15,15.71053145068044
-2.5,-40.0,5.0242958677880805e-15,15.900984785367068
-2.4,-38.4,3.891802844472395e-15,15.954589770191001
-2.3,-36.79999999999999,8.846185720293485e-15,15.619091765795488
-2.2,-35.20000000000001,8.101433657963767e-15,15.637980783531829
-2.1,-33.6,3.891802844472395e-15,15.936188446237129
-2.0,-32.0,2.7519201823675253e-15,15.954589770191001
-1.9,-30.399999999999995,3.972054645195637e-15,15.883858368975822
-1.8,-28.799999999999994,8.21745054666705e-15,15.544655388619715
-1.7,-27.200000000000006,7.149698361352146e-15,15.580281184297961
-1.6,-25.600000000000005,3.640448215221994e-15,15.847085107647978
-1.5,-24.0,1.9459014222361975e-15,15.954589770191001
-1.4,-22.399999999999995,4.203627514058621e-15,15.72662379236614
-1.3,-20.800000000000004,4.278033777464535e-15,15.686819125716372
-1.2,-19.199999999999996,4.278033777464535e-15,15.652057019457159
-1.1,-17.600000000000005,3.552713678800501e-15,15.694952459685247
-1.0,-16.0,1.8630587706705477e-15,15.93389342761189
-0.9,-14.399999999999997,3.618714001778642e-15,15.599808231274281
-0.8,-12.800000000000002,2.1390168887322674e-15,15.77699575606546
-0.7,-11.199999999999998,1.7763568394002505e-15,15.79968781020526
-0.6,-9.599999999999998,1.9459014222361975e-15,15.693150397550834
-0.5,-8.0,8.881784197001252e-16,15.954589770191001
-0.4,-6.400000000000001,9.101120538054985e-16,15.847085107647978
-0.3,-4.8,5.958081967793455e-16,15.906134763686975
-0.2,-3.2000000000000006,5.254534392573277e-16,15.784615739343828
-0.1,-1.6000000000000003,2.895107444979072e-16,15.74245529649381
0.0,0.0,0.0,15.954589770191001
0.1,1.6000000000000003,2.7194799110210365e-16,15.769634127655106
0.2,3.2000000000000006,5.438959822042073e-16,15.769634127655106
0.3,4.8,4.440892098500626e-16,15.954589770191001
0.4,6.400000000000001,1.1580429779916288e-15,15.74245529649381
0.5,8.0,9.315293853352739e-16,15.93389342761189
0.6,9.599999999999998,1.7763568394002505e-15,15.732741020574647
0.7,11.199999999999998,2.1018137570293106e-15,15.72662379236614
0.8,12.800000000000002,2.383232787117382e-15,15.730043504631293
0.9,14.399999999999997,3.8510498592143704e-15,15.572783350662469
1.0,16.0,1.6852000649168164e-15,15.954589770191001
1.1,17.600000000000005,4.699798436761765e-15,15.5734334353421
1.2,19.199999999999996,3.552713678800501e-15,15.732741020574647
1.3,20.8,1.7763568394002505e-15,15.954589770191001
1.4,22.399999999999995,5.503840364735051e-15,15.609582189349457
1.5,24.0,2.5121479338940403e-15,15.954589770191001
1.6,25.600000000000005,2.6347629809804343e-15,15.954589770191001
1.7,27.200000000000006,6.646518689688359e-15,15.611974673730158
1.8,28.799999999999994,6.879800455918813e-15,15.621816645766469
1.9,30.399999999999995,3.809860975949991e-15,15.901964455303045
2.0,32.0,3.370400129833633e-15,15.954589770191001
2.1,33.60000000000001,7.280896430443988e-15,15.66415442406199
2.2,35.20000000000001,7.105427357601002e-15,15.694952459685247
2.3,36.79999999999999,7.944109290391274e-15,15.665802608376605
2.4,38.39999999999999,7.78360568894479e-15,15.693150397550834
2.5,40.0,3.552713678800501e-15,15.954589770191001
2.6,41.60000000000001,7.452235082682191e-15,15.746806784254746
2.7,43.20000000000001,7.619721951899982e-15,15.753544622845222
2.8,44.79999999999999,8.987733679556355e-15,15.697627818877297
2.9,46.39999999999999,8.55606755492907e-15,15.73424377564451
3.0,48.0,4.203627514058621e-15,15.954589770191001
3.1,49.60000000000001,7.452235082682191e-15,15.8231951301182
3.2,51.20000000000001,8.846185720293485e-15,15.762513908097802
3.3,52.79999999999999,9.26434382393303e-15,15.755819258051792
3.4,54.4,5.503840364735051e-15,15.954589770191001
3.5,56.0,3.552713678800501e-15,15.954589770191001
3.6,57.6,4.766465574234764e-15,15.954589770191001
3.7,59.20000000000001,8.987733679556355e-15,15.818671511602073
3.8,60.79999999999999,7.78360568894479e-15,15.892722752456038
3.9,62.40000000000002,2.0776541755954903e-14,15.477611328525454
4.0,64.0,7.452235082682191e-15,15.93389342761189
4.1,65.59999999999998,1.4904470165364382e-14,15.643587297339682
4.2,67.2,9.532931148469528e-15,15.848142816709288
