error
0
4.44533743593656e-18
5.00100461542863e-18
5.334404923123871e-18
5.5566717949207e-18
5.71543384620415e-18
5.834505384666735e-18
5.927116581248747e-18
6.001205538514357e-18
6.061823776277127e-18
6.112338974412771e-18
6.155082603604467e-18
6.191720000054495e-18
6.223472410311184e-18
6.251255769285788e-18
6.275770497792791e-18
6.297561367576794e-18
6.31705846159406e-18
6.334605846209599e-18
6.350482051337943e-18
6.364914965090983e-18
6.3780928428655e-18
6.390172564158806e-18
6.401285907748646e-18
6.411544378754655e-18
6.421042963019475e-18
6.429863076979668e-18
6.438074907218466e-18
6.445739282108012e-18
6.452909181198234e-18
6.459630961595314e-18
6.465945361362269e-18
6.471888325848817e-18
6.477491692364704e-18
6.482783760740818e-18
6.487789771366872e-18
6.492532307749451e-18
6.497031637138051e-18
6.501306000057219e-18
6.505371857468136e-18
6.509244102621393e-18
6.512936243348915e-18
6.516460559497912e-18
6.519828239373622e-18
6.52304949838517e-18
6.526133682545164e-18
6.529089359031824e-18
6.531924395661886e-18
6.534646030826743e-18
6.537260935200825e-18
6.539775266329747e-18
6.542194717038712e-18
6.544524558462158e-18
6.546769678379298e-18
6.548934615442255e-18
6.551023589801246e-18
6.553040530561653e-18
6.554989100448827e-18
6.556872718006427e-18
6.558694577611319e-18
6.560457667551537e-18
6.562164786382542e-18
6.563818557750078e-18
6.565421443844766e-18
6.566975757633554e-18
6.568483673995815e-18
6.569947239876829e-18
6.571368383558394e-18
6.572748923134773e-18
6.574090574272378e-18
6.575394957322829e-18
6.57666360385135e-18
6.577897962635857e-18
6.57909940518611e-18
6.580269230827146e-18
6.581408671386596e-18
6.582518895521446e-18
6.583601012716171e-18
6.58465607698103e-18
6.585685090276386e-18
6.586689005686489e-18
6.587668730363819e-18
6.588625128263116e-18
6.589559022682431e-18
6.590471198626877e-18
6.591362405009382e-18
6.592233356701377e-18
6.593084736445236e-18
6.593917196639231e-18
6.594731361004788e-18
6.595527826145006e-18
6.59630716300264e-18
6.597069918225002e-18
6.597816615442684e-18
6.598547756468332e-18
6.599263822421286e-18
6.599965274783362e-18
6.600652556390651e-18
6.601326092365792e-18
6.601986290994892e-18
4.44533743593656e-18
6.668006153904841e-18
8.00160738468581e-18
8.89067487187312e-18
9.525723077006913e-18
1.000200923085726e-17
1.037245401718531e-17
1.066880984624775e-17
1.091128279729883e-17
1.11133435898414e-17
1.128431810660819e-17
1.14308676924083e-17
1.155787733343506e-17
1.166901076933347e-17
1.176706968336149e-17
1.18542331624975e-17
1.193222153856656e-17
1.200241107702872e-17
1.20659158975421e-17
1.212364755255426e-17
1.217635906365232e-17
1.222467794882555e-17
1.226913132318491e-17
1.231016520720894e-17
1.234815954426823e-17
1.238344000010899e-17
1.241628732106419e-17
1.244694482062237e-17
1.247562441698326e-17
1.250251153857158e-17
1.25277691376394e-17
1.255154099558559e-17
1.257395446164913e-17
1.259512273515359e-17
1.261514677765781e-17
1.263411692318812e-17
1.265211424074252e-17
1.26692116924192e-17
1.268547512206287e-17
1.270096410267589e-17
1.271573266558598e-17
1.272982993018197e-17
1.274330064968481e-17
1.2756185685731e-17
1.276852242237097e-17
1.278034512831762e-17
1.279168527483786e-17
1.28025718154973e-17
1.281303143299362e-17
1.282308875750931e-17
1.283276656034517e-17
1.284208592603895e-17
1.285106640570751e-17
1.285972615395934e-17
1.286808205139531e-17
1.287614981443694e-17
1.288394409398563e-17
1.289147856421603e-17
1.28987660026356e-17
1.290581836239647e-17
1.291264683772049e-17
1.291926192319063e-17
1.292567346756939e-17
1.293189072272454e-17
1.293792238817357e-17
1.294377665169764e-17
1.29494612264239e-17
1.295498338472941e-17
1.296034998927983e-17
1.296556752148164e-17
1.297064210759572e-17
1.297557954273375e-17
1.298038531293476e-17
1.298506461549891e-17
1.298962237773671e-17
1.299406327427611e-17
1.299839174305501e-17
1.300261200011444e-17
1.300672805329587e-17
1.301074371493628e-17
1.30146626136456e-17
1.301848820524279e-17
1.302222378292004e-17
1.302587248669783e-17
1.302943731222785e-17
1.303292111899583e-17
1.303632663797126e-17
1.303965647874725e-17
1.304291313620947e-17
1.304609899677034e-17
