x,mean,std_deviation,significant_digits
1e-38,3.1999999900000002e-37,1.1789826125144126e-44,7.224719895935547
1.1e-38,3.5200000099999994e-37,9.949874373891266e-45,7.224719895935547
1.2e-38,3.8400000149999994e-37,2.3296995523536364e-44,7.217031309831259
1.3e-38,4.16000001e-37,2.643860812191394e-44,7.1968547439767745
1.4e-38,4.47999995e-37,2.974894956474586e-44,7.1778063737517
1.5e-38,4.80000005e-37,1.7175564033235937e-44,7.224719895935547
1.6e-38,5.119999994999999e-37,2.8013389657113917e-44,7.224719895935547
1.7e-38,5.439999995e-37,2.1324868115882635e-44,7.224719895935547
1.8e-38,5.760000085e-37,2.1971572526153582e-44,7.224719895935547
1.9e-38,6.080000045e-37,2.3764469266615226e-44,7.224719895935547
2e-38,6.3999999599999995e-37,2.477902339012862e-44,7.224719895935547
2.1e-38,6.72000004e-37,2.4166091950988877e-44,7.224719895935547
2.2e-38,7.04000004e-37,1.772004515474535e-44,7.224719895935547
2.3e-38,7.35999999e-37,2.5079872405516854e-44,7.224719895935547
2.4e-38,7.680000149999998e-37,5.608029956166111e-44,7.136550903697361
2.5e-38,7.999999960000002e-37,3.5411862427930156e-44,7.224719895935547
2.6e-38,8.320000230000002e-37,4.517742796223886e-44,7.224719895935547
2.7e-38,8.64000008e-37,3.9698866455814733e-44,7.224719895935547
2.8e-38,8.959999950000001e-37,4.499999998078044e-44,7.224719895935547
2.9e-38,9.279999895e-37,3.968311981083509e-44,7.224719895935547
3e-38,9.60000007e-37,4.723346269832294e-44,7.224719895935547
3.1e-38,9.91999988e-37,4.2965102125608577e-44,7.224719895935547
3.2e-38,1.0239999999999998e-36,7.07106781008495e-44,7.160814954581159
3.3e-38,1.0560000050000002e-36,3.8405728720429514e-44,7.224719895935547
3.4e-38,1.0880000050000001e-36,4.974937183650805e-44,7.224719895935547
3.5e-38,1.1200000199999999e-36,5.099019510015577e-44,7.224719895935547
3.6e-38,1.152000005e-36,5.894913064715095e-44,7.224719895935547
3.7e-38,1.18399999e-36,5.385164810276397e-44,7.224719895935547
3.8e-38,1.2160000000000002e-36,3.162277662013362e-44,7.224719895935547
3.9e-38,1.2479999900000001e-36,6.2449979960234105e-44,7.224719895935547
