error
3.511682663343056e-15
3.20829941838629e-15
2.924765731449577e-15
2.660160998489049e-15
2.413588090810222e-15
2.184173766131791e-15
1.97106928531627e-15
1.773451259103615e-15
1.590522732307787e-15
1.421514489293648e-15
1.265686534990055e-15
1.122329671960773e-15
9.907670587092874e-16
8.703556006221377e-16
7.604869962953422e-16
6.605882420247322e-16
5.701213893165089e-16
4.885823572475137e-16
4.154986255627548e-16
3.504256769091404e-16
2.929421179707089e-16
2.42643488735029e-16
1.991348645039721e-16
1.620224626354718e-16
1.309045793572128e-16
1.053622930264708e-16
8.495046839638984e-17
6.918966955942419e-17
5.755962444445707e-17
4.949486931025154e-17
4.438312909489854e-17
4.156685568694925e-17
4.034815537758996e-17
3.999710125233199e-17
3.976316599535458e-17
3.888925094941695e-17
3.662755590642304e-17
3.225635672835844e-17
2.5096654489042e-17
1.452764172532075e-17
1.895380980539286e-17
4.27128930449212e-17
7.156527937042784e-17
1.057093992856785e-16
1.45259518704245e-16
1.902547296292418e-16
2.406708961565228e-16
2.964348114697463e-16
3.574397409921975e-16
4.235615112680706e-16
4.946743494817979e-16
5.706657754254889e-16
6.514499826162751e-16
7.369793021258001e-16
8.272535051441151e-16
9.223268536908297e-16
1.02231294185366e-15
1.12738747535669e-15
1.237789212380004e-15
1.353819334417485e-15
1.475839536400705e-15
1.604269125727643e-15
1.73958140601504e-15
1.882299598631907e-15
2.032992527569033e-15
2.192270263834341e-15
2.360779895959164e-15
2.53920156399817e-15
2.72824486565069e-15
2.928645714668694e-15
3.141163703522196e-15
3.366579994681428e-15
3.605695738567073e-15
3.859330992267277e-15
4.128324092727695e-15
4.413531422413837e-15
4.715827495239158e-15
5.036105286182155e-15
5.375276729255389e-15
5.734273314575531e-15
