x,mean,std_dev,significant_digits,ulp_error
-0.39,-6.239999999999999,1.0782077074134192e-15,15.762482157686788,0.0
-0.38,-6.08,5.763262618457167e-16,16.02323516945224,0.0
-0.37,-5.92,5.391038537067096e-16,16.040649270391267,0.0
-0.36,-5.760000000000001,9.982263672530257e-16,15.761193446242883,0.0
-0.35,-5.599999999999999,8.150484158540002e-16,15.837004619353712,0.0
-0.34,-5.4399999999999995,9.112518314015307e-16,15.775960485541663,0.0
-0.33,-5.28,4.991131836265129e-16,16.024434881017466,0.0
-0.32,-5.120000000000002,1.8896120159970326e-15,15.432897319029522,0.0
-0.31,-4.959999999999999,1.1526525236914334e-15,15.633783271005719,0.0
-0.3,-4.799999999999999,8.401326771395977e-16,15.756893360361925,0.0
-0.29,-4.64,4.556259157007654e-16,16.007909562062345,0.0
-0.28,-4.480000000000001,9.112518314015307e-16,15.691639599841627,0.0
-0.27,-4.32,4.075242079270001e-16,16.025330334826407,0.0
-0.26,-4.159999999999999,9.557289836851807e-16,15.638758573891113,0.0
-0.25,-4.0,5.763262618457167e-16,15.841391581507464,0.0
-0.24,-3.8400000000000007,9.112518314015307e-16,15.624692810211014,0.0
-0.23,-3.680000000000001,8.022122055169063e-16,15.661558553263847,0.0
-0.22,-3.5199999999999996,4.668776325881002e-16,15.877339595450627,0.0
-0.21,-3.3600000000000003,4.668776325881002e-16,15.85713620936234,0.0
-0.2,-3.2000000000000006,4.2006633856979884e-16,15.881832096970225,0.0
-0.19,-3.04,2.695519268533548e-16,16.052231142941082,0.0
-0.18,-2.8800000000000003,5.391038537067096e-16,15.727720051427577,0.0
-0.17,-2.72,1.7646315836095689e-16,16.187914856013823,0.0
-0.16,-2.560000000000001,8.213913007446715e-16,15.493689866329877,0.0
-0.15,-2.4,2.4955659181325643e-16,15.98304219585924,0.0
-0.14,-2.2400000000000007,4.440892098500626e-16,15.702777797197204,0.0
-0.13,-2.0799999999999996,5.486462556459613e-16,15.578770915352738,0.0
-0.12,-1.9200000000000004,4.69648444050756e-16,15.61152834084984,0.0
-0.11,-1.7599999999999998,3.1401849173675503e-16,15.748557444509181,0.0
-0.1,-1.6000000000000003,2.1003316928489942e-16,15.881832096970225,0.0
-0.09,-1.44,2.8816313092285836e-16,15.698724077938733,0.0
-0.08,-1.2800000000000002,2.926310428021802e-16,15.64088957471236,0.0
-0.07,-1.1200000000000003,3.098591227709771e-16,15.55805373564012,0.0
-0.06,-0.9600000000000002,2.416321310072561e-16,15.599116548987324,0.0
-0.05,-0.8000000000000002,1.7085971838778703e-16,15.670450300771689,0.0
-0.04,-0.6400000000000001,1.2215109018058463e-16,15.719282626642508,0.0
-0.03,-0.4800000000000001,1.2735131497718752e-16,15.576237803706986,0.0
-0.02,-0.32000000000000006,6.107554509029232e-17,15.719282626642508,0.0
-0.01,-0.16000000000000003,4.027202183454268e-17,15.599116548987324,0.0
0.0,0.0,0.0,inf,0.0
0.01,0.16000000000000006,6.303568488937526e-17,15.404533506805057,2.0
0.02,0.32,4.027202183454268e-17,15.900146544651305,0.0
0.03,0.4800000000000001,1.2735131497718752e-16,15.576237803706986,2.0
0.04,0.64,8.823157918047844e-17,15.860555921627492,0.0
0.05,0.8000000000000002,1.6506616999368355e-16,15.68543191246041,1.0
0.06,0.9600000000000002,2.6099253091029077e-16,15.565643154172017,2.0
0.07,1.1200000000000003,2.695519268533548e-16,15.618575582002508,1.0
0.08,1.2800000000000005,4.584647339178751e-16,15.44590403521198,2.0
0.09,1.4400000000000002,4.668776325881002e-16,15.489159424067745,1.0
0.1,1.6000000000000003,2.4430218036116926e-16,15.816192639650565,1.0
