x,mean,std_deviation,significant_digits
-1.0,-16.0,1.7313784796629085e-15,15.954589770191001
-0.99,-15.839999999999995,5.2394999285896745e-15,15.480465338479243
-0.98,-15.680000000000001,2.1018137570293106e-15,15.872751828044379
-0.97,-15.519999999999996,3.7261175413410954e-15,15.619635166214154
-0.96,-15.360000000000003,3.830510780184651e-15,15.603134526785595
-0.95,-15.199999999999998,2.025358414490942e-15,15.875341699326432
-0.94,-15.040000000000001,1.8630587706705477e-15,15.90702128121159
-0.93,-14.879999999999999,1.9860273225978185e-15,15.87461771224091
-0.92,-14.720000000000002,2.2469334198890887e-15,15.816317606208596
-0.91,-14.560000000000002,1.6852000649168164e-15,15.936509907792434
-0.9,-14.4,1.0509068785146553e-15,15.954589770191001
-0.89,-14.24,8.881784197001252e-16,15.954589770191001
-0.88,-14.079999999999998,1.6852000649168164e-15,15.92195118762151
-0.87,-13.919999999999998,1.820224107610997e-15,15.883514373274652
-0.86,-13.759999999999996,3.3232593448441795e-15,15.617054199259433
-0.85,-13.6,7.944109290391273e-16,15.954589770191001
-0.84,-13.440000000000001,1.7763568394002505e-15,15.878869056252885
-0.83,-13.279999999999998,2.6046504151038584e-15,15.707448632609275
-0.82,-13.12,8.881784197001252e-16,15.954589770191001
-0.81,-12.960000000000003,1.9459014222361975e-15,15.82348416604584
-0.8,-12.800000000000002,2.1018137570293106e-15,15.784615739343828
-0.79,-12.639999999999997,3.370400129833633e-15,15.5740656110978
-0.78,-12.479999999999999,2.1390168887322674e-15,15.766000371763996
-0.77,-12.319999999999999,2.3498992183808826e-15,15.719561471020338
-0.76,-12.16,1.191616393558691e-15,15.954589770191001
-0.75,-12.0,1.191616393558691e-15,15.954589770191001
-0.74,-11.84,1.191616393558691e-15,15.954589770191001
-0.73,-11.680000000000001,2.2115464300733712e-15,15.722746781226313
-0.72,-11.520000000000001,1.6852000649168164e-15,15.83480101190261
-0.71,-11.36,1.2560739669470201e-15,15.954589770191001
-0.7,-11.199999999999998,2.175583928816829e-15,15.71164218067742
-0.69,-11.039999999999997,2.025358414490942e-15,15.73646718477484
-0.68,-10.879999999999999,2.063940136775644e-15,15.721931798649736
-0.67,-10.72,8.881784197001252e-16,15.954589770191001
-0.66,-10.560000000000002,2.1018137570293106e-15,15.701069687893753
-0.65,-10.400000000000002,1.9459014222361975e-15,15.727912503810046
-0.64,-10.240000000000004,3.4168906036440464e-15,15.476668882141393
-0.63,-10.080000000000002,1.820224107610997e-15,15.743335670109616
-0.62,-9.919999999999996,3.830510780184651e-15,15.413254983244281
-0.61,-9.759999999999998,2.2817716744798718e-15,15.631177633094817
-0.6,-9.599999999999998,2.383232787117382e-15,15.605104768022994
-0.59,-9.44,8.881784197001252e-16,15.954589770191001
-0.58,-9.279999999999998,2.063940136775644e-15,15.652850879506438
-0.57,-9.120000000000001,1.820224107610997e-15,15.699869976328525
-0.56,-8.960000000000003,1.538370149106851e-15,15.765247165501354
-0.55,-8.800000000000002,2.1018137570293106e-15,15.621888441846128
-0.54,-8.639999999999997,3.2512668500080947e-15,15.42446112649555
-0.53,-8.479999999999999,1.820224107610997e-15,15.668270990256824
-0.52,-8.319999999999999,2.025358414490942e-15,15.613621437672384
-0.51,-8.16,1.0509068785146553e-15,15.890125924113802
-0.5,-8.0,1.0877919644084146e-15,15.866544140663162
-0.49,-7.840000000000001,1.012679207245471e-15,15.88884416973008
-0.48,-7.6800000000000015,1.8945493181111977e-15,15.607855304902015
-0.47,-7.5200000000000005,9.524652439874978e-16,15.897368703613896
-0.46,-7.360000000000001,1.2080532582046504e-15,15.784791733335052
-0.45,-7.199999999999998,1.9459014222361975e-15,15.568211660942534
-0.44,-7.039999999999999,8.656892398314543e-16,15.910210639696748
-0.43,-6.879999999999998,1.7199501139797033e-15,15.602072587570712
-0.42,-6.720000000000001,1.0877919644084146e-15,15.790823426725044
-0.41,-6.56,3.4399002279594067e-16,15.954589770191001
-0.4,-6.400000000000001,1.031970068387822e-15,15.792512872935443
-0.39,-6.239999999999999,1.0509068785146553e-15,15.773620355042365
-0.38,-6.08,5.617333549722722e-16,15.954589770191001
-0.37,-5.92,5.254534392573277e-16,15.954589770191001
-0.36,-5.760000000000001,9.729507111180987e-16,15.77233164359846
-0.35,-5.599999999999999,7.944109290391273e-16,15.848142816709288
-0.34,-5.44,5.617333549722722e-16,15.954589770191001
-0.33,-5.28,4.864753555590494e-16,15.954589770191001
-0.32,-5.120000000000002,1.841765971140294e-15,15.444035516385098
-0.31,-4.959999999999999,1.1234667099445444e-15,15.644921468361295
-0.3,-4.799999999999999,8.188600426433446e-16,15.768031557717501
-0.29,-4.64,4.440892098500626e-16,15.954589770191001
-0.28,-4.480000000000001,8.881784197001252e-16,15.702777797197204
-0.27,-4.32,4.440892098500626e-16,15.954589770191001
-0.26,-4.159999999999999,9.315293853352739e-16,15.64989677124669
-0.25,-4.0,6.040266291023252e-16,15.821003905989496
-0.24,-3.8400000000000007,8.7136595140917915e-16,15.644130638476321
-0.23,-3.680000000000001,8.128167125020237e-16,15.655855194018136
-0.22,-3.5199999999999996,4.550560269027492e-16,15.888477792806203
-0.21,-3.3600000000000003,4.550560269027492e-16,15.868274406717916
-0.2,-3.2000000000000006,4.762326219937489e-16,15.82733083700614
-0.19,-3.04,2.6272671962866383e-16,15.954589770191001
-0.18,-2.8800000000000003,5.254534392573277e-16,15.738858248783153
-0.17,-2.7199999999999998,5.063396036227355e-16,15.730127006743821
-0.16,-2.560000000000001,8.599750569898517e-16,15.473754110311031
-0.15,-2.4,2.432376777795247e-16,15.954589770191001
-0.14,-2.2400000000000007,4.657646926676369e-16,15.68208145461809
-0.13,-2.0799999999999996,4.965068306494546e-16,15.622138107321774
-0.12,-1.9200000000000004,4.657646926676369e-16,15.615134664987478
-0.11,-1.7599999999999998,2.808666774861361e-16,15.79701245101321
-0.1,-1.6000000000000003,2.0471501066083614e-16,15.892970294325801
-0.09,-1.4400000000000002,3.21773202442742e-16,15.650812619255312
-0.08,-1.2800000000000002,2.8522145930998397e-16,15.652027772067937
-0.07,-1.1200000000000003,3.020133145511626e-16,15.569191932995697
-0.06,-0.9600000000000002,2.1065000811460205e-16,15.658709752846928
-0.05,-0.8000000000000002,1.2412670766236366e-16,15.809224750678919
-0.04,-0.6400000000000001,1.1905815549843722e-16,15.730420823998085
-0.03,-0.4800000000000001,1.1840933238194986e-16,15.607855304902015
-0.02,-0.32000000000000006,5.952907774921861e-17,15.730420823998085
-0.01,-0.16000000000000003,3.1646225226420967e-17,15.703798068021472
0.0,0.0,0.0,15.954589770191001
0.01,0.16000000000000006,5.4460371963073697e-17,15.46803937942064
0.02,0.32,3.925231146709438e-17,15.911284742006881
0.03,0.4800000000000001,1.1840933238194986e-16,15.607855304902015
0.04,0.64,8.599750569898517e-17,15.871694118983068
0.05,0.8000000000000002,1.2899625854847775e-16,15.792512872935443
0.06,0.9600000000000002,2.342018036142089e-16,15.612680997740107
0.07,1.1200000000000003,2.6272671962866383e-16,15.629713779358084
0.08,1.2800000000000005,4.468561475845091e-16,15.457042232567556
0.09,1.4400000000000002,3.255813018879823e-16,15.64570303666447
0.1,1.6000000000000003,2.3811631099687444e-16,15.82733083700614
0.11,1.7599999999999998,2.1065000811460205e-16,15.92195118762151
0.12,1.9200000000000004,4.468561475845091e-16,15.633133491623237
0.13,2.0799999999999996,5.528866075183428e-16,15.575427264740657
0.14,2.2400000000000007,5.15985034193911e-16,15.6376109129497
0.15,2.3999999999999995,5.063396036227355e-16,15.675769344421228
0.16,2.5600000000000005,4.864753555590494e-16,15.721179121151078
0.17,2.72,1.9860273225978183e-16,15.954589770191001
0.18,2.8800000000000003,5.874748045952207e-16,15.690403242279125
0.19,3.04,2.808666774861361e-16,15.954589770191001
0.2,3.2000000000000006,4.3284461991572713e-16,15.868817954538523
0.21,3.3599999999999994,4.864753555590494e-16,15.839278433229072
0.22,3.5200000000000005,5.15985034193911e-16,15.833905558093669
0.23,3.680000000000001,9.155133597044475e-16,15.604183132511404
0.24,3.8400000000000007,9.729507111180987e-16,15.596240384542778
0.25,4.0,4.440892098500626e-16,15.954589770191001
0.26,4.159999999999999,1.1749496091904413e-15,15.549074089482655
0.27,4.320000000000002,1.809357000889321e-15,15.377959481657927
0.28,4.480000000000001,1.1234667099445444e-15,15.600717805869241
0.29,4.639999999999999,1.012679207245471e-15,15.661046087600521
0.3,4.799999999999999,8.881784197001252e-16,15.732741020574647
0.31,4.959999999999999,1.0509068785146553e-15,15.673917441850138
0.32,5.12,6.280369834735101e-16,15.911284742006881
0.33,5.28,5.617333549722722e-16,15.954589770191001
0.34,5.4399999999999995,9.930136612989092e-16,15.738643676393211
0.35,5.599999999999999,1.1580429779916288e-15,15.684463349516124
0.36,5.760000000000001,8.881784197001252e-16,15.811922266622272
0.37,5.92,5.617333549722722e-16,15.954589770191001
0.38,6.08,6.586907452451086e-16,15.954589770191001
0.39,6.239999999999999,1.031970068387822e-15,15.78151748863398
0.4,6.400000000000001,1.0509068785146553e-15,15.784615739343828
0.41,6.56,6.280369834735101e-16,15.954589770191001
0.42,6.720000000000001,9.729507111180987e-16,15.839278433229072
0.43,6.88,4.440892098500626e-16,15.954589770191001
0.44,7.040000000000001,9.729507111180987e-16,15.85948181931736
0.45,7.199999999999998,1.809357000889321e-15,15.599808231274281
0.46,7.359999999999999,9.101120538054985e-16,15.90778294800159
0.47,7.5200000000000005,1.2080532582046504e-15,15.794131759589195
0.48,7.6800000000000015,1.7199501139797033e-15,15.649845369366712
0.49,7.840000000000001,8.881784197001252e-16,15.945815845883498
0.5,8.0,9.729507111180987e-16,15.91499914716719
0.51,8.16,1.3759600911837627e-15,15.773084321097118
0.52,8.319999999999999,1.9459014222361975e-15,15.63100249080199
0.53,8.479999999999999,1.9860273225978185e-15,15.630410633287765
0.54,8.639999999999997,3.5968484601974254e-15,15.380591601654103
0.55,8.800000000000002,1.7763568394002505e-15,15.694952459685247
0.56,8.960000000000003,2.2817716744798718e-15,15.59403582509025
0.57,9.120000000000001,1.8630587706705477e-15,15.689768283284382
0.58,9.28,1.191616393558691e-15,15.89141150686627
0.59,9.439999999999998,2.1390168887322674e-15,15.64475778071566
0.6,9.599999999999998,2.025358414490942e-15,15.675769344421228
0.61,9.759999999999998,2.063940136775644e-15,15.674752720954267
0.62,9.919999999999996,3.5968484601974254e-15,15.440589531329389
0.63,10.080000000000002,2.025358414490942e-15,15.696958643491167
0.64,10.240000000000002,2.2469334198890887e-15,15.658709752846928
0.65,10.4,1.191616393558691e-15,15.940896869946187
0.66,10.560000000000002,1.9049304879749955e-15,15.743784785556066
0.67,10.719999999999999,1.6852000649168164e-15,15.803543318172167
0.68,10.879999999999999,1.8630587706705477e-15,15.766402340318127
0.69,11.039999999999997,2.2817716744798718e-15,15.684696888821305
0.7,11.199999999999998,1.9860273225978185e-15,15.751232803701232
0.71,11.36,1.2560739669470201e-15,15.954589770191001
0.72,11.520000000000001,2.1018137570293106e-15,15.738858248783153
0.73,11.680000000000001,2.025358414490942e-15,15.760940954158041
0.74,11.84,9.729507111180987e-16,15.954589770191001
0.75,12.0,8.881784197001252e-16,15.954589770191001
0.76,12.16,1.1234667099445444e-15,15.954589770191001
0.77,12.319999999999999,2.480547330877581e-15,15.696063189682226
0.78,12.479999999999999,2.175583928816829e-15,15.758638743353643
0.79,12.639999999999999,1.820224107610997e-15,15.841622211946476
0.8,12.800000000000002,2.5433559371059915e-15,15.70180282665507
