x0,x1,x2,mean,std,min,max,count,sig_digits
-10.0,-10.0,0.0,4.53958e-05,0.0,4.53958e-05,4.53958e-05,10,15.954589770191003
-10.0,-9.5,0.0,4.53945e-05,0.0,4.53945e-05,4.53945e-05,10,15.954589770191003
-10.0,-9.0,0.0,4.53923e-05,0.0,4.53923e-05,4.53923e-05,10,15.954589770191003
-10.0,-8.5,0.0,4.5388599999999994e-05,6.776263578034403e-21,4.53886e-05,4.53886e-05,10,15.954589770191003
-10.0,-8.0,0.0,4.53826e-05,0.0,4.53826e-05,4.53826e-05,10,15.954589770191003
-10.0,-7.5,0.0,4.53728e-05,0.0,4.53728e-05,4.53728e-05,10,15.954589770191003
-10.0,-7.0,0.0,4.53565e-05,0.0,4.53565e-05,4.53565e-05,10,15.954589770191003
-10.0,-6.5,0.0,4.53297e-05,0.0,4.53297e-05,4.53297e-05,10,15.954589770191003
-10.0,-6.0,0.0,4.52856e-05,0.0,4.52856e-05,4.52856e-05,10,15.954589770191003
-10.0,-5.5,0.0,4.5213099999999996e-05,6.776263578034403e-21,4.52131e-05,4.52131e-05,10,15.954589770191003
-10.0,-5.0,0.0,4.509399999999999e-05,6.776263578034403e-21,4.5094e-05,4.5094e-05,10,15.954589770191003
-10.0,-4.5,0.0,4.489909999999999e-05,6.776263578034403e-21,4.48991e-05,4.48991e-05,10,15.954589770191003
-10.0,-4.0,0.0,4.45814e-05,0.0,4.45814e-05,4.45814e-05,10,15.954589770191003
-10.0,-3.5,0.0,4.4067200000000004e-05,6.776263578034403e-21,4.40672e-05,4.40672e-05,10,15.954589770191003
-10.0,-3.0,0.0,4.32449e-05,0.0,4.32449e-05,4.32449e-05,10,15.954589770191003
-10.0,-2.5,0.0,4.19542e-05,0.0,4.19542e-05,4.19542e-05,10,15.954589770191003
-10.0,-2.0,0.0,3.99865e-05,0.0,3.99865e-05,3.99865e-05,10,15.954589770191003
-10.0,-1.5,0.0,3.71164e-05,0.0,3.71164e-05,3.71164e-05,10,15.954589770191003
-10.0,-1.0,0.0,3.31889e-05,0.0,3.31889e-05,3.31889e-05,10,15.954589770191003
-10.0,-0.5,0.0,2.8258800000000008e-05,6.776263578034403e-21,2.82588e-05,2.82588e-05,10,15.954589770191003
-10.0,0.0,0.0,2.26994e-05,0.0,2.26994e-05,2.26994e-05,10,15.954589770191003
-10.0,0.5,0.0,1.7139999999999995e-05,3.3881317890172014e-21,1.714e-05,1.714e-05,10,15.954589770191003
-10.0,1.0,0.0,1.2209800000000001e-05,1.6940658945086007e-21,1.22098e-05,1.22098e-05,10,15.954589770191003
-10.0,1.5,0.0,8.28204e-06,0.0,8.28204e-06,8.28204e-06,10,15.954589770191003
-10.0,2.0,0.0,5.41177e-06,0.0,5.41177e-06,5.41177e-06,10,15.954589770191003
-10.0,2.5,0.0,3.44394e-06,0.0,3.44394e-06,3.44394e-06,10,15.954589770191003
-10.0,3.0,0.0,2.15313e-06,0.0,2.15313e-06,2.15313e-06,10,15.954589770191003
-10.0,3.5,0.0,1.33077e-06,0.0,1.33077e-06,1.33077e-06,10,15.954589770191003
-10.0,4.0,0.0,8.16572e-07,0.0,8.16572e-07,8.16572e-07,10,15.954589770191003
-10.0,4.5,0.0,4.98806e-07,0.0,4.98806e-07,4.98806e-07,10,15.954589770191003
-10.0,5.0,0.0,3.03855e-07,0.0,3.03855e-07,3.03855e-07,10,15.954589770191003
-10.0,5.5,0.0,1.8478399999999997e-07,2.6469779601696886e-23,1.84784e-07,1.84784e-07,10,15.954589770191003
-10.0,6.0,0.0,1.1225700000000001e-07,1.3234889800848443e-23,1.12257e-07,1.12257e-07,10,15.954589770191003
-10.0,6.5,0.0,6.81536e-08,0.0,6.81536e-08,6.81536e-08,10,15.954589770191003
-10.0,7.0,0.0,4.136170000000001e-08,6.617444900424222e-24,4.13617e-08,4.13617e-08,10,15.954589770191003
-10.0,7.5,0.0,2.50961e-08,0.0,2.50961e-08,2.50961e-08,10,15.954589770191003
-10.0,8.0,0.0,1.5224899999999997e-08,3.308722450212111e-24,1.52249e-08,1.52249e-08,10,15.954589770191003
-10.0,8.5,0.0,9.235569999999998e-09,1.6543612251060553e-24,9.23557e-09,9.23557e-09,10,15.954589770191003
-10.0,9.0,0.0,5.60211e-09,0.0,5.60211e-09,5.60211e-09,10,15.954589770191003
-10.0,9.5,0.0,3.3980099999999995e-09,4.1359030627651384e-25,3.39801e-09,3.39801e-09,10,15.954589770191003
-10.0,10.0,0.0,2.06106e-09,0.0,2.06106e-09,2.06106e-09,10,15.954589770191003
-9.5,-10.0,0.0,7.484280000000001e-05,1.3552527156068805e-20,7.48428e-05,7.48428e-05,10,15.954589770191003
-9.5,-9.5,0.0,7.484060000000001e-05,1.3552527156068805e-20,7.48406e-05,7.48406e-05,10,15.954589770191003
-9.5,-9.0,0.0,7.4837e-05,0.0,7.4837e-05,7.4837e-05,10,15.954589770191003
-9.5,-8.5,0.0,7.4831e-05,0.0,7.4831e-05,7.4831e-05,10,15.954589770191003
-9.5,-8.0,0.0,7.48211e-05,0.0,7.48211e-05,7.48211e-05,10,15.954589770191003
-9.5,-7.5,0.0,7.48049e-05,0.0,7.48049e-05,7.48049e-05,10,15.954589770191003
-9.5,-7.0,0.0,7.477799999999998e-05,1.3552527156068805e-20,7.4778e-05,7.4778e-05,10,15.954589770191003
-9.5,-6.5,0.0,7.47339e-05,0.0,7.47339e-05,7.47339e-05,10,15.954589770191003
-9.5,-6.0,0.0,7.46612e-05,0.0,7.46612e-05,7.46612e-05,10,15.954589770191003
-9.5,-5.5,0.0,7.45416e-05,0.0,7.45416e-05,7.45416e-05,10,15.954589770191003
-9.5,-5.0,0.0,7.434529999999999e-05,1.3552527156068805e-20,7.43453e-05,7.43453e-05,10,15.954589770191003
-9.5,-4.5,0.0,7.4024e-05,0.0,7.4024e-05,7.4024e-05,10,15.954589770191003
-9.5,-4.0,0.0,7.35001e-05,0.0,7.35001e-05,7.35001e-05,10,15.954589770191003
-9.5,-3.5,0.0,7.265250000000002e-05,1.3552527156068805e-20,7.26525e-05,7.26525e-05,10,15.954589770191003
-9.5,-3.0,0.0,7.129680000000002e-05,1.3552527156068805e-20,7.12968e-05,7.12968e-05,10,15.954589770191003
-9.5,-2.5,0.0,6.91689e-05,0.0,6.91689e-05,6.91689e-05,10,15.954589770191003
-9.5,-2.0,0.0,6.592489999999998e-05,1.3552527156068805e-20,6.59249e-05,6.59249e-05,10,15.954589770191003
-9.5,-1.5,0.0,6.119320000000001e-05,1.3552527156068805e-20,6.11932e-05,6.11932e-05,10,15.954589770191003
-9.5,-1.0,0.0,5.47181e-05,0.0,5.47181e-05,5.47181e-05,10,15.954589770191003
-9.5,-0.5,0.0,4.659e-05,0.0,4.659e-05,4.659e-05,10,15.954589770191003
-9.5,0.0,0.0,3.74245e-05,0.0,3.74245e-05,3.74245e-05,10,15.954589770191003
-9.5,0.5,0.0,2.8258800000000008e-05,6.776263578034403e-21,2.82588e-05,2.82588e-05,10,15.954589770191003
-9.5,1.0,0.0,2.0130400000000003e-05,3.3881317890172014e-21,2.01304e-05,2.01304e-05,10,15.954589770191003
-9.5,1.5,0.0,1.3654700000000002e-05,1.6940658945086007e-21,1.36547e-05,1.36547e-05,10,15.954589770191003
-9.5,2.0,0.0,8.92248e-06,0.0,8.92248e-06,8.92248e-06,10,15.954589770191003
-9.5,2.5,0.0,5.67809e-06,0.0,5.67809e-06,5.67809e-06,10,15.954589770191003
-9.5,3.0,0.0,3.5499e-06,0.0,3.5499e-06,3.5499e-06,10,15.954589770191003
-9.5,3.5,0.0,2.1940700000000003e-06,4.235164736271502e-22,2.19407e-06,2.19407e-06,10,15.954589770191003
-9.5,4.0,0.0,1.3462999999999997e-06,2.117582368135751e-22,1.3463e-06,1.3463e-06,10,15.954589770191003
-9.5,4.5,0.0,8.22392e-07,0.0,8.22392e-07,8.22392e-07,10,15.954589770191003
-9.5,5.0,0.0,5.00972e-07,0.0,5.00972e-07,5.00972e-07,10,15.954589770191003
-9.5,5.5,0.0,3.04657e-07,0.0,3.04657e-07,3.04657e-07,10,15.954589770191003
-9.5,6.0,0.0,1.8508e-07,0.0,1.8508e-07,1.8508e-07,10,15.954589770191003
-9.5,6.5,0.0,1.1236600000000002e-07,1.3234889800848443e-23,1.12366e-07,1.12366e-07,10,15.954589770191003
-9.5,7.0,0.0,6.81938e-08,0.0,6.81938e-08,6.81938e-08,10,15.954589770191003
-9.5,7.5,0.0,4.1376500000000007e-08,6.617444900424222e-24,4.13765e-08,4.13765e-08,10,15.954589770191003
-9.5,8.0,0.0,2.5101600000000004e-08,3.308722450212111e-24,2.51016e-08,2.51016e-08,10,15.954589770191003
-9.5,8.5,0.0,1.5226899999999996e-08,3.308722450212111e-24,1.52269e-08,1.52269e-08,10,15.954589770191003
-9.5,9.0,0.0,9.23631e-09,0.0,9.23631e-09,9.23631e-09,10,15.954589770191003
-9.5,9.5,0.0,5.60238e-09,0.0,5.60238e-09,5.60238e-09,10,15.954589770191003
-9.5,10.0,0.0,3.3981099999999995e-09,4.1359030627651384e-25,3.39811e-09,3.39811e-09,10,15.954589770191003
-9.0,-10.0,0.0,0.000123389,0.0,0.000123389,0.000123389,10,15.954589770191003
-9.0,-9.5,0.0,0.000123385,0.0,0.000123385,0.000123385,10,15.954589770191003
-9.0,-9.0,0.0,0.000123379,0.0,0.000123379,0.000123379,10,15.954589770191003
-9.0,-8.5,0.0,0.00012336899999999996,2.710505431213761e-20,0.000123369,0.000123369,10,15.954589770191003
-9.0,-8.0,0.0,0.00012335300000000004,2.710505431213761e-20,0.000123353,0.000123353,10,15.954589770191003
-9.0,-7.5,0.0,0.000123326,0.0,0.000123326,0.000123326,10,15.954589770191003
-9.0,-7.0,0.0,0.000123282,0.0,0.000123282,0.000123282,10,15.954589770191003
-9.0,-6.5,0.0,0.000123209,0.0,0.000123209,0.000123209,10,15.954589770191003
-9.0,-6.0,0.0,0.00012309,0.0,0.00012309,0.00012309,10,15.954589770191003
-9.0,-5.5,0.0,0.00012289199999999996,2.710505431213761e-20,0.000122892,0.000122892,10,15.954589770191003
-9.0,-5.0,0.0,0.00012256899999999997,2.710505431213761e-20,0.000122569,0.000122569,10,15.954589770191003
-9.0,-4.5,0.0,0.000122039,0.0,0.000122039,0.000122039,10,15.954589770191003
-9.0,-4.0,0.0,0.00012117500000000002,1.3552527156068805e-20,0.000121175,0.000121175,10,15.954589770191003
-9.0,-3.5,0.0,0.000119778,0.0,0.000119778,0.000119778,10,15.954589770191003
-9.0,-3.0,0.0,0.00011754299999999998,1.3552527156068805e-20,0.000117543,0.000117543,10,15.954589770191003
-9.0,-2.5,0.0,0.000114035,0.0,0.000114035,0.000114035,10,15.954589770191003
-9.0,-2.0,0.0,0.00010868700000000003,2.710505431213761e-20,0.000108687,0.000108687,10,15.954589770191003
-9.0,-1.5,0.0,0.000100887,0.0,0.000100887,0.000100887,10,15.954589770191003
-9.0,-1.0,0.0,9.02117e-05,0.0,9.02117e-05,9.02117e-05,10,15.954589770191003
-9.0,-0.5,0.0,7.68117e-05,0.0,7.68117e-05,7.68117e-05,10,15.954589770191003
-9.0,0.0,0.0,6.17011e-05,0.0,6.17011e-05,6.17011e-05,10,15.954589770191003
-9.0,0.5,0.0,4.659e-05,0.0,4.659e-05,4.659e-05,10,15.954589770191003
-9.0,1.0,0.0,3.31889e-05,0.0,3.31889e-05,3.31889e-05,10,15.954589770191003
-9.0,1.5,0.0,2.25126e-05,0.0,2.25126e-05,2.25126e-05,10,15.954589770191003
-9.0,2.0,0.0,1.4710599999999998e-05,1.6940658945086007e-21,1.47106e-05,1.47106e-05,10,15.954589770191003
-9.0,2.5,0.0,9.361560000000001e-06,1.6940658945086007e-21,9.36156e-06,9.36156e-06,10,15.954589770191003
-9.0,3.0,0.0,5.8527799999999996e-06,8.470329472543003e-22,5.85278e-06,5.85278e-06,10,15.954589770191003
-9.0,3.5,0.0,3.6173999999999995e-06,4.235164736271502e-22,3.6174e-06,3.6174e-06,10,15.954589770191003
-9.0,4.0,0.0,2.21967e-06,0.0,2.21967e-06,2.21967e-06,10,15.954589770191003
-9.0,4.5,0.0,1.3558899999999997e-06,2.117582368135751e-22,1.35589e-06,1.35589e-06,10,15.954589770191003
-9.0,5.0,0.0,8.25963e-07,0.0,8.25963e-07,8.25963e-07,10,15.954589770191003
-9.0,5.5,0.0,5.02295e-07,0.0,5.02295e-07,5.02295e-07,10,15.954589770191003
-9.0,6.0,0.0,3.0514599999999995e-07,5.293955920339377e-23,3.05146e-07,3.05146e-07,10,15.954589770191003
-9.0,6.5,0.0,1.8526099999999998e-07,2.6469779601696886e-23,1.85261e-07,1.85261e-07,10,15.954589770191003
-9.0,7.0,0.0,1.12433e-07,0.0,1.12433e-07,1.12433e-07,10,15.954589770191003
-9.0,7.5,0.0,6.821830000000001e-08,1.3234889800848443e-23,6.82183e-08,6.82183e-08,10,15.954589770191003
-9.0,8.0,0.0,4.13855e-08,0.0,4.13855e-08,4.13855e-08,10,15.954589770191003
-9.0,8.5,0.0,2.51049e-08,0.0,2.51049e-08,2.51049e-08,10,15.954589770191003
-9.0,9.0,0.0,1.52281e-08,0.0,1.52281e-08,1.52281e-08,10,15.954589770191003
-9.0,9.5,0.0,9.236759999999998e-09,1.6543612251060553e-24,9.23676e-09,9.23676e-09,10,15.954589770191003
-9.0,10.0,0.0,5.60254e-09,0.0,5.60254e-09,5.60254e-09,10,15.954589770191003
-8.5,-10.0,0.0,0.000203418,0.0,0.000203418,0.000203418,10,15.954589770191003
-8.5,-9.5,0.0,0.00020341199999999998,2.710505431213761e-20,0.000203412,0.000203412,10,15.954589770191003
-8.5,-9.0,0.0,0.00020340200000000002,2.710505431213761e-20,0.000203402,0.000203402,10,15.954589770191003
-8.5,-8.5,0.0,0.000203386,0.0,0.000203386,0.000203386,10,15.954589770191003
-8.5,-8.0,0.0,0.00020335900000000002,2.710505431213761e-20,0.000203359,0.000203359,10,15.954589770191003
-8.5,-7.5,0.0,0.000203315,0.0,0.000203315,0.000203315,10,15.954589770191003
-8.5,-7.0,0.0,0.00020324200000000002,2.710505431213761e-20,0.000203242,0.000203242,10,15.954589770191003
-8.5,-6.5,0.0,0.00020312199999999997,2.710505431213761e-20,0.000203122,0.000203122,10,15.954589770191003
-8.5,-6.0,0.0,0.000202924,0.0,0.000202924,0.000202924,10,15.954589770191003
-8.5,-5.5,0.0,0.000202599,0.0,0.000202599,0.000202599,10,15.954589770191003
-8.5,-5.0,0.0,0.000202066,0.0,0.000202066,0.000202066,10,15.954589770191003
-8.5,-4.5,0.0,0.000201192,0.0,0.000201192,0.000201192,10,15.954589770191003
-8.5,-4.0,0.0,0.00019976899999999998,2.710505431213761e-20,0.000199769,0.000199769,10,15.954589770191003
-8.5,-3.5,0.0,0.00019746500000000002,2.710505431213761e-20,0.000197465,0.000197465,10,15.954589770191003
-8.5,-3.0,0.0,0.00019378100000000002,2.710505431213761e-20,0.000193781,0.000193781,10,15.954589770191003
-8.5,-2.5,0.0,0.000187998,0.0,0.000187998,0.000187998,10,15.954589770191003
-8.5,-2.0,0.0,0.000179182,0.0,0.000179182,0.000179182,10,15.954589770191003
-8.5,-1.5,0.0,0.00016632299999999999,2.710505431213761e-20,0.000166323,0.000166323,10,15.954589770191003
-8.5,-1.0,0.0,0.000148725,0.0,0.000148725,0.000148725,10,15.954589770191003
